    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q  
    de00               1          .   6070.746    6425.946                   .7459865                18953.47  
    de00               2          .   10082.41    6010.494                   .7590148                19491.24  
    de00               3          .   12069.99    6222.021                   .7781003                19957.69  
    de00               4          .   13343.93    6438.318                   .7742768                19762.89  
    de00               5          .   14469.51    6807.667                    .789871                20067.01  
    de00               6          .   15466.28     5898.32                   .7712945                19888.63  
    de00               7          .   16212.69    6474.909                   .7925684                20275.03  
    de00               8          .   17012.49    6486.904                   .7871499                20114.37  
    de00               9          .   17653.89    6991.057                   .8137164                20681.48  
    de00              10          .   18399.82    6705.686                   .7949063                 20251.9  
    de00              11          .   19123.61    6359.127                   .8036182                20638.43  
    de00              12          .   19774.71    6046.746                   .7948805                20509.34  
    de00              13          .   20267.92    6116.729                   .8040957                20747.15  
    de00              14          .   20713.86    6284.452                   .8180073                21081.84  
    de00              15          .   21126.43    6395.828                   .8339181                21496.16  
    de00              16          .   21546.33    7107.517                   .8561166                21856.23  
    de00              17          .   22029.49     6170.22                     .84313                21849.69  
    de00              18          .   22445.25    5873.314                   .8347599                21725.11  
    de00              19          .   22883.03    5403.441                   .8250776                21630.54  
    de00              20          .   23308.82    6157.333                    .854094                22170.31  
    de00              21          .   23671.05    5340.542                   .8314359                21838.19  
    de00              22          .   24011.33    6109.604                   .8804002                22946.17  
    de00              23          .   24390.49    6948.827                   .9008734                23206.61  
    de00              24          .   24784.86    6835.408                   .8969537                23138.23  
    de00              25          .   25206.16    5896.334                   .8880118                23248.81  
    de00              26          .    25579.6    5890.439                   .8944092                23435.25  
    de00              27          .   25909.74    5790.806                   .8945875                23479.42  
    de00              28          .   26242.54    5833.581                   .8933168                23426.09  
    de00              29          .   26620.07    6720.359                   .9222142                23910.37  
    de00              30          .   27026.44    5684.419                   .9226454                24328.68  
    de00              31          .   27383.29     7463.31                   .9683177                24946.24  
    de00              32          .   27641.63    5355.999                   .9192407                24359.36  
    de00              33          .   27852.38    5509.069                   .9267067                24514.28  
    de00              34          .   28099.05    7403.384                   .9731061                25107.54  
    de00              35          .   28454.69    6440.506                   .9583891                25061.22  
    de00              36          .   28850.71    5899.542                   .9405925                24760.95  
    de00              37          .   29147.12    6323.967                   .9773483                25652.57  
    de00              38          .   29407.68    5701.543                   .9824418                26043.05  
    de00              39          .   29740.67    6335.148                   .9613116                25186.62  
    de00              40          .   30057.38    6659.734                   1.021911                26803.65  
    de00              41          .   30368.28    5642.554                   1.011821                26911.76  
    de00              42          .   30752.23    5548.823                   .9981819                26555.93  
    de00              43          .   31110.16    6514.601                   1.011038                26547.54  
    de00              44          .   31472.73    6315.262                   1.023587                26986.84  
    de00              45          .   31827.28    5648.918                   .9813766                26033.01  
    de00              46          .   32170.41    14298.49                   1.097912                25998.13  
    de00              47          .   32474.06    5432.044                   .9980412                26597.63  
    de00              48          .   32771.75    6205.086                   1.035122                   27362  
    de00              49          .   33127.13    10749.02                   1.077789                26809.69  
    de00              50          .      33461    5862.522                   1.018764                27025.42  
    de00              51          .   33787.82    7411.548                   1.096138                 28645.5  
    de00              52          .   34147.91    6626.457                    1.04719                27544.27  
    de00              53          .   34520.35    6490.955                   1.050303                27686.94  
    de00              54          .   34915.96     6350.19                   1.081933                28652.51  
    de00              55          .   35319.59    6565.646                   1.080406                28524.14  
    de00              56          .   35681.43    6545.089                   1.114316                 29508.2  
    de00              57          .   36027.65    6483.228                    1.10626                29300.55  
    de00              58          .    36450.8    5727.255                   1.099099                29390.64  
    de00              59          .   36823.96    6295.755                   1.115889                29651.15  
    de00              60          .   37265.67    6567.073                   1.091677                28847.98  
    de00              61          .    37677.8    5930.396                   1.091606                29095.38  
    de00              62          .   38064.88     6313.06                   1.119434                29746.41  
    de00              63          .   38480.36    8517.649                   1.216611                31679.61  
    de00              64          .   38924.63    5887.764                   1.153268                30886.88  
    de00              65          .    39318.4    6773.982                   1.161322                30771.46  
    de00              66          .   39818.04    6968.962                   1.187324                31443.44  
    de00              67          .   40286.54     6321.64                   1.191322                31812.14  
    de00              68          .   40691.23    6176.116                   1.127692                30037.76  
    de00              69          .   41171.56    6398.401                   1.164181                31000.91  
    de00              70          .   41726.79    7683.038                    1.19375                31348.62  
    de00              71          .   42208.24    4577.955                   1.115474                30312.28  
    de00              72          .   42729.75    7316.676                   1.210514                31974.67  
    de00              73          .   43269.16    6205.696                   1.192865                31902.01  
    de00              74          .   43883.26    7379.595                   1.234586                32642.88  
    de00              75          .   44452.94    6635.306                   1.264393                 33792.4  
    de00              76          .   45057.27    6748.591                   1.260644                33640.11  
    de00              77          .   45696.35    7003.647                   1.262015                33579.66  
    de00              78          .   46333.61    7438.549                   1.259844                33346.77  
    de00              79          .   46996.85    5482.881                   1.251096                33861.22  
    de00              80          .   47631.97    6845.039                   1.269229                33849.43  
    de00              81          .   48346.56    6853.109                   1.303049                34819.68  
    de00              82          .   48998.93    6555.159                    1.32284                35506.05  
    de00              83          .   49720.72    11729.97                   1.395736                35576.61  
    de00              84          .   50513.71    6266.163                   1.308488                35206.21  
    de00              85          .   51519.75    8117.437                   1.411733                37452.48  
    de00              86          .   52484.71    6049.888                   1.314607                35467.07  
    de00              87          .   53599.43    8592.364                   1.443249                38173.52  
    de00              88          .   54915.77    6933.306                    1.39246                37361.71  
    de00              89          .   56388.66     9091.85                   1.490138                39327.38  
    de00              90          .   57932.49    6642.375                    1.39214                 37466.5  
    de00              91          .   59434.83    6750.747                   1.468962                39635.17  
    de00              92          .   61235.47    6668.942                   1.430016                38546.24  
    de00              93          .   63422.07    7498.122                   1.523454                40910.74  
    de00              94          .   65777.75    7474.904                   1.572594                 42334.2  
    de00              95          .   68168.66    9823.935                   1.649806                43636.16  
    de00              96          .   72045.79    8327.146                    1.66942                44787.17  
    de00              97          .   77216.34    7996.408                   1.677237                45141.74  
    de00              98          .   84105.23    6852.396                    1.72275                46899.94  
    de00              99          .   94915.69    9160.748                   1.971547                53156.48  
    de00             100          .   139608.8    9415.858                   2.449124                66802.32  
    de04               1          .   3249.225    3364.366                   .7421561                10211.22  
    de04               2          .   5679.441    3356.792                   .7589718                10474.06  
    de04               3          .   6675.431    3250.456                   .7553956                10458.71  
    de04               4          .   7271.642    3243.119                   .7578849                10499.95  
    de04               5          .   7722.338    3464.203                    .763915                10510.15  
    de04               6          .   8113.247    3466.944                   .7817049                10784.18  
    de04               7          .   8520.949    3710.236                   .8077219                11095.06  
    de04               8          .   8916.813    3477.005                   .7812952                10774.07  
    de04               9          .   9232.374    3516.896                   .7909213                10907.92  
    de04              10          .   9582.486    3306.935                   .7775358                10779.82  
    de04              11          .   9903.118     3358.71                   .7823782                10835.24  
    de04              12          .   10151.81    3874.797                   .8126361                11109.24  
    de04              13          .    10388.6    3353.115                   .7834913                10854.55  
    de04              14          .   10684.88    4277.553                   .8328025                11269.77  
    de04              15          .   10923.23    3778.973                   .8091874                11091.91  
    de04              16          .   11182.88    3631.404                   .8197612                11310.82  
    de04              17          .   11439.76    3392.555                   .7999153                11093.68  
    de04              18          .   11669.16    3444.347                   .8246801                11457.13  
    de04              19          .   11917.01    3589.129                    .840217                11642.97  
    de04              20          .   12189.24     3550.02                   .8755136                 12203.4  
    de04              21          .   12418.47    3257.875                   .8297988                 11606.3  
    de04              22          .   12657.35     3236.18                   .8407548                11783.85  
    de04              23          .   12847.78    3174.104                   .8484848                11926.68  
    de04              24          .   13059.44      3273.4                   .8652692                 12148.9  
    de04              25          .   13269.58    3363.317                   .8825229                12381.89  
    de04              26          .   13464.31    3218.475                   .8539027                11993.78  
    de04              27          .   13640.21    3363.958                   .8924295                12534.82  
    de04              28          .    13832.4    4029.842                   .9273318                12824.37  
    de04              29          .   14035.15    3877.648                   .9143389                12680.64  
    de04              30          .   14244.53    3206.017                    .903348                12762.96  
    de04              31          .   14451.19    3505.344                   .9250284                12985.75  
    de04              32          .   14657.39    3248.478                   .9201927                13007.46  
    de04              33          .    14883.9    3572.413                   .9404326                13198.73  
    de04              34          .   15097.85    3570.965                   .9518852                13376.35  
    de04              35          .    15296.2    2937.345                   .9320883                13308.23  
    de04              36          .   15492.23    3665.442                   .9618214                13494.49  
    de04              37          .   15721.83    3521.228                   .9539893                13427.56  
    de04              38          .   15882.09    3262.894                   .9740295                13834.44  
    de04              39          .   16087.78    3324.793                   .9405769                13293.96  
    de04              40          .    16309.7    3253.851                   .9634083                13673.61  
    de04              41          .   16483.96    3211.807                   .9359275                13264.51  
    de04              42          .   16646.43    3946.931                   1.012443                14171.45  
    de04              43          .    16877.4    3942.082                    1.00466                14052.94  
    de04              44          .   17059.88    3109.653                   .9604576                13682.15  
    de04              45          .   17209.17    3440.848                   .9752842                   13787  
    de04              46          .   17367.36    3428.691                   1.051816                14974.86  
    de04              47          .    17557.6    3615.625                    1.03405                14629.97  
    de04              48          .   17754.44    3670.894                   1.043207                14750.78  
    de04              49          .   17965.91    3388.333                   1.017192                14454.68  
    de04              50          .   18136.41    4017.707                    1.04429                14637.27  
    de04              51          .   18341.91    3649.688                   1.076517                15273.77  
    de04              52          .   18535.82    3436.079                   1.038139                14760.62  
    de04              53          .    18724.7    4656.972                   1.142564                15916.63  
    de04              54          .   18883.82    3302.098                   1.005049                14299.32  
    de04              55          .      19089    3320.755                   1.019274                14512.25  
    de04              56          .   19266.14    3715.238                    1.08885                15439.84  
    de04              57          .   19477.21    3127.639                   1.039668                 14900.1  
    de04              58          .    19709.7    3344.389                   1.095354                15679.68  
    de04              59          .   19871.37    3047.461                   1.045199                15015.73  
    de04              60          .    20114.1    3564.876                   1.118429                15953.64  
    de04              61          .   20384.34    3585.467                   1.088648                15485.46  
    de04              62          .   20610.29    4187.794                   1.162885                16407.05  
    de04              63          .   20815.72    3291.488                   1.096745                15721.05  
    de04              64          .   21053.32    3266.396                   1.098626                15759.56  
    de04              65          .   21317.36    4433.572                   1.162215                16304.38  
    de04              66          .   21584.63    3899.738                   1.188961                16918.41  
    de04              67          .   21823.95    3494.184                   1.156532                16569.32  
    de04              68          .   22109.62    3850.376                   1.189147                16939.82  
    de04              69          .   22414.29    4032.266                   1.151239                 16285.4  
    de04              70          .   22729.43    4438.776                   1.177204                16534.17  
    de04              71          .   23042.38    3452.472                   1.151685                16510.05  
    de04              72          .   23318.32    3063.023                   1.156486                16730.55  
    de04              73          .   23556.43    3520.056                   1.212405                17423.48  
    de04              74          .    23873.7    3843.446                    1.25399                17944.99  
    de04              75          .   24247.55    3069.054                   1.167956                16905.63  
    de04              76          .   24596.47    3769.042                   1.254041                17973.72  
    de04              77          .   24957.91    3074.836                   1.187573                17206.77  
    de04              78          .    25348.3    4212.215                     1.2583                17873.13  
    de04              79          .   25784.15    3083.403                   1.257921                18291.23  
    de04              80          .   26144.75    4010.563                   1.313219                   18798  
    de04              81          .   26536.18    3745.944                   1.308489                18824.25  
    de04              82          .   26994.64    3655.868                   1.269078                18248.73  
    de04              83          .   27449.91    4008.432                   1.339735                19208.77  
    de04              84          .   28044.67    4376.645                   1.383603                19748.74  
    de04              85          .   28639.92    3743.059                    1.37053                19784.58  
    de04              86          .   29183.82      4492.3                   1.397561                19921.12  
    de04              87          .   29847.15    6550.033                   1.411957                19370.84  
    de04              88          .   30587.08    4245.654                   1.419381                20351.12  
