    ccyy   conc_dhi_dhi   conc_dhi_hmc   conc_dhi_hmc_medianized_predict   conc_dhi_hmc_wor   conc_dhi_hmc_wor_pred   conc_dhi_inc_5_ours   conc_dhi_inc_5_ours_pred   conc_dhi_inc_5_ours_wor   conc_dhi_inc_5_ours_wor_pred   conc_dhi_tax_eff_ours   conc_dhi_tax_eff_ours_pred   conc_dhi_tax_eff_ours_wor   conc_dhi_tax_eff_ours_wor_pred   gini_dhi_scope_hmc   gini_inc1   gini_inc2   gini_inc3   gini_inc4   gini_inc_5_ours   gini_inc_5_ours_pred   gini_inc_5_ours_wor   gini_inc_5_ours_wor_pred   mean_dhi   mean_hchous   mean_hitp   mean_hmc   mean_hmc_pred_scaled   mean_hmc_scaled   mean_hmc_wor_pred_scaled   mean_hmc_wor_scaled   mean_hmchous   mean_inc1   mean_inc2   mean_inc3   mean_inc4   mean_scope   varlog_dhi   varlog_inc1   varlog_inc2   varlog_inc3   varlog_inc4   varlog_inc_5_ours   varlog_inc_5_ours_pred   varlog_inc_5_ours_wor   varlog_inc_5_ours_wor_pred  
    fi10              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    fi13              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    fr78              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    fr84       .3321258       .1925032                          .1917742           .1968288                .1921827                .35988                   .3600249                  .3587496                       .3596638                .1925032                     .1917742                    .1968288                         .1921827             .3321258           .           .           .           .          .3630335               .3637556              .3630029                   .3634213    70209.9      21432.79    251.5053   79855.33               58744.51          58744.51                   56652.45              56652.45       21432.79           0           0           0           0     .9383462     .4603959             .             .             .             .            .4898441                 .4975358                .4704147                       .49655  
    fr89       .2816572       .2215339                          .1810435           .2334129                .1806693              .2943135                    .302837                  .2917046                       .3026891                .2215339                     .1810435                    .2334129                         .1806693             .2816572           .           .           .           .          .2982067               .3071631              .2969515                   .3070673   82707.16      27557.18    381.3763   100232.2               71813.67          71813.67                   68996.15              68996.15       27557.18           0           0           0           0     .9411694     .3268004             .             .             .             .            .3326078                 .3714736                 .320581                     .3675756  
    fr94              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    fr00       .2770811       .2121272                           .150574           .2059353                .1444513              .2901438                   .3025226                  .2912484                       .3034917                .2121272                      .150574                    .2059353                         .1444513             .2770811    .4910054    .3912527    .3492538     .277992          .3053243               .3085677              .2969544                   .3073687   113482.8      23089.13    791.0258   96981.58               96249.82          96249.82                   91925.66              91925.66       8028.225    150514.2    173396.7    184533.6    113135.5     .9986218     .2662433       2.65719      1.121687      .4396407      .2680496             .327155                 .3438951                .3102161                     .3733732  
    fr05        .280323       .1611999                          .1452767            .194306                .1519519              .3031164                   .3061631                  .2966019                       .3046176                .1611999                     .1452767                     .194306                         .1519519              .280323    .4866853    .3806109    .3393632    .2800337          .3093895               .3093931              .3044147                   .3080176   19572.89       5277.53    118.2576   15716.46               16570.59          16570.59                   15790.52              15790.52       2825.454       24695       29159    31036.91    19515.97     .9997249     .2798579      2.674356      1.012377      .4214824      .2796991            .3849799                 .3725349                .3531902                     .3646326  
    fr10       .2859335       .1654889                          .1600033            .185292                .1663652              .3067246                   .3076715                  .3030901                       .3063166                .1654889                     .1600033                     .185292                         .1663652             .2859335    .4984899    .3824221    .3498489    .2859335          .3103596               .3104326              .3074452                   .3092823   24756.43      7114.379    932.8526   18286.01               20452.33          20452.33                   19421.43              19421.43       2494.914     31093.8    37321.72    39379.88    24756.43     .9097843     .3109716      3.034487      1.070013      .4714454      .3109716            .3867782                  .379352                 .371724                     .3780355  
    ge10              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ge13              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    de73              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    de78              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    de81              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    de83              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    de84       .2530751              .                          .1281984                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2530754                 .                      .                     .                          .    23121.5      3494.523    138.5387          0                      0                 0                          0                     0       2800.198           0           0           0    23121.44      .980434     .2889802             .             .             .       .288979                   .                        .                       .                            .  
    de89       .2535397              .                           .131097                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .      .25354                 .                      .                     .                          .   27929.13      5326.735    178.8911          0                      0                 0                          0                     0       4457.301           0           0           0    27929.07     .9517543     .2443167             .             .             .      .2443165                   .                        .                       .                            .  
    de94       .2601657              .                          .1337053                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2601656                 .                      .                     .                          .   32394.77      7287.203    241.7117          0                      0                 0                          0                     0       6151.459           0           0           0    32394.75     .8980284     .2504854             .             .             .      .2504852                   .                        .                       .                            .  
    de00       .2555656              .                           .128995                  .                .1368978                     .                   .2759515                         .                       .2743483                       .                      .128995                           .                         .1368978                    .    .4727811    .3548279    .3255912    .2555655                 .               .2790469                     .                    .277537   37240.86      8392.178     259.045          0               31842.39                 0                   29188.66                     0       6775.628    48361.93    56121.77    59198.64    37240.86     .9008735     .2412237      3.933818      .8059716        .40563      .2412231                   .                 .3228694                       .                     .3228589  
    de04       .2715602              .                          .1428902                  .                .1500284                     .                   .2910891                         .                       .2896934                       .                     .1428902                           .                         .1500284                    .    .5058385    .3813075    .3443782    .2715602                 .               .2935275                     .                   .2922814   20433.69      4626.672    150.2902          0               17127.54                 0                   15712.84                     0       3786.759    25344.79    29740.27    31654.71    20433.69     .8828816     .2562823       4.12466      .9629787      .4316023      .2562823                   .                  .319247                       .                     .3194385  
    de07       .2852896              .                          .1460598                  .                .1546687                     .                   .3082886                         .                       .3065006                       .                     .1460598                           .                         .1546687                    .     .516434    .3874021    .3501093    .2852896                 .               .3111662                     .                   .3095668   21818.53      4915.321     155.029          0               18311.41                 0                   16831.34                     0       3969.237    26358.37    31277.31    33222.46    21818.53     .8732603     .2740022       4.03839      .8969007      .4335358      .2740022                   .                 .3452394                       .                     .3538406  
    de10       .2839654              .                          .1441868                  .                .1536926                     .                   .3065889                         .                       .3046724                       .                     .1441868                           .                         .1536926                    .    .5127597    .3851044    .3476541    .2839654                 .                .309135                     .                   .3074325   22938.07      5525.064    184.3624          0               19305.25                 0                   17759.25                     0       4499.337    27890.56    33039.94     35084.6    22938.07     .8885692     .2913111      4.297949      .9229372      .4502278      .2913111                   .                 .3675342                       .                     .3634172  
    de13       .2892449              .                          .1543164                  .                .1633348                     .                   .3118185                         .                       .3099389                       .                     .1543164                           .                         .1633348                    .    .5291283    .3949061    .3564766    .2892449                 .               .3145851                     .                   .3129052   23995.86      5584.093    168.8369          0               20336.28                 0                    18772.8                     0       4449.379    28957.62    34603.93    36669.17    23995.86     .9206033      .287527      4.582183      .9566039      .4567949       .287527                   .                  .374666                       .                     .3682794  
    gr95              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    gr00              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    gr04              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    gr07       .3199808              .                          .1602512                  .                 .163206                     .                   .3511199                         .                       .3504122                       .                     .1602512                           .                          .163206                    .     .489039     .374169    .3712265    .3199639                 .               .3542258                     .                   .3536638   14852.73      5606.352    244.0958          0               14411.51                 0                   13962.72                     0       3255.618     19263.5    22997.16    23477.42    14851.59     .9690217     .3618894      1.173785      .4895903      .4662686      .3618398                   .                 .4713784                       .                     .4755418  
    gr10       .3153971              .                          .1525088                  .                .1552493                     .                   .3486779                         .                       .3479204                       .                     .1525088                           .                         .1552493                    .    .5208095    .3725927    .3611271     .315405                 .               .3519107                     .                   .3513431   14507.41      5725.469    213.4243          0               14616.46                 0                   14075.83                     0       3280.727    17029.35    21627.64    22129.56    14507.23     .9595135     .4230202      1.481067      .5269434      .4957261      .4230374                   .                 .5453852                       .                     .5386217  
    gr13       .3335077              .                          .1642367                  .                .1680863                     .                   .3799049                         .                       .3786597                       .                     .1642367                           .                         .1680863                    .    .5658458    .3934283    .3809656    .3335074                 .               .3857213                     .                   .3849155   10580.17      5108.659    194.4134          0                11683.7                 0                   11198.36                     0       3059.824       11476    15275.68    15608.54    10579.86     .9829276     .4354347      1.344059      .5840673      .5571648      .4354178                   .                 .7140598                       .                     .7369425  
    gt06        .488336       .3381135                          .3075196           .3472835                       .                     .                          .                         .                              .                       .                            .                           .                                .              .488336           .           .           .     .488336                 .                      .                     .                          .   21435.52      4349.386    715.8548    16909.1                      0                 0                          0                     0       1921.349           0           0           0    21435.52      .996502      .798752             .             .             .       .798752                   .                        .                       .                            .  
    gt11       .5268857              .                          .2973079                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .5265654                 .                      .                     .                          .   22615.42      3100.863    1167.726          0                      0                 0                          0                     0       495.9446           0           0           0    22543.97     .9867277     1.041206             .             .             .      1.039844                   .                        .                       .                            .  
    gt14       .4150831       .2466532                          .2220376           .2572596                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4150831           .           .           .    .4149421                 .                      .                     .                          .   23969.26      5380.269     1153.78   19884.26                      0                 0                          0                     0       2509.683           0           0           0    23924.95     .9974914     .5067965             .             .             .      .5066109                   .                        .                       .                            .  
    hu91       .2877042       .1288688                          .1627561           .1523681                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2877042           .           .           .           .                 .                      .                     .                          .   203797.5      40114.83    1822.876   125770.3                      0                 0                          0                     0       40114.82           0           0           0           0     .9849521     .3182237             .             .             .             .                   .                        .                       .                            .  
    hu94       .3249553        .141834                          .1803226           .1697693                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3249553           .           .           .           .                 .                      .                     .                          .   313222.2      72149.16    3174.339   227030.6                      0                 0                          0                     0       72149.16           0           0           0           0     .9425769     .3908671             .             .             .             .                   .                        .                       .                            .  
    hu05              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    hu07              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    hu09              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    hu12              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    is04              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    is07       .2733198              .                           .154824                  .                .1574633                     .                   .3177343                         .                       .3162676                       .                      .154824                           .                         .1574633                    .    .3706075    .3129407    .2977805    .2743134                 .               .3318006                     .                   .3300529    3806754       1034704    45682.75          0                3855972                 0                    3712954                     0       459030.3     4779619     5206378     5353213     3793763      .930254      .246166      1.256221      .3689507      .3154347       .247542                   .                 .4082171                       .                     .4051176  
    is10              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    in04       .4866973         .21911                          .2831035           .2123753                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4866973           .           .           .           .                 .                      .                     .                          .   23163.83      1851.654    451.5025   20532.81                      0                 0                          0                     0        1748.23           0           0           0           0     .9713284     .8585553             .             .             .             .                   .                        .                       .                            .  
    in11       .4990239       .2212367                          .2647694           .2215705                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4990239           .           .           .           .                 .                      .                     .                          .   57471.76       4123.43    2805.676   48711.73                      0                 0                          0                     0       4000.472           0           0           0           0     .9777983     .8802776             .             .             .             .                   .                        .                       .                            .  
    ie87              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie94              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie95              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie96              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie04              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie07              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie10              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    il79              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    il86              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
