    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q  
    de00               1          .   6102.192    6382.587                   .7464666                19011.18  
    de00               2          .   10113.05    6034.854                   .7600021                19537.42  
    de00               3          .   12072.86        6253                   .7822012                 20091.7  
    de00               4          .   13315.87    6374.217                   .7684084                19646.75  
    de00               5          .   14448.48     6860.74                   .7907169                20099.07  
    de00               6          .   15462.02     5892.97                   .7705925                19898.18  
    de00               7          .   16202.65    6397.079                   .7897075                20251.58  
    de00               8          .   17011.68    6570.228                   .7871153                20109.06  
    de00               9          .   17661.26    6951.006                    .810531                 20634.7  
    de00              10          .   18409.65    6805.676                   .8007486                20409.72  
    de00              11          .   19134.68     6223.25                   .7963938                20512.34  
    de00              12          .   19777.58    6039.217                   .7965688                20589.46  
    de00              13          .   20274.08    6045.755                   .8012972                20723.15  
    de00              14          .   20727.13    6361.686                   .8172176                 21058.2  
    de00              15          .   21136.55    6411.536                   .8316476                21454.51  
    de00              16          .   21563.13    7134.602                   .8615314                22032.47  
    de00              17          .   22040.03    6200.154                   .8403615                 21788.4  
    de00              18          .   22442.97     5847.04                   .8355418                21787.81  
    de00              19          .   22874.94    5341.766                   .8244553                21666.23  
    de00              20          .    23306.1    6187.587                   .8485541                22029.41  
    de00              21          .   23670.49    5369.748                   .8347205                21951.08  
    de00              22          .   24014.67    6093.396                   .8856336                23134.82  
    de00              23          .   24389.55    6833.705                   .8907595                22992.59  
    de00              24          .   24774.89    6878.384                   .8979886                23183.41  
    de00              25          .   25197.65    5873.005                   .8841016                23176.99  
    de00              26          .   25575.33    5950.628                   .8981261                23550.73  
    de00              27          .   25899.02     5682.65                     .89335                23518.06  
    de00              28          .    26232.6     5890.77                    .895543                23499.74  
    de00              29          .   26612.29    6719.674                   .9221781                23942.64  
    de00              30          .   27022.47    5690.883                   .9257933                24449.76  
    de00              31          .   27383.29     7463.31                   .9694805                 25014.5  
    de00              32          .      27643     5334.75                   .9235517                24524.64  
    de00              33          .   27852.22    5459.206                   .9252856                24525.86  
    de00              34          .   28102.87    7299.169                   .9706858                25113.53  
    de00              35          .   28465.99    6505.931                    .956205                25006.91  
    de00              36          .   28854.75    5933.111                   .9461151                 24940.5  
    de00              37          .   29150.02    6271.799                   .9792384                25762.37  
    de00              38          .   29416.37    5786.893                   .9803938                25985.58  
    de00              39          .   29751.88    6213.284                   .9592031                25207.92  
    de00              40          .    30072.9    6603.775                   1.022753                26886.32  
    de00              41          .   30389.86    5731.164                   1.015216                27010.87  
    de00              42          .   30767.93    5515.845                   .9856728                26243.86  
    de00              43          .   31138.46    6794.945                   1.041957                27364.83  
    de00              44          .   31499.54    6243.788                   1.010607                26677.29  
    de00              45          .    31854.4    5482.244                   .9760845                25980.71  
    de00              46          .   32195.29    14239.82                   1.112941                26494.55  
    de00              47          .   32503.15    5413.331                   .9897485                26401.46  
    de00              48          .   32809.75    6032.059                   1.024716                27166.79  
    de00              49          .   33175.16    10783.58                   1.084274                 27022.1  
