    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q    prop4_q   prop4_scaled_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q   prop4_pred_scaled_q  
    de00               1          .   5819.085    6598.319          1                1                   .7146957                20025.15              .4280365  
    de00               2          .   9751.734    5924.907          1                1                   .6695627                   16862              .0725663  
    de00               3          .   11812.89    6270.178          1                1                    .811861                21472.54              .0290028  
    de00               4          .   13150.72    6275.075          1                1                   .8031929                20910.03              .0051185  
    de00               5          .   14292.55    6880.514          1                1                   .7384209                18858.51                     0  
    de00               6          .   15384.08      5935.5          1                1                   .8237752                21893.59              .0139963  
    de00               7          .   16159.42    6411.877          1                1                   .8230385                21339.05                     0  
    de00               8          .   16931.53    6454.818          1                1                   .8357322                 21462.6                     0  
    de00               9          .   17594.57    7054.576          1                1                   .8226495                21092.24                     0  
    de00              10          .   18350.29    6571.226          1                1                   .8341677                21720.62                     0  
    de00              11          .   19111.05     6362.74          1                1                   .8028425                20320.38                     0  
    de00              12          .   19783.45    6001.942          1                1                   .8249965                21728.04                     0  
    de00              13          .   20282.69    6135.278          1                1                   .8878779                23680.49                     0  
    de00              14          .   20748.06    6297.822          1                1                   .8370667                21346.43                     0  
    de00              15          .   21173.55    6767.365          1                1                   .7858127                19982.32                     0  
    de00              16          .   21622.09    6742.544          1                1                   .8594815                22907.39                     0  
    de00              17          .   22095.37    6260.275          1                1                   .8949077                23440.73                     0  
    de00              18          .   22529.97    5737.836          1                1                   .7617868                19653.42                     0  
    de00              19          .   22990.87    5650.553          1                1                   .8033784                20734.01                     0  
    de00              20          .   23422.27    5611.298          1                1                   .8892565                23057.91                     0  
    de00              21          .   23775.36    6065.453          1                1                   .9280611                24080.78                     0  
    de00              22          .   24119.92    5720.681          1                1                   .8879232                23212.71                     0  
    de00              23          .   24500.96    6693.226          1                1                   .9303257                 24418.3                     0  
    de00              24          .   24892.76    7252.074          1                1                   .9325886                24123.68                     0  
    de00              25          .   25290.98    5469.579          1                1                     .87225                23012.76                     0  
    de00              26          .   25652.76    5981.975          1                1                    .948066                24749.25                     0  
    de00              27          .   25964.65    6017.477          1                1                   .9449946                25281.37                     0  
    de00              28          .   26296.36    6190.685          1                1                   .9181936                23905.91                     0  
    de00              29          .   26674.44    6319.964          1                1                   .8810066                23375.63                     0  
    de00              30          .   27065.71    5661.828          1                1                   .8851588                23089.42                     0  
    de00              31          .   27435.37    7169.416          1                1                   .9976375                26004.59                     0  
    de00              32          .   27698.22    5299.298          1                1                   .9214886                24568.64                     0  
    de00              33          .   27925.01    6077.567          1                1                   .8743978                22681.11                     0  
    de00              34          .   28184.59    7498.589          1                1                   .9506618                24098.15                     0  
    de00              35          .   28560.58    6010.862          1                1                   .8718867                22584.56                     0  
    de00              36          .    28909.7    6088.981          1                1                   1.005272                26619.61                     0  
    de00              37          .   29198.04    6122.033          1                1                   .9068028                23959.07                     0  
    de00              38          .   29481.84     5907.05          1                1                   .9418779                25128.56                     0  
    de00              39          .    29823.1     6313.78          1                1                   1.052125                28021.23                     0  
    de00              40          .   30133.74    6404.105          1                1                   1.037798                27661.66                     0  
    de00              41          .   30462.59    5847.505          1                1                   1.038893                27737.29                     0  
    de00              42          .   30839.72    5348.704          1                1                    .990448                27145.93                     0  
    de00              43          .   31191.94    7069.125          1                1                   1.104362                29511.19                     0  
    de00              44          .   31542.08    5912.942          1                1                    .983413                25122.39                     0  
    de00              45          .   31908.15    5618.625          1                1                   .9945121                26618.33                     0  
    de00              46          .   32241.79    14435.11          1                1                   1.113633                26400.37                     0  
    de00              47          .   32544.22    5395.299          1                1                   .9787633                26065.97                     0  
    de00              48          .   32870.45    6466.841          1                1                   .9757878                25848.38                     0  
    de00              49          .   33232.23    10430.23          1                1                   1.101711                28021.54                     0  
    de00              50          .    33571.3    5824.194          1                1                   1.060212                27976.93                     0  
    de00              51          .   33891.74    7159.185          1                1                   1.055421                27642.03                     0  
    de00              52          .   34294.32    7258.268          1                1                   1.067086                27115.78                     0  
    de00              53          .   34638.41    5873.285          1                1                   1.147374                30744.33                     0  
