    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q    prop4_q   prop4_scaled_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q   prop4_pred_scaled_q  
    au10              83   41164.79   71144.88     5655.94          0                0                   1.401309                44450.79                     0  
    au10              84   47680.03   72433.31    4978.277          0                0                   1.503363                48226.66                     0  
    au10              85   51057.42   74076.77    2787.358          0                0                   1.484855                 48685.7                     0  
    au10              86   47455.61   76013.77    3628.109          0                0                   1.566145                51010.86                     0  
    au10              87   53797.82   78000.48    3451.349          0                0                   1.587048                51803.01                     0  
    au10              88   49852.91   80384.02     4543.66          0                0                   1.609966                52035.74                     0  
    au10              89   47511.75   82663.35    4486.525          0                0                   1.585997                51255.84                     0  
    au10              90   59106.29   84945.91    4414.619          0                0                   1.672439                54205.88                     0  
    au10              91   49412.38   87762.45    5035.191          0                0                   1.691153                54530.07                     0  
    au10              92   56899.71   90451.13    5615.333          0                0                   1.667287                53438.61                     0  
    au10              93   56231.64   94573.13    3853.445          0                0                   1.765004                 57604.2                     0  
    au10              94   60234.11   98911.97    8592.665          0                0                   1.908066                60084.94                     0  
    au10              95   58698.14   103785.7    5294.959          0                0                   1.929446                62435.98                     0  
    au10              96   61742.55   109510.4    5192.188          0                0                    1.97729                64099.89                     0  
    au10              97   67806.57   117584.5    3602.783          0                0                   1.972745                64732.37                     0  
    au10              98   70085.35   128707.8    4534.058          0                0                    2.20823                72211.62                     0  
    au10              99    69893.5     149507     3998.64          0                0                   2.395467                78789.22                     0  
    au10             100   99790.33   258800.3    3845.249          0                0                   3.347899                110977.4                     0  
    ch04               1   28443.68   5784.436    6276.615   .5881651         .6643118                   .6371127                       .              .6085395  
    ch04               2   23289.64   12584.41    7651.591   .0250664         .0621976                   .7627915                       .              .0244103  
    ch04               3   21443.94   16115.95    4952.283          0         .0270859                   .6327163                       .                     0  
    ch04               4   24895.07   17872.99    7219.516   .0293875         .0293875                   .7274107                       .                     0  
    ch04               5   22468.02   19445.49    6110.704          0         .0248593                   .7299341                       .                     0  
    ch04               6   24262.57   20877.02    7151.923          0                0                   .8346133                       .                     0  
    ch04               7    24449.2   21826.87     7600.31          0                0                   .8408905                       .                     0  
