    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q    prop4_q   prop4_scaled_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q   prop4_pred_scaled_q  
    ch04              91   49450.64   80855.89    9249.091          0                0                          .                       .                     1  
    ch04              92   45074.88   83504.63    9231.451          0                0                          .                       .                     1  
    ch04              93   46239.16   85892.59    8251.501          0                0                          .                       .                     1  
    ch04              94   52313.83   88214.87    10060.84          0                0                          .                       .                     1  
    ch04              95   55185.48   91283.59    7783.585          0                0                          .                       .                     1  
    ch04              96   63119.18    96034.9    8365.631          0                0                          .                       .                     1  
    ch04              97   61914.69   101313.1    13524.69          0                0                          .                       .                     1  
    ch04              98   62009.28     109841    9889.497          0                0                          .                       .                     1  
    ch04              99   49199.46   127780.1    7588.131          0                0                          .                       .                     1  
    ch04             100   80267.76   198226.6    13094.32          0                0                          .                       .                     1  
    ee00               1   25788.79    3588.66        2352   .6594228         .6644579                          .                       .                     1  
    ee00               2   20177.59   8236.364     2117.21   .1517224         .1517224                          .                       .                     1  
    ee00               3   23346.11   10597.66    4188.636   .1300734         .1389224                          .                       .                     1  
    ee00               4   34786.14   12024.32     2869.21   .1175334         .1175334                          .                       .                     1  
    ee00               5   17155.21    12838.3    3541.949          0                0                          .                       .                     1  
    ee00               6   22440.94   13704.93    5238.417    .088026          .088026                          .                       .                     1  
    ee00               7   25212.77   14648.61    3392.501   .0975553         .0975553                          .                       .                     1  
    ee00               8   17969.88   15360.84    3119.078          0                0                          .                       .                     1  
    ee00               9   20435.95   15980.95    4675.476          0                0                          .                       .                     1  
    ee00              10   22854.76   16657.38    4382.094          0         .0142388                          .                       .                     1  
    ee00              11   20725.29   17305.99    3158.347   .0017359         .0017359                          .                       .                     1  
    ee00              12   22068.19   17948.81    3238.772          0                0                          .                       .                     1  
    ee00              13   23747.65   18480.53    3849.915   .0051897         .0051897                          .                       .                     1  
    ee00              14   23982.67   18940.04    5894.174          0                0                          .                       .                     1  
    ee00              15   20455.33   19444.79    3716.447          0                0                          .                       .                     1  
    ee00              16   24257.83   19968.74    4981.537          0                0                          .                       .                     1  
    ee00              17   23814.11   20451.49    4245.511          0                0                          .                       .                     1  
    ee00              18   26972.28   20940.47    4627.087   .0133725         .0133725                          .                       .                     1  
    ee00              19   24508.11   21372.52    4185.994          0                0                          .                       .                     1  
    ee00              20   26566.79    21878.6    6163.595   .0164535         .0164535                          .                       .                     1  
    ee00              21   27926.02      22398    5802.872          0                0                          .                       .                     1  
    ee00              22   26804.02   22963.42    4137.625          0                0                          .                       .                     1  
    ee00              23   26321.02   23509.19    5403.949          0                0                          .                       .                     1  
    ee00              24   30322.83   23933.52    5115.212          0                0                          .                       .                     1  
    ee00              25   31110.87    24336.1    5431.597   .0222466         .0222466                          .                       .                     1  
    ee00              26   25380.16   24787.86    4825.074          0                0                          .                       .                     1  
    ee00              27   27713.81   25209.02    5090.936          0                0                          .                       .                     1  
    ee00              28   25553.63   25634.28    5132.978          0                0                          .                       .                     1  
    ee00              29   30623.72   26035.98     5713.18          0         .0247345                          .                       .                     1  
    ee00              30   30764.91   26517.21    3591.761          0                0                          .                       .                     1  
    ee00              31   31877.49   26888.06    3736.911     .02107           .02107                          .                       .                     1  
    ee00              32   31001.09   27297.97    5761.857          0                0                          .                       .                     1  
    ee00              33   26544.96   27742.46    3776.845          0                0                          .                       .                     1  
    ee00              34   26890.97   28312.76    4497.397          0                0                          .                       .                     1  
    ee00              35   28218.42   28801.79    4134.825          0                0                          .                       .                     1  
    ee00              36   31656.93   29272.75    4268.827   .0291749         .0291749                          .                       .                     1  
    ee00              37   36451.57   29793.07    4955.025   .0478084         .0478084                          .                       .                     1  
    ee00              38      32578   30290.07    3738.391          0                0                          .                       .                     1  
    ee00              39    31275.6   30824.01    3881.055          0                0                          .                       .                     1  
    ee00              40    35976.9   31419.82     4381.88          0                0                          .                       .                     1  
    ee00              41   31236.86   32044.93    4226.942          0         .0288539                          .                       .                     1  
    ee00              42   32473.83   32606.89    4475.595          0                0                          .                       .                     1  
    ee00              43   35074.16   33061.93    4187.911          0                0                          .                       .                     1  
    ee00              44   34077.04      33559      5359.4          0                0                          .                       .                     1  
    ee00              45   34811.57   34048.48    5403.957          0                0                          .                       .                     1  
    ee00              46   35104.67   34478.83    4516.972          0                0                          .                       .                     1  
    ee00              47   38666.96   34957.78    4365.432   .0155868         .0155868                          .                       .                     1  
    ee00              48   35299.75   35418.84    6004.991          0                0                          .                       .                     1  
    ee00              49   37978.32   36011.47    4718.859          0                0                          .                       .                     1  
    ee00              50   43862.88   36521.89    6519.064          0                0                          .                       .                     1  
    ee00              51   34746.59   37050.34     4972.17          0                0                          .                       .                     1  
    ee00              52   38317.02   37552.42    4414.956          0                0                          .                       .                     1  
    ee00              53   36568.73   38233.17    3956.388          0                0                          .                       .                     1  
    ee00              54   36608.66   38831.41    6880.129          0                0                          .                       .                     1  
    ee00              55    37160.4   39585.44    5454.912          0                0                          .                       .                     1  
    ee00              56   41991.46   40313.06    6014.776          0                0                          .                       .                     1  
    ee00              57   39312.85   41029.05    7372.188          0                0                          .                       .                     1  
    ee00              58   43861.36   41707.03    5650.921          0                0                          .                       .                     1  
    ee00              59   42033.25   42422.14    4770.272          0                0                          .                       .                     1  
    ee00              60   45046.02   43151.09    9180.997          0                0                          .                       .                     1  
    ee00              61   46041.11   43758.65    5783.212          0                0                          .                       .                     1  
    ee00              62   43166.23   44541.53    5692.375          0                0                          .                       .                     1  
    ee00              63   47181.75   45319.05    5993.593          0                0                          .                       .                     1  
    ee00              64   46394.93   45954.88     7520.32          0                0                          .                       .                     1  
    ee00              65   41092.66    46743.6    5679.563          0                0                          .                       .                     1  
    ee00              66   44690.64    47547.7    5545.464          0                0                          .                       .                     1  
    ee00              67   50734.31   48519.35    5721.149          0                0                          .                       .                     1  
    ee00              68      54979   49185.51    6465.871          0                0                          .                       .                     1  
    ee00              69   54100.82   50034.95    9283.117   .0303991         .0303991                          .                       .                     1  
    ee00              70   48640.13    50964.3    7830.536          0                0                          .                       .                     1  
    ee00              71   48284.19   51858.44    6514.333          0                0                          .                       .                     1  
    ee00              72   47140.68   52750.16    6240.056          0                0                          .                       .                     1  
    ee00              73   48486.38   53599.08    5704.426          0                0                          .                       .                     1  
    ee00              74   53105.83   54337.83     6980.68          0                0                          .                       .                     1  
    ee00              75   49832.73   55357.31    6059.404          0                0                          .                       .                     1  
    ee00              76   54752.66   56320.52    6865.539          0                0                          .                       .                     1  
    ee00              77   49771.43   57451.91    4979.847          0                0                          .                       .                     1  
    ee00              78      56181   58619.75    7674.521          0                0                          .                       .                     1  
    ee00              79   48088.18   59988.61    8138.983          0                0                          .                       .                     1  
    ee00              80   53352.55   61571.14    6360.135          0                0                          .                       .                     1  
    ee00              81   57775.45    62918.5    6205.107          0                0                          .                       .                     1  
    ee00              82   60409.81   64520.71    7545.465          0                0                          .                       .                     1  
    ee00              83   69470.92    66341.3    13301.21          0                0                          .                       .                     1  
    ee00              84   57586.45    68515.2    5714.607          0                0                          .                       .                     1  
    ee00              85   65121.05   71055.96    6737.261          0                0                          .                       .                     1  
    ee00              86   76225.53    73165.8    7833.384          0                0                          .                       .                     1  
    ee00              87   81114.73   75316.25    10437.29          0                0                          .                       .                     1  
    ee00              88    67760.2   77695.49    8534.824          0                0                          .                       .                     1  
    ee00              89   70034.84   79796.46     6396.69          0                0                          .                       .                     1  
    ee00              90    70618.7    82130.2    6628.067          0                0                          .                       .                     1  
    ee00              91   91178.02   85995.82    11871.36          0                0                          .                       .                     1  
    ee00              92    76170.8   90093.77    8373.362          0                0                          .                       .                     1  
    ee00              93   83131.68   94160.64    7631.804          0                0                          .                       .                     1  
    ee00              94   92708.64   98498.95    19886.25   .0255608         .0255608                          .                       .                     1  
    ee00              95   82201.97   104328.5    8945.229          0                0                          .                       .                     1  
    ee00              96   96105.56   111896.9    10430.56          0                0                          .                       .                     1  
    ee00              97   110321.7   121671.5     8547.31          0                0                          .                       .                     1  
    ee00              98   97582.56   133647.2    8306.938          0                0                          .                       .                     1  
    ee00              99   143715.7   165595.6    15151.79          0                0                          .                       .                     1  
    ee00             100   191566.3   271925.7    11461.68          0                0                          .                       .                     1  
    fr10               1   10979.21   2644.555     2120.74   .4507773         .5043018                          .                       .                     1  
    fr10               2   11480.58   5447.415    1881.728   .0325746         .1320109                          .                       .                     1  
    fr10               3   10886.87   6980.032    2067.018   .0474553         .0533088                          .                       .                     1  
    fr10               4   12507.75    8072.26    2367.901   .0369237         .0369237                          .                       .                     1  
    fr10               5    11253.4   8753.355    2358.906    .007814         .0078789                          .                       .                     1  
    fr10               6   11506.58   9376.443     2092.84   .0376974         .0376974                          .                       .                     1  
    fr10               7    12327.4   9913.599    2177.203   .0075771         .0155156                          .                       .                     1  
    fr10               8   9453.584   10448.64    2018.097          0                0                          .                       .                     1  
    fr10               9   12465.83   10881.11    2638.333   .0002507         .0002507                          .                       .                     1  
    fr10              10   10723.92   11287.64    1922.991   .0088363         .0090924                          .                       .                     1  
    fr10              11   12665.71   11660.31    2656.476   .0120712         .0120712                          .                       .                     1  
    fr10              12   12068.04   12012.01    2163.731          0                0                          .                       .                     1  
    fr10              13   12439.71    12418.2    2413.303          0                0                          .                       .                     1  
    fr10              14   12014.96   12748.14    2239.453          0                0                          .                       .                     1  
    fr10              15   12195.16   13043.17    2394.044          0                0                          .                       .                     1  
    fr10              16    11614.9   13344.29    2472.828          0                0                          .                       .                     1  
    fr10              17   13127.15   13651.31    2145.743          0         .0048521                          .                       .                     1  
    fr10              18   13202.82   13962.59    2545.778          0                0                          .                       .                     1  
    fr10              19   14040.88   14257.29    2371.931          0                0                          .                       .                     1  
    fr10              20   12400.44   14524.99    2599.863          0                0                          .                       .                     1  
    fr10              21   13659.38   14755.28    2515.197          0                0                          .                       .                     1  
    fr10              22   13728.37   15019.66    2520.895          0         .0002394                          .                       .                     1  
    fr10              23   14716.31   15312.02    2646.165          0                0                          .                       .                     1  
    fr10              24   13328.92    15573.1    2421.034          0                0                          .                       .                     1  
    fr10              25   15040.66   15841.66    2735.343          0                0                          .                       .                     1  
    fr10              26   15617.79   16136.81    2805.594          0                0                          .                       .                     1  
    fr10              27   13639.02    16376.2    2240.527   .0068759         .0068759                          .                       .                     1  
    fr10              28   14388.57   16636.29    2599.566          0                0                          .                       .                     1  
    fr10              29    14555.3   16877.73    2345.207          0                0                          .                       .                     1  
    fr10              30   13842.87   17078.36    2346.861          0         .0161697                          .                       .                     1  
    fr10              31   14478.58   17329.94    2209.943          0                0                          .                       .                     1  
    fr10              32   14779.81   17598.68    2219.656          0                0                          .                       .                     1  
    fr10              33   14266.17   17814.26    2100.011          0                0                          .                       .                     1  
    fr10              34   14564.49    18021.8     2848.19   .0059172         .0064227                          .                       .                     1  
    fr10              35    16027.9   18234.18    2445.096          0                0                          .                       .                     1  
    fr10              36   16523.39   18487.34    2783.427          0                0                          .                       .                     1  
    fr10              37   15998.56    18720.9    2651.065          0                0                          .                       .                     1  
    fr10              38   15950.66   18908.44    2387.418          0                0                          .                       .                     1  
    fr10              39   15099.07   19101.94    2490.667          0                0                          .                       .                     1  
    fr10              40   15316.38   19321.75    2376.036          0                0                          .                       .                     1  
    fr10              41   15668.62   19550.68    2255.585          0                0                          .                       .                     1  
    fr10              42   17687.87   19757.73    2308.134   .0040503         .0040503                          .                       .                     1  
    fr10              43   16214.28   19992.76    2684.155          0                0                          .                       .                     1  
    fr10              44   15391.64   20234.76    2315.709          0                0                          .                       .                     1  
    fr10              45   18870.53   20462.98    2887.994          0         .0160396                          .                       .                     1  
    fr10              46   17763.93   20696.38    2245.363          0                0                          .                       .                     1  
    fr10              47   17867.62      20928    2263.244          0                0                          .                       .                     1  
    fr10              48   16414.05   21155.78    2579.756          0                0                          .                       .                     1  
    fr10              49   16248.52    21411.5    2415.299          0                0                          .                       .                     1  
    fr10              50   17301.96   21659.64    2587.419          0                0                          .                       .                     1  
    fr10              51   16789.35   21934.43    2527.228   .0006418         .0006418                          .                       .                     1  
    fr10              52   17335.09   22189.45    2677.227          0                0                          .                       .                     1  
    fr10              53   16001.53   22386.84    2295.497          0                0                          .                       .                     1  
    fr10              54   17591.09   22582.66    2075.977          0                0                          .                       .                     1  
    fr10              55    18219.5   22853.52    2413.135          0                0                          .                       .                     1  
    fr10              56   18314.41   23111.11    2417.804          0                0                          .                       .                     1  
    fr10              57   17857.21   23431.84    2463.248          0                0                          .                       .                     1  
    fr10              58   18004.58   23735.99    2377.568          0                0                          .                       .                     1  
    fr10              59   18825.24   24005.82    2406.423          0                0                          .                       .                     1  
    fr10              60   18463.98   24253.27      2275.9          0                0                          .                       .                     1  
    fr10              61   18275.72   24550.13    2407.889          0                0                          .                       .                     1  
