    ccyy   conc_dhi_dhi   conc_dhi_hmc   conc_dhi_hmc_medianized_predict   conc_dhi_hmc_wor   conc_dhi_hmc_wor_pred   conc_dhi_inc_5_ours   conc_dhi_inc_5_ours_pred   conc_dhi_inc_5_ours_wor   conc_dhi_inc_5_ours_wor_pred   conc_dhi_tax_eff_ours   conc_dhi_tax_eff_ours_pred   conc_dhi_tax_eff_ours_wor   conc_dhi_tax_eff_ours_wor_pred   gini_dhi_scope_hmc   gini_inc1   gini_inc2   gini_inc3   gini_inc4   gini_inc_5_ours   gini_inc_5_ours_pred   gini_inc_5_ours_wor   gini_inc_5_ours_wor_pred   mean_dhi   mean_hchous   mean_hitp   mean_hmc   mean_hmc_pred_scaled   mean_hmc_scaled   mean_hmc_wor_pred_scaled   mean_hmc_wor_scaled   mean_hmchous   mean_inc1   mean_inc2   mean_inc3   mean_inc4   mean_scope   varlog_dhi   varlog_inc1   varlog_inc2   varlog_inc3   varlog_inc4   varlog_inc_5_ours   varlog_inc_5_ours_pred   varlog_inc_5_ours_wor   varlog_inc_5_ours_wor_pred  
    ge13              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    de73              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    de78              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    de81              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    de83              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    de84       .2530751              .                          .1261734                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2530754                 .                      .                     .                          .    23121.5      3494.523    138.5387          0                      0                 0                          0                     0       2800.198           0           0           0    23121.44      .980434     .2889802             .             .             .       .288979                   .                        .                       .                            .  
    de89       .2535397              .                           .128987                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .      .25354                 .                      .                     .                          .   27929.13      5326.735    178.8911          0                      0                 0                          0                     0       4457.301           0           0           0    27929.07     .9517543     .2443167             .             .             .      .2443165                   .                        .                       .                            .  
    de94       .2601657              .                          .1322616                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2601656                 .                      .                     .                          .   32394.77      7287.203    241.7117          0                      0                 0                          0                     0       6151.459           0           0           0    32394.75     .8980284     .2504854             .             .             .      .2504852                   .                        .                       .                            .  
    de00       .2555656              .                          .1340823                  .                .1420603                     .                   .2748903                         .                       .2733892                       .                     .1340823                           .                         .1420603                    .    .4727811    .3548279    .3255912    .2555655                 .                .275535                     .                   .2737949   37240.86      8392.178     259.045          0               31502.84                 0                   28989.25                     0       6775.628    48361.93    56121.77    59198.64    37240.86     .9008735     .2412237      3.933818      .8059716        .40563      .2412231                   .                 .2957749                       .                      .288843  
    de04       .2715602              .                          .1468607                  .                 .153974                     .                   .2902781                         .                       .2889962                       .                     .1468607                           .                          .153974                    .    .5058385    .3813075    .3443782    .2715602                 .               .2907727                     .                   .2893354   20433.69      4626.672    150.2902          0               16963.57                 0                   15628.24                     0       3786.759    25344.79    29740.27    31654.71    20433.69     .8828816     .2562823       4.12466      .9629787      .4316023      .2562823                   .                 .3193237                       .                     .3129544  
    de07       .2852896              .                          .1487837                  .                 .157225                     .                   .3075629                         .                       .3059208                       .                     .1487837                           .                          .157225                    .     .516434    .3874021    .3501093    .2852896                 .               .3080638                     .                   .3062756   21818.53      4915.321     155.029          0                18118.9                 0                   16716.54                     0       3969.237    26358.37    31277.31    33222.46    21818.53     .8732603     .2740022       4.03839      .8969007      .4335358      .2740022                   .                 .3570029                       .                     .3451603  
    de10       .2839654              .                          .1451202                  .                .1542325                     .                   .3060682                         .                       .3043416                       .                     .1451202                           .                         .1542325                    .    .5127597    .3851044    .3476541    .2839654                 .               .3064467                     .                   .3046117   22938.07      5525.064    184.3624          0               19031.31                 0                   17576.95                     0       4499.337    27890.56    33039.94     35084.6    22938.07     .8885692     .2913111      4.297949      .9229372      .4502278      .2913111                   .                 .3517356                       .                      .339918  
    de13       .2892449              .                          .1521256                  .                .1605647                     .                   .3119013                         .                       .3102174                       .                     .1521256                           .                         .1605647                    .    .5291283    .3949061    .3564766    .2892449                 .               .3123392                     .                   .3105309   23995.86      5584.093    168.8369          0               20120.42                 0                   18637.91                     0       4449.379    28957.62    34603.93    36669.17    23995.86     .9206033      .287527      4.582183      .9566039      .4567949       .287527                   .                  .357137                       .                     .3535939  
    gr95              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    gr00              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    gr04              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    gr07       .3199808              .                          .1631999                  .                .1661265                     .                   .3503124                         .                       .3496625                       .                     .1631999                           .                         .1661265                    .     .489039     .374169    .3712265    .3199639                 .               .3505508                     .                    .349884   14852.73      5606.352    244.0958          0               14319.61                 0                   13891.11                     0       3255.618     19263.5    22997.16    23477.42    14851.59     .9690217     .3618894      1.173785      .4895903      .4662686      .3618398                   .                 .4797561                       .                       .47417  
    gr10       .3153971              .                           .162611                  .                .1656297                     .                   .3467006                         .                       .3459446                       .                      .162611                           .                         .1656297                    .    .5208095    .3725927    .3611271     .315405                 .               .3469827                     .                   .3462204   14507.41      5725.469    213.4243          0               14650.18                 0                   14126.64                     0       3280.727    17029.35    21627.64    22129.56    14507.23     .9595135     .4230202      1.481067      .5269434      .4957261      .4230374                   .                 .5180935                       .                     .5081914  
    gr13       .3335077              .                          .1672165                  .                .1710752                     .                   .3790305                         .                       .3778586                       .                     .1672165                           .                         .1710752                    .    .5658458    .3934283    .3809656    .3335074                 .               .3794862                     .                   .3783088   10580.17      5108.659    194.4134          0                11672.1                 0                   11201.29                     0       3059.824       11476    15275.68    15608.54    10579.86     .9829276     .4354347      1.344059      .5840673      .5571648      .4354178                   .                 .6373299                       .                      .650298  
    gt06        .488336       .3381135                          .3042253           .3472835                       .                     .                          .                         .                              .                       .                            .                           .                                .              .488336           .           .           .     .488336                 .                      .                     .                          .   21435.52      4349.386    715.8548    16909.1                      0                 0                          0                     0       1921.349           0           0           0    21435.52      .996502      .798752             .             .             .       .798752                   .                        .                       .                            .  
    gt11       .5268857              .                          .2988316                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .5265654                 .                      .                     .                          .   22615.42      3100.863    1167.726          0                      0                 0                          0                     0       495.9446           0           0           0    22543.97     .9867277     1.041206             .             .             .      1.039844                   .                        .                       .                            .  
    gt14       .4150831       .2466532                          .2246822           .2572596                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4150831           .           .           .    .4149421                 .                      .                     .                          .   23969.26      5380.269     1153.78   19884.26                      0                 0                          0                     0       2509.683           0           0           0    23924.95     .9974914     .5067965             .             .             .      .5066109                   .                        .                       .                            .  
    hu91       .2877042       .1288688                           .158867           .1523681                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2877042           .           .           .           .                 .                      .                     .                          .   203797.5      40114.83    1822.876   125770.3                      0                 0                          0                     0       40114.82           0           0           0           0     .9849521     .3182237             .             .             .             .                   .                        .                       .                            .  
    hu94       .3249553        .141834                          .1739299           .1697693                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3249553           .           .           .           .                 .                      .                     .                          .   313222.2      72149.16    3174.339   227030.6                      0                 0                          0                     0       72149.16           0           0           0           0     .9425769     .3908671             .             .             .             .                   .                        .                       .                            .  
    hu05              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    hu07              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    hu09              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    hu12              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    is04              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    is07       .2733198              .                          .1550496                  .                .1576056                     .                   .3171512                         .                       .3158086                       .                     .1550496                           .                         .1576056                    .    .3706075    .3129407    .2977805    .2743134                 .               .3200779                     .                   .3178414    3806754       1034704    45682.75          0                3824334                 0                    3687235                     0       459030.3     4779619     5206378     5353213     3793763      .930254      .246166      1.256221      .3689507      .3154347       .247542                   .                 .3446222                       .                     .3310767  
    is10              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    in04       .4866973         .21911                          .2844724           .2123753                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4866973           .           .           .           .                 .                      .                     .                          .   23163.83      1851.654    451.5025   20532.81                      0                 0                          0                     0        1748.23           0           0           0           0     .9713284     .8585553             .             .             .             .                   .                        .                       .                            .  
    in11       .4990239       .2212367                          .2644441           .2215705                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4990239           .           .           .           .                 .                      .                     .                          .   57471.76       4123.43    2805.676   48711.73                      0                 0                          0                     0       4000.472           0           0           0           0     .9777983     .8802776             .             .             .             .                   .                        .                       .                            .  
    ie87              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie94              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie95              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie96              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie04              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie07              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie10              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    il79              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    il86              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    il92       .3053692       .2737078                          .1954555            .289437                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3053692           .           .           .    .3053691                 .                      .                     .                          .   28797.69       9291.86    556.7332   36355.36                      0                 0                          0                     0       4506.361           0           0           0    28797.69     .9997111     .3102958             .             .             .       .310296                   .                        .                       .                            .  
    il97       .3370563        .303246                          .1863194           .3211689                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3370563           .           .           .    .3370563                 .                      .                     .                          .   49019.11      16273.95    727.3032   62624.08                      0                 0                          0                     0       7081.393           0           0           0    49019.11            1     .4447452             .             .             .      .4445323                   .                        .                       .                            .  
    il01       .3486283       .2250113                          .1886095           .2378342                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3486283           .           .           .    .3495769                 .                      .                     .                          .   63107.65       17362.8    1272.165    54541.7                      0                 0                          0                     0       5451.342           0           0           0    63374.76     .9973136     .4155721             .             .             .      .4169406                   .                        .                       .                            .  
    il05       .3753501       .2459977                          .1990712            .259695                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3753501           .           .           .    .3766062                 .                      .                     .                          .   67179.45      19002.47    1748.042   58767.36                      0                 0                          0                     0       6792.218           0           0           0    67539.41     .9976282     .5563473             .             .             .      .5597407                   .                        .                       .                            .  
    il07       .3669307       .2351514                          .1980609           .2460787                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3669307           .           .           .    .3669307                 .                      .                     .                          .    74483.7      20451.81    1448.602   62991.13                      0                 0                          0                     0       7311.988           0           0           0     74483.7     .9889482     .5239646             .             .             .      .5239646                   .                        .                       .                            .  
    il10       .3830573       .2417032                           .205004            .257901                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3830573    .5315529    .4625072    .4307957    .3830573                 .                      .                     .                          .   87291.86      26017.12    1670.663   71417.69                      0                 0                          0                     0       8440.835    91141.59    103683.5    108777.1    87291.86     .9893094     .5368715      1.192565      .8639673      .6296082      .5368715                   .                        .                       .                            .  
    il12       .3690849       .2223667                          .1989831           .2370204                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3690849           .           .           .    .3690849                 .                      .                     .                          .   95547.53      28108.22    1768.042    75346.4                      0                 0                          0                     0       9576.424           0           0           0    95547.53     .9862331     .5347506             .             .             .      .5347506                   .                        .                       .                            .  
    it86              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    it87       .3327299              .                          .2032736                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   1.43e+07       2281623    32374.74          0                      0                 0                          0                     0       388408.6           0           0           0           0     .9975526     .5853267             .             .             .             .                   .                        .                       .                            .  
    it89       .3033219              .                          .1907287                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   1.74e+07       2995721    75291.85          0                      0                 0                          0                     0       438738.3           0           0           0           0       .99913     .3033127             .             .             .             .                   .                        .                       .                            .  
