    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q    prop4_q   prop4_scaled_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q   prop4_pred_scaled_q  
    at13              84          .   40375.78    4031.666          1                1                   1.397939                30169.93                     0  
    at13              85          .   41191.04    3560.178          1                1                    1.41614                30692.06                     0  
    at13              86          .   41836.87     3487.26          1                1                   1.430736                31035.44                     0  
    at13              87          .   42555.23    3245.293          1                1                   1.452953                31590.45                     0  
    at13              88          .   43401.45    3686.114          1                1                    1.46853                31828.94                     0  
    at13              89          .    44469.3    4371.963          1                1                    1.49711                32296.82                     0  
    at13              90          .   45628.72    3571.117          1                1                   1.510301                32788.54                     0  
    at13              91          .   46958.15    3604.041          1                1                     1.5353                33337.74                     0  
    at13              92          .   48394.22     3862.52          1                1                   1.568853                34021.94                     0  
    at13              93          .   50601.39    4075.662          1                1                   1.597211                34601.54                     0  
    at13              94          .   53049.49    3965.811          1                1                   1.641694                35620.34                     0  
    at13              95          .   55650.28    4323.415          1                1                   1.699919                36830.11                     0  
    at13              96          .   58871.79    4167.349          1                1                   1.754107                38076.66                     0  
    at13              97          .   62873.71    4644.156          1                1                   1.808743                39177.03                     0  
    at13              98          .   67515.63    4168.351          1                1                   1.894562                41207.65                     0  
    at13              99          .   76814.66     4935.05          1                1                   2.035397                44158.14                     0  
    at13             100          .   136418.6    6238.786          1                1                   2.751482                59800.43                     0  
    au10               1   27893.77   3433.401    3378.276   .6854965          .713672                   .4446239                13623.09              .6025962  
    au10               2   24389.65   9186.863     5537.32   .2140542         .2378953                   .6041426                18042.54                     0  
    au10               3   22234.41   12258.33    3433.132   .0554645          .064722                   .6589181                20966.75                     0  
    au10               4   22380.16   14403.68    4033.292   .0351437         .0577772                   .6861043                21605.15                     0  
    au10               5   19526.21   15667.17    3703.202   .0037038         .0037038                   .6996847                22235.44                     0  
    au10               6   21179.99   16552.72    3680.279   .0245009         .0245009                   .7092373                22575.33                     0  
    au10               7   22663.05   17230.15    3166.612   .0788523         .0834823                   .7204712                23215.65                     0  
    au10               8    17716.7   17807.81     3342.59   .0069246         .0084184                   .7216683                23169.83                     0  
    au10               9   22345.73   18286.15    2540.896   .0203574         .0214079                   .7344654                 24006.3                     0  
    au10              10   18568.54   18669.86    3654.255          0         .0033953                   .7326414                 23393.2                     0  
    au10              11   20284.39   19153.05    3785.544   .0011878         .0011878                   .7461076                23791.47                     0  
    au10              12   22486.26   19718.75    3485.028          0                0                   .7486299                24026.79                     0  
    au10              13   23003.65   20267.89    3451.137   .0065895         .0065895                   .7570251                24332.29                     0  
    au10              14   20901.56   20715.54    3717.392   .0004115         .0004115                   .7583081                 24244.8                     0  
    au10              15   20978.28   21326.21    3326.868          0                0                   .7603495                24508.07                     0  
    au10              16   23152.27   21880.67    3112.059   .0195403         .0195403                   .7673949                24856.59                     0  
    au10              17   20073.42   22391.03    3716.332          0                0                   .7748634                24814.76                     0  
    au10              18   22387.09   22915.13    4309.667   .0125275         .0125275                   .7772464                24603.42                     0  
    au10              19   23653.74   23449.14    3762.573          0                0                   .7847712                25132.68                     0  
    au10              20   23648.86   24049.03    4469.383          0                0                    .796744                 25195.1                     0  
    au10              21   25247.75   24596.98     4205.64          0         .0102155                   .7994481                25418.48                     0  
    au10              22   25384.74   25189.37    4018.261   .0071321         .0071321                   .7985194                25479.16                     0  
    au10              23   22248.96   25806.97    4241.273          0                0                   .8083313                25706.41                     0  
    au10              24   25834.15   26464.11    3426.129          0                0                   .8210403                 26546.5                     0  
    au10              25   25158.73   27010.84    3594.747   .0074352         .0074352                   .8319633                26838.85                     0  
    au10              26   24711.13   27583.48    4022.716          0                0                   .8439428                27039.33                     0  
    au10              27   23596.71   28157.03    3121.565   .0005618         .0005618                    .856194                27906.19                     0  
    au10              28   26118.19   28823.48    3509.607          0                0                   .8641987                27989.69                     0  
    au10              29   28489.05   29465.97    3074.147          0                0                   .8724372                28488.32                     0  
    au10              30   28463.93   30025.33    3689.636   .0157885         .0157885                    .886813                28678.53                     0  
    au10              31   31065.45   30623.11    3337.551   .0163875         .0163875                   .8985541                29256.42                     0  
    au10              32   26965.92   31267.82    3141.496          0                0                   .9076613                29666.58                     0  
    au10              33   26704.96   31921.11    4865.094          0                0                   .9079413                28824.18                     0  
    au10              34   26112.67   32425.69    4746.947          0                0                   .9282827                29582.23                     0  
    au10              35   31768.09   32911.45    4510.893   .0390306         .0390306                   .9378027                30026.37                     0  
    au10              36   30932.03   33576.16    3533.775   .0180216         .0180216                   .9432089                30695.34                     0  
    au10              37   27167.53   34150.49    3014.601          0                0                   .9567216                31416.77                     0  
    au10              38   30701.63   34747.85    4222.912          0                0                   .9613185                30977.57                     0  
    au10              39   31900.24   35330.13    4497.556          0                0                    .979387                31463.28                     0  
    au10              40   29231.35      35858    3223.778          0                0                   .9751542                31947.36                     0  
    au10              41    27172.4   36432.98    3783.192          0                0                   .9962115                 32395.1                     0  
    au10              42    30546.9   37040.88    4851.663          0                0                   .9989849                31962.31                     0  
    au10              43   30631.39   37642.52    4144.519          0                0                   1.011008                32725.42                     0  
    au10              44   30620.08   38073.02    3902.007          0                0                   1.024372                33304.96                     0  
    au10              45      29626   38543.68    3509.194          0                0                   1.027524                33607.54                     0  
    au10              46   34160.09   39099.25    4368.308          0                0                   1.037914                33540.24                     0  
    au10              47   31541.42   39715.95    4271.428          0         .0028281                   1.043314                33773.86                     0  
    au10              48   29695.49    40463.9    3437.313          0                0                   1.058076                34693.93                     0  
