    ccyy   conc_dhi_dhi   conc_dhi_hmc   conc_dhi_hmc_medianized_predict   conc_dhi_hmc_wor   conc_dhi_hmc_wor_pred   conc_dhi_inc_5_ours   conc_dhi_inc_5_ours_pred   conc_dhi_inc_5_ours_wor   conc_dhi_inc_5_ours_wor_pred   conc_dhi_tax_eff_ours   conc_dhi_tax_eff_ours_pred   conc_dhi_tax_eff_ours_wor   conc_dhi_tax_eff_ours_wor_pred   gini_dhi_scope_hmc   gini_inc1   gini_inc2   gini_inc3   gini_inc4   gini_inc_5_ours   gini_inc_5_ours_pred   gini_inc_5_ours_wor   gini_inc_5_ours_wor_pred   mean_dhi   mean_hchous   mean_hitp   mean_hmc   mean_hmc_pred_scaled   mean_hmc_scaled   mean_hmc_wor_pred_scaled   mean_hmc_wor_scaled   mean_hmchous   mean_inc1   mean_inc2   mean_inc3   mean_inc4   mean_scope  
    fr78              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    fr84       .3321258       .1925032                          .1907572           .1968288                .1911282                .35988                    .360227                  .3587496                       .3598714                .1925032                     .1907572                    .1968288                         .1911282             .3321258           .           .           .           .          .3630335               .3611479              .3630029                   .3606676    70209.9      21432.79    251.5053   79855.33               58744.51          58744.51                   56652.45              56652.45       21432.79           0           0           0           0     .9383462  
    fr89       .2816572       .2215339                           .182124           .2334129                .1817939              .2943135                   .3026095                  .2917046                       .3024549                .2215339                      .182124                    .2334129                         .1817939             .2816572           .           .           .           .          .2982067               .3036916              .2969515                   .3033851   82707.16      27557.18    381.3763   100232.2               71813.68          71813.67                   68996.14              68996.15       27557.18           0           0           0           0     .9411694  
    fr94       .2776932       .2062478                          .1758246           .2137885                .1755903              .2914735                   .2973416                  .2898405                       .2971014                .2062478                     .1758246                    .2137885                         .1755903             .2776932           .           .           .           .           .294691               .2986752              .2940595                   .2982219   104276.1      26701.27    960.4365   116801.2               87687.01          87687.01                   83744.95              83744.95       26701.27           0           0           0           0     .8548969  
    fr00       .2770811       .2121272                          .1508178           .2059353                .1447065              .2901438                   .3024736                  .2912484                       .3034409                .2121272                     .1508178                    .2059353                         .1447065             .2770811    .4910054    .3912527    .3492538     .277992          .3053243               .3058939              .2969544                   .3043472   113482.8      23089.13    791.0258   96981.58               96249.82          96249.82                   91925.66              91925.66       8028.225    150514.2    173396.7    184533.6    113135.5     .9986218  
    fr05        .280323       .1611999                          .1450724            .194306                .1517375              .3031164                   .3062022                  .2966019                       .3046581                .1611999                     .1450724                     .194306                         .1517375              .280323    .4866853    .3806109    .3393632    .2800337          .3093895               .3065581              .3044147                   .3049316   19572.89       5277.53    118.2576   15716.46               16570.59          16570.59                   15790.52              15790.52       2825.454       24695       29159    31036.91    19515.97     .9997249  
    fr10       .2859335       .1654889                          .1667112            .185292                .1734292              .3067246                   .3065136                  .3030901                       .3051124                .1654889                     .1667112                     .185292                         .1734292             .2859335    .4984899    .3824221    .3498489    .2859335          .3103596               .3068647              .3074452                   .3054774   24756.43      7114.379    932.8526   18286.01               20452.33          20452.33                   19421.43              19421.43       2494.914     31093.8    37321.72    39379.88    24756.43     .9097843  
    ge10              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    ge13              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    de73              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    de78              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    de81              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    de83              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    de84       .2530751              .                          .1257728                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2530754                 .                      .                     .                          .    23121.5      3494.523    138.5387          0                      0                 0                          0                     0       2800.198           0           0           0    23121.44      .980434  
    de89       .2535397              .                          .1290859                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .      .25354                 .                      .                     .                          .   27929.13      5326.735    178.8911          0                      0                 0                          0                     0       4457.301           0           0           0    27929.07     .9517543  
    de94       .2601657              .                          .1318997                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2601656                 .                      .                     .                          .   32394.77      7287.203    241.7117          0                      0                 0                          0                     0       6151.459           0           0           0    32394.75     .8980284  
    de00       .2555656              .                          .1338044                  .                .1421444                     .                   .2751769                         .                       .2735179                       .                     .1338044                           .                         .1421444                    .    .4727811    .3548279    .3255912    .2555655                 .               .2758574                     .                   .2739398   37240.86      8392.178     259.045          0               31842.39                 0                   29188.66                     0       6775.628    48361.93    56121.77    59198.64    37240.86     .9008735  
    de04       .2715602              .                          .1463246                  .                 .153772                     .                   .2905679                         .                       .2891348                       .                     .1463246                           .                          .153772                    .    .5058385    .3813075    .3443782    .2715602                 .               .2910857                     .                   .2894854   20433.69      4626.672    150.2902          0               17127.54                 0                   15712.84                     0       3786.759    25344.79    29740.27    31654.71    20433.69     .8828816  
    de07       .2852896              .                          .1482394                  .                  .15704                     .                   .3079286                         .                       .3061155                       .                     .1482394                           .                           .15704                    .     .516434    .3874021    .3501093    .2852896                 .               .3084541                     .                   .3064829   21818.53      4915.321     155.029          0               18311.41                 0                   16831.34                     0       3969.237    26358.37    31277.31    33222.46    21818.53     .8732603  
    de10       .2839654              .                           .144283                  .                .1537971                     .                   .3065734                         .                       .3046558                       .                      .144283                           .                         .1537971                    .    .5127597    .3851044    .3476541    .2839654                 .                .306973                     .                   .3049372   22938.07      5525.064    184.3624          0               19305.25                 0                   17759.25                     0       4499.337    27890.56    33039.94     35084.6    22938.07     .8885692  
    de13       .2892449              .                          .1514733                  .                 .160255                     .                   .3122941                         .                       .3104451                       .                     .1514733                           .                          .160255                    .    .5291283    .3949061    .3564766    .2892449                 .               .3127524                     .                   .3107693   23995.86      5584.093    168.8369          0               20336.28                 0                    18772.8                     0       4449.379    28957.62    34603.93    36669.17    23995.86     .9206033  
    gr95              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    gr00              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    gr04       .3293032              .                          .1798179                  .                .1825304                     .                   .3565188                         .                       .3559393                       .                     .1798179                           .                         .1825304                    .           .           .           .           .                 .               .3567765                     .                   .3561897   13176.06      4975.292     116.745          0               12499.57                 0                   12103.32                     0        2486.25           0           0           0           0     .8282853  
    gr07       .3199808              .                          .1612934                  .                .1642768                     .                   .3509755                         .                       .3502636                       .                     .1612934                           .                         .1642768                    .     .489039     .374169    .3712265    .3199639                 .               .3512103                     .                   .3504806   14852.73      5606.352    244.0958          0               14434.44                 0                   13985.65                     0       3255.618     19263.5    22997.16    23477.42    14851.59     .9690217  
    gr10       .3153971              .                          .1605917                  .                .1636311                     .                    .347166                         .                       .3463593                       .                     .1605917                           .                         .1636311                    .    .5208095    .3725927    .3611271     .315405                 .               .3474436                     .                   .3466305   14507.41      5725.469    213.4243          0               14669.96                 0                   14129.32                     0       3280.727    17029.35    21627.64    22129.56    14507.23     .9595135  
    gr13       .3335077              .                          .1647617                  .                .1686337                     .                   .3797671                         .                       .3785165                       .                     .1647617                           .                         .1686337                    .    .5658458    .3934283    .3809656    .3335074                 .               .3802186                     .                   .3789624   10580.17      5108.659    194.4134          0               11684.91                 0                   11199.57                     0       3059.824       11476    15275.68    15608.54    10579.86     .9829276  
    gt06        .488336       .3381135                          .3015992           .3472835                       .                     .                          .                         .                              .                       .                            .                           .                                .              .488336           .           .           .     .488336                 .                      .                     .                          .   21435.52      4349.386    715.8548    16909.1                      0                 0                          0                     0       1921.349           0           0           0    21435.52      .996502  
    gt11       .5268857              .                          .2949925                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .5265654                 .                      .                     .                          .   22615.42      3100.863    1167.726          0                      0                 0                          0                     0       495.9446           0           0           0    22543.97     .9867277  
    gt14       .4150831       .2466532                          .2227388           .2572596                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4150831           .           .           .    .4149421                 .                      .                     .                          .   23969.26      5380.269     1153.78   19884.26                      0                 0                          0                     0       2509.683           0           0           0    23924.95     .9974914  
    hu91       .2877042       .1288688                          .1571801           .1523681                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2877042           .           .           .           .                 .                      .                     .                          .   203797.5      40114.83    1822.876   125770.3                      0                 0                          0                     0       40114.82           0           0           0           0     .9849521  
    hu94       .3249553        .141834                          .1720262           .1697693                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3249553           .           .           .           .                 .                      .                     .                          .   313222.2      72149.16    3174.339   227030.6                      0                 0                          0                     0       72149.16           0           0           0           0     .9425769  
    hu05              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    hu07              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    hu09              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    hu12              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    is04       .2379474              .                          .1319537                  .                .1339226                     .                   .2822435                         .                        .280923                       .                     .1319537                           .                         .1339226                    .           .           .           .    .2390435                 .               .2927227                     .                   .2896666          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .     .5900227  
    is07       .2733198              .                          .1545937                  .                .1572241                     .                   .3178206                         .                       .3163563                       .                     .1545937                           .                         .1572241                    .    .3706075    .3129407    .2977805    .2743134                 .               .3208766                     .                   .3184535    3806754       1034704    45682.75          0                3855972                 0                    3712954                     0       459030.3     4779619     5206378     5353213     3793763      .930254  
    is10       .2387358              .                          .1341939                  .                .1398119                     .                   .2734919                         .                       .2708387                       .                     .1341939                           .                         .1398119                    .    .3851406    .3118443    .2827855    .2393368                 .               .2752145                     .                   .2720296    4022909       1056373    55905.64          0                4921392                 0                    4649930                     0       478047.1     4961127     5572743     5868626     4010781     .8933194  
    in04       .4866973         .21911                          .2816406           .2123753                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4866973           .           .           .           .                 .                      .                     .                          .   23163.83      1851.654    451.5025   20532.81                      0                 0                          0                     0        1748.23           0           0           0           0     .9713284  
    in11       .4990239       .2212367                          .2610766           .2215705                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4990239           .           .           .           .                 .                      .                     .                          .   57471.76       4123.43    2805.676   48711.73                      0                 0                          0                     0       4000.472           0           0           0           0     .9777983  
    ie87              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    ie94              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    ie95              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    ie96              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    ie04       .3252389              .                          .1805928                  .                 .185606                     .                   .3678462                         .                       .3661335                       .                     .1805928                           .                          .185606                    .    .5106753    .4427555    .3576745    .3119306                 .               .3689013                     .                   .3672286   25185.32      7331.749    332.5855          0                23647.2                 0                   22975.15                     0       2081.872    26957.33     29949.3    35202.84    27788.82        .9045  
    ie07              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    ie10              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    il79              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    il86              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    il92       .3053692       .2737078                           .194552            .289437                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3053692           .           .           .    .3053691                 .                      .                     .                          .   28797.69       9291.86    556.7332   36355.36                      0                 0                          0                     0       4506.361           0           0           0    28797.69     .9997111  
    il97       .3370563        .303246                          .1843075           .3211689                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3370563           .           .           .    .3370563                 .                      .                     .                          .   49019.11      16273.95    727.3032   62624.08                      0                 0                          0                     0       7081.393           0           0           0    49019.11            1  
    il01       .3486283       .2250113                          .1868002           .2378342                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3486283           .           .           .    .3495769                 .                      .                     .                          .   63107.65       17362.8    1272.165    54541.7                      0                 0                          0                     0       5451.342           0           0           0    63374.76     .9973136  
    il05       .3753501       .2459977                          .1964073            .259695                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3753501           .           .           .    .3766062                 .                      .                     .                          .   67179.45      19002.47    1748.042   58767.36                      0                 0                          0                     0       6792.218           0           0           0    67539.41     .9976282  
    il07       .3669307       .2351514                          .1955549           .2460787                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3669307           .           .           .    .3669307                 .                      .                     .                          .    74483.7      20451.81    1448.602   62991.13                      0                 0                          0                     0       7311.988           0           0           0     74483.7     .9889482  
    il10       .3830573       .2417032                           .202398            .257901                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3830573    .5315529    .4625072    .4307957    .3830573                 .                      .                     .                          .   87291.86      26017.12    1670.663   71417.69                      0                 0                          0                     0       8440.835    91141.59    103683.5    108777.1    87291.86     .9893094  
    il12       .3690849       .2223667                           .196431           .2370204                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3690849           .           .           .    .3690849                 .                      .                     .                          .   95547.53      28108.22    1768.042    75346.4                      0                 0                          0                     0       9576.424           0           0           0    95547.53     .9862331  
    it86              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    it87       .3327299              .                          .2010863                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   1.43e+07       2281623    32374.74          0                      0                 0                          0                     0       388408.6           0           0           0           0     .9975526  
    it89       .3033219              .                          .1896889                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   1.74e+07       2995721    75291.85          0                      0                 0                          0                     0       438738.3           0           0           0           0       .99913  
    it91       .2910395              .                           .183442                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   1.97e+07       3524339    58326.25          0                      0                 0                          0                     0       448139.7           0           0           0           0     .9982009  
    it93       .3405781              .                          .2033674                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   2.08e+07       4217836    65793.16          0                      0                 0                          0                     0       491813.6           0           0           0           0     .9969819  
    it95              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    it98              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
