    ccyy   conc_dhi_dhi   conc_dhi_hmc   conc_dhi_hmc_medianized_predict   conc_dhi_hmc_wor   conc_dhi_hmc_wor_pred   conc_dhi_inc_5_ours   conc_dhi_inc_5_ours_pred   conc_dhi_inc_5_ours_wor   conc_dhi_inc_5_ours_wor_pred   conc_dhi_tax_eff_ours   conc_dhi_tax_eff_ours_pred   conc_dhi_tax_eff_ours_wor   conc_dhi_tax_eff_ours_wor_pred   gini_dhi_scope_hmc   gini_inc1   gini_inc2   gini_inc3   gini_inc4   gini_inc_5_ours   gini_inc_5_ours_pred   gini_inc_5_ours_wor   gini_inc_5_ours_wor_pred   mean_dhi   mean_hchous   mean_hitp   mean_hmc   mean_hmc_pred_scaled   mean_hmc_scaled   mean_hmc_wor_pred_scaled   mean_hmc_wor_scaled   mean_hmchous   mean_inc1   mean_inc2   mean_inc3   mean_inc4   mean_scope  
    fi07       .2665448              .                          .1478117                  .                .1528084                     .                    .302324                         .                       .3001511                       .                     .1478117                           .                         .1528084                    .    .4791556    .3722169    .3242379    .2665729                 .               .3023475                     .                   .3006566   24627.54      2905.524    191.7272          .               22676.84                 .                   21141.24                     .       269.6867    29946.06     34859.5    37968.09    24631.66     .9999294  
    fi10       .2632155              .                          .1465104                  .                .1513172                     .                   .2939647                         .                       .2920663                       .                     .1465104                           .                         .1513172                    .    .4892656    .3689694    .3209455    .2632699                 .               .2939814                     .                   .2924356   26543.48      3323.896    181.7807          .               23289.17                 .                   21649.88                     .       306.4789    31034.17    36834.32    39948.77    26548.78     .9996049  
    fi13        .260871              .                          .1460093                  .                .1519659                     .                   .2952729                         .                       .2927451                       .                     .1460093                           .                         .1519659                    .    .4978559    .3705909    .3231433    .2608847                 .               .2952958                     .                   .2933051   28632.07      3865.259    205.6196          .               25554.24                 .                   23716.18                     .       361.4414    33669.82    40506.61    43731.56    28638.03     .9997375  
    fr78       .3154238       .1704233                          .1726757           .1747374                .1739099              .3413375                    .340935                   .340297                       .3404433                .1704233                     .1726757                    .1747374                         .1739099             .3154238           .           .           .           .          .3449399               .3409445              .3443911                   .3404825          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .     .9796865  
    fr84       .3321258       .1925032                          .1782344           .1968288                .1781429              .3598799                   .3627163                  .3587496                       .3624266                .1925032                     .1782344                    .1968288                         .1781429             .3321258           .           .           .           .          .3630335               .3627277              .3630029                   .3624486    70209.9      21432.79    251.5053   79855.33                58744.5          58744.51                   56652.45              56652.45       21432.79           .           .           .           .     .9383462  
    fr89       .2816572       .2215339                          .1577285           .2334129                .1564023              .2943135                   .3077449                  .2917046                        .307743                .2215339                     .1577285                    .2334129                         .1564023             .2816572           .           .           .           .          .2982067               .3077578              .2969515                   .3077701   82707.16      27557.18    381.3763   100232.2               71813.67          71813.67                   68996.15              68996.15       27557.18           .           .           .           .     .9411694  
    fr94       .2776932       .2062477                          .1546005           .2137885                .1533616              .2916738                   .3016576                  .2900166                       .3016693                .2062477                     .1546005                    .2137885                         .1533616             .2776932           .           .           .           .          .2949835               .3016683              .2943561                   .3017047   105543.4      26701.27    852.1203   116801.2               88752.71          88752.71                   84762.74              84762.75       26701.27           .           .           .           .     .9996023  
    fr00       .2770811       .2121272                          .1555036           .2059353                .1496128              .2901438                   .3015312                  .2912484                       .3024639                .2121272                     .1555036                    .2059353                         .1496128             .2770811    .4910054    .3912527    .3492538     .277992          .3053243               .3015423              .2969544                   .3044229   113482.8      23089.13    791.0258   96981.58               96249.81          96249.82                   91925.66              91925.66       8028.225    150514.2    173396.7    184533.6    113135.5     .9986218  
    fr05        .280323       .1611999                          .1564654            .194306                .1636933              .3031163                   .3040223                  .2966019                       .3023954                .1611999                     .1564654                     .194306                         .1636933              .280323    .4866853    .3806109    .3393632    .2800337          .3093895               .3040324              .3044147                   .3024471   19572.89       5277.53    118.2576   15716.46               16570.59          16570.59                   15790.52              15790.52       2825.454       24695       29159    31036.91    19515.97     .9997249  
    fr10       .2868017       .1676935                          .1589157           .1900377                .1654967              .3073621                   .3088773                  .3032973                       .3074808                .1676935                     .1589157                    .1900377                         .1654967             .2868017    .5036921    .3882028    .3519119    .2868017          .3109408               .3088859              .3076713                   .3075314   24254.89      7114.379    904.6234   18013.19               20037.99          20037.99                   19027.97              19027.97       2594.991    30223.21    36300.56    38454.18    24254.89     .9768795  
    ge10       .4445491        .302341                            .24534           .3083856                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4445491    .5925044    .4514529     .436075           .                 .                      .                     .                          .   3167.173             .    484.3386   2865.829                      .                 .                          .                     .       317.2065     2058.89     2941.96    3004.125           .     .9722257  
    ge13       .4002958       .2985494                          .2187047           .3034612                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4002958    .5531703     .410784    .3955319           .                 .                      .                     .                          .    4529.78             .    771.0357   3818.684                      .                 .                          .                     .       443.0888    2897.452    4196.898    4278.035           .     .9699646  
    de73       .2707922       .1713776                          .1508021           .1834945                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2707922    .3837772    .3530286    .2871675    .2693634                 .                      .                     .                          .   15373.12      745.2492    517.5623   10431.91                      .                 .                          .                     .       745.0134    15918.45    17224.02    18721.04    15230.56     .9987881  
    de78       .2635138       .1725934                          .1459851           .1885927                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2635138    .4259602     .306688    .2916525    .2635138                 .                      .                     .                          .   22089.18      944.9981    780.3275   14622.54                      .                 .                          .                     .       944.7224     21928.2    26390.64    27330.63    22089.18     .9995701  
    de81        .243901              .                          .1353423                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4084471    .2990654    .2731975     .243901                 .                      .                     .                          .   21560.98             .    62.36522          .                      .                 .                          .                     .              .    23309.52    27012.78    28427.72    21560.98            1  
    de83       .2604621       .1741441                            .14523            .194518                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2604621    .4324571    .3048752    .2845202    .2589525                 .                      .                     .                          .   27969.24      1506.516    1395.397   21604.75                      .                 .                          .                     .       1506.224    26622.12    32676.77    34116.47    27721.81     .9997248  
    de84       .2540447              .                          .1419603                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4464164    .3251563    .3050905    .2540449                 .                      .                     .                          .   23181.41      3494.523    140.6677          .                      .                 .                          .                     .       2800.198    25714.14    30079.04    31132.99    23181.35     .9973482  
    de89       .2556439              .                          .1427257                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4476089    .3255309    .3074132    .2556443                 .                      .                     .                          .   28014.53      5326.735    177.6818          .                      .                 .                          .                     .       4457.301    32073.88    37612.42    38765.35    28014.47     .9982272  
    de94       .2620569              .                          .1467204                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4650193    .3423081    .3129701    .2620568                 .                      .                     .                          .   32286.76      7287.203    230.3758          .                      .                 .                          .                     .       6151.459    35593.49    41996.88    43850.19    32286.74     .9986023  
    de00       .2555656              .                          .1432905                  .                .1525243                     .                   .2737187                         .                       .2719968                       .                     .1432905                           .                         .1525243                    .    .4727811    .3548279    .3255912    .2555655                 .               .2737248                     .                   .2722207   37480.76      8392.178    251.4207          .               32047.51                 .                   29376.69                     .       6775.628    48591.36    56412.07    59511.14    37480.76     .9993671  
    de04       .2715601              .                          .1512657                  .                .1591762                     .                   .2899208                         .                       .2884638                       .                     .1512657                           .                         .1591762                    .    .5058385    .3813075    .3443782    .2715602                 .               .2899261                     .                   .2885652   20577.04      4626.672    147.2977          .                17247.7                 .                   15823.07                     .       3786.759    25540.42    29958.76     31854.9    20577.04     .9995023  
    de07       .2852896              .                          .1570315                  .                .1666695                     .                   .3066384                         .                       .3048385                       .                     .1570315                           .                         .1666695                    .     .516434    .3874021    .3501094    .2852896                 .               .3066447                     .                   .3049266   22097.29      4915.321    147.5579          .               18545.36                 .                   17046.38                     .       3969.237    26886.51    31837.19    33723.81    22097.29      .998554  
    de10       .2839654              .                          .1579944                  .                .1687383                     .                    .304418                         .                       .3024042                       .                     .1579944                           .                         .1687383                    .    .5127597    .3851044    .3476541    .2839654                 .               .3044238                     .                   .3024709   23071.25      5525.064    179.3888          .               19417.34                 .                   17862.37                     .       4499.337    28009.28    33268.17    35264.07    23071.25     .9979269  
    de13       .2892449              .                          .1601682                  .                .1697428                     .                    .310996                         .                       .3091819                       .                     .1601682                           .                         .1697428                    .    .5291283    .3949061    .3564766    .2892449                 .                .311003                     .                   .3092651   24305.99      5584.093    164.2897          .               20599.11                 .                   19015.42                     .       4449.379    29590.45    35241.23    37256.43    24305.99      .998818  
    gr95       .3479954              .                          .1913774                  .                       .                     .                   .3741815                         .                              .                       .                     .1913774                           .                                .                    .     .471191     .353173    .3478386           .                 .               .3741894                     .                          .    2244726             .    23792.57          .                1905280                 .                          .                     .              .     1746116     2211549     2238109           .     .9771756  
    gr00       .3321936              .                          .1837077                  .                       .                     .                   .3623367                         .                              .                       .                     .1837077                           .                                .                    .    .4717445    .3426767    .3365768           .                 .                .362348                     .                          .    3174151             .    21836.29          .                3046260                 .                          .                     .              .     2511901     3181564     3227026           .     .9903274  
    gr04       .3249303              .                           .179025                  .                .1821876                     .                   .3514942                         .                       .3508351                       .                      .179025                           .                         .1821876                    .    .4689668    .3390784    .3307159           .                 .               .3515029                     .                   .3508495    12965.9      4975.292    183.4253          .               12300.19                 .                   11910.26                     .       2921.799    10201.68    13004.84    13234.92           .     .9937152  
    gr07       .3240959              .                          .1751259                  .                .1785154                     .                   .3530004                         .                       .3522269                       .                     .1751259                           .                         .1785154                    .     .489368    .3748956    .3719254    .3203362                 .               .3491144                     .                   .3483484    14990.7       5612.76      243.96          .               14487.91                 .                   14039.15                     .        3270.23    19290.59    23007.67    23490.98    14850.95     .9911396  
    gr10       .3218823              .                          .1767738                  .                .1804392                     .                   .3512796                         .                       .3503783                       .                     .1767738                           .                         .1804392                    .    .5208095    .3725926    .3611271     .315405                 .                 .34456                     .                   .3436747   14764.76      5728.047    213.4243          .                14771.1                 .                   14230.57                     .       3280.079    17029.35    21627.64    22129.56    14507.23     .9907124  
    gr13       .3337762              .                          .1825801                  .                .1872205                     .                   .3753081                         .                       .3738644                       .                     .1825801                           .                         .1872205                    .    .5658458    .3934283    .3809656    .3335074                 .               .3749549                     .                   .3735241   10556.24      5109.874    194.4134          .               11676.92                 .                   11191.79                     .       3058.444       11476    15275.68    15608.54    10579.86     .9978986  
    gt06        .488336       .3381134                          .2665321           .3472835                       .                     .                          .                         .                              .                       .                            .                           .                                .              .488336    .5337401    .5175323    .5102339     .488336                 .                      .                     .                          .   21435.52      4349.386    715.8548    16909.1                      .                 .                          .                     .       1921.349    21307.82    22417.48    22707.87    21435.52      .996502  
    gt11       .5268984              .                          .2798428                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .5606103    .5376301    .5355231    .5265783                 .                      .                     .                          .    22612.9      3100.852     1166.91          .                      .                 .                          .                     .       495.5716    22268.86    23808.71    23886.49    22541.51     .9875904  
    gt14       .4150998       .2466403                           .216794            .257264                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4150998    .4625901    .4460915    .4400348    .4149588                 .                      .                     .                          .    23968.3      5380.368    1153.725   19884.09                      .                 .                          .                     .       2509.919    26086.08    27737.31    28023.64       23924     .9975389  
    hu91       .2881823       .1309009                          .1605209           .1543539                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2881823    .4751961    .3427649     .288347           .                 .                      .                     .                          .   203560.6      39817.58    1809.368   124838.4                      .                 .                          .                     .       39817.57    139387.3    176530.8    203489.1           .      .992305  
    hu94       .3248849       .1418041                          .1794431           .1695816                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3248849    .5403982    .3851855    .3248849           .                 .                      .                     .                          .   313141.3      72122.45    3170.299   227031.8                      .                 .                          .                     .       72122.44    211094.5    274689.7    313141.3           .     .9437778  
    hu05       .2823514       .1448847                          .1562556           .1538184                .1567799              .3240945                   .3207564                  .3213153                        .320513                .1448847                     .1562556                    .1538184                         .1567799             .2823514    .5420417    .3271069    .2811981           .          .3330379               .3199902              .3321418                   .3197576    1270563             .    14334.97    1060555                1202343           1202343                    1192906               1192906       148040.4    824230.6     1150610     1254636           .     .9769891  
    hu07       .2661909       .1506758                          .1465436           .1590838                .1468691              .3069762                   .3076362                  .3039422                       .3076775                .1506758                     .1465436                    .1590838                         .1468691             .2661909    .5384358    .3259676    .2674981           .          .3201067               .3091147              .3198822                   .3091667    1401883             .    19415.16    1110644                1387341           1387341                    1376309               1376309       177778.9    885598.3     1277266     1410713           .     .9588399  
    hu09       .2733641       .1451754                           .152713           .1584045                .1532332              .3181135                   .3158622                  .3134101                       .3162464                .1451754                      .152713                    .1584045                         .1532332             .2733641    .5324146    .3222448    .2672241           .           .314952               .3082746              .3108152                   .3086585    1473862             .    10181.74    1259677                1456638           1456638                    1443185               1443186       268980.6    898947.5     1345954     1484903           .     .9666139  
    hu12       .2880057       .1582134                          .1584123           .1702682                .1588591              .3410844                   .3398077                  .3360372                       .3399624                .1582134                     .1584123                    .1702682                         .1588591             .2880057    .5519085    .3450441    .2850504           .          .3502093               .3364682              .3450556                   .3366249    1671720             .    8871.448    1295564                1606777           1606777                    1589542               1589542       299027.9     1070431     1535570     1682727           .      .976767  
    is04       .2557656              .                          .1407905                  .                 .143201                     .                   .3037496                         .                       .3021123                       .                     .1407905                           .                          .143201                    .    .3745381    .3069307    .2880326     .256634                 .               .3038103                     .                   .3023784    2598955      313041.7    36810.91          .                2989409                 .                    2878146                     .       312817.3     3233847     3575994     3718677     2590623     .9976318  
    is07       .2781237              .                          .1526185                  .                .1550925                     .                   .3251054                         .                       .3235819                       .                     .1526185                           .                         .1550925                    .    .3814256    .3204746     .304092    .2790503                 .               .3251495                     .                   .3238404    3709203       1034704    48457.83          .                3757159                 .                    3617806                     .         452197     4605871     5044253     5199122     3696743     .9990317  
    is10       .2438957              .                          .1370011                  .                .1434888                     .                   .2793422                         .                       .2762772                       .                     .1370011                           .                         .1434888                    .    .4017136    .3222908    .2906106    .2444215                 .               .2793804                     .                   .2765225    3888528       1056373    60623.36          .                4756998                 .                    4494604                     .       486422.1     4708085     5328620     5634431     3876983     .9988746  
    in04       .4869401       .2196123                          .2668681           .2130223                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4869401    .5018352    .4950728    .4869401           .                 .                      .                     .                          .   23189.71      1853.846    452.2996   20535.16                      .                 .                          .                     .       1750.829    21654.93    22874.97    23189.71           .     .9838299  
    in11       .4989103       .2209605                          .2717564           .2212669                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4989103    .5352816    .5127814    .4989103           .                 .                      .                     .                          .   57410.68       4114.06    2797.057   48647.95                      .                 .                          .                     .       3991.163    50655.63    56035.75    57410.68           .     .9857522  
    ie87              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    ie94       .3386474              .                          .1863921                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .5110541    .4289977    .3180923           .                 .                      .                     .                          .   9324.199      780.1971    26.21237          .                      .                 .                          .                     .       779.9738    7337.472      8263.6    10192.41           .     .9914694  
    ie95       .3445508              .                          .1881624                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .     .504392    .4243686    .3257924           .                 .                      .                     .                          .   9900.864      852.1732    33.35474          .                      .                 .                          .                     .       851.9571    7858.636    8878.084    10843.46           .       .97966  
    ie96       .3339728              .                          .1827201                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4960783    .4147404    .3153404           .                 .                      .                     .                          .   10523.29      951.3743    43.40501          .                      .                 .                          .                     .       951.1609    8282.366      9402.1    11555.71           .     .9890802  
    ie04       .3251887              .                          .1770631                  .                .1819423                     .                   .3688065                         .                          .3671                       .                     .1770631                           .                         .1819423                    .    .5159309      .44122    .3549826    .3096685                 .               .3688415                     .                   .3671679   24965.07      7331.749    320.0374          .                23440.4                 .                   22774.23                     .         2040.5    26406.58     29606.6    35008.09    27768.36      .998561  
    ie07       .3027684              .                          .1672984                  .                .1728122                     .                    .342986                         .                       .3410753                       .                     .1672984                           .                         .1728122                    .    .5166731    .4374898    .3402229    .2919099                 .               .3430223                     .                   .3411478   30361.62      8666.748    234.4576          .               29160.82                 .                   28194.25                     .       2655.774    30764.83    34679.38    42218.01    33945.91     .9984481  
    ie10       .2933041              .                          .1668948                  .                 .176521                     .                   .3204964                         .                       .3181822                       .                     .1668948                           .                          .176521                    .    .5781953    .4908323    .3650866    .3038145                 .               .3205148                     .                   .3182483    25385.8      6865.639    226.6691          .               22545.21                 .                   21600.08                     .       2494.443    25037.88    28935.29    37342.36    28995.38     .9950947  
    il79       .3038298              .                          .1713605                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4348237    .3842132    .3584569    .3038298                 .                      .                     .                          .   11887.94      1851.896    164.9667          .                      .                 .                          .                     .       139.5863    14764.97    15947.16    16769.49    11887.94            1  
    il86        .309833              .                          .1749604                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .     .487161    .4154072      .37714     .309833                 .                      .                     .                          .   9312.874             .    133.9697          .                      .                 .                          .                     .              .    10170.53    11405.88    12069.59    9312.874     .9995421  
    il92       .3054622       .2739546                          .1718619            .289667                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3054622    .4797955    .4138616    .3631456    .3054622                 .                      .                     .                          .   28804.53      9294.428    556.5724   36371.11                      .                 .                          .                     .       4508.509    29728.79    33329.67    35842.56    28804.53            1  
    il97       .3370563        .303246                          .1884835           .3211689                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3370563    .5074398    .4474684    .3971224    .3370563                 .                      .                     .                          .   49019.11      16273.95    727.3032   62624.08                      .                 .                          .                     .       7081.393    53160.71    59550.71    64122.51    49019.11            1  
    il01       .3486283       .2250113                          .1931743           .2378342                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3486283    .5485826    .4726168    .4136863    .3495769                 .                      .                     .                          .   63107.65       17362.8    1272.165    54541.7                      .                 .                          .                     .       5451.342    66726.26    76506.41    83041.94    63374.76     .9973136  
    il05       .3753501       .2459977                          .2073289            .259695                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3753501    .5364606    .4576024    .4218512    .3766062                 .                      .                     .                          .   67179.45      19002.47    1748.042   58767.36                      .                 .                          .                     .       6792.218    67650.92    79119.21    83536.85    67539.41     .9976282  
    il07       .3677286       .2358452                          .2056003           .2467447                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3677286    .5237749    .4507378     .416689    .3677286                 .                      .                     .                          .   74266.77      20451.81    1505.059   62841.61                      .                 .                          .                     .       7326.387    75816.07    87220.84    91657.93    74266.76     .9975941  
    il10       .3835679       .2414847                          .2104068           .2578379                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3835679    .5327202    .4631574    .4312501    .3835679                 .                      .                     .                          .   86988.69      26017.12    1717.347   71283.41                      .                 .                          .                     .       8485.322    90679.16    103246.9    108349.6    86988.68     .9988526  
    il12       .3697023       .2228722                          .2062853           .2376562                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3697023    .5068845    .4381626    .4102927    .3697023                 .                      .                     .                          .   95267.43      28108.22    1843.034   75254.66                      .                 .                          .                     .       9635.294    95130.19    108749.5      113886    95267.43     .9966098  
    it86       .3092952              .                          .1695939                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4297364           .           .           .                 .                      .                     .                          .   1.25e+07       1403019           .          .                      .                 .                          .                     .       137260.8     9959362           .           .           .     .9996504  
    it87         .33273              .                          .1862117                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4556459    .3394741      .33273           .                 .                      .                     .                          .   1.43e+07       2281623    32374.74          .                      .                 .                          .                     .       388408.6    1.16e+07    1.41e+07    1.43e+07           .     .9975526  
    it89       .3033219              .                          .1673843                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4307176    .3081498    .3033219           .                 .                      .                     .                          .   1.74e+07       2995721    75291.85          .                      .                 .                          .                     .       438738.3    1.40e+07    1.72e+07    1.74e+07           .       .99913  
    it91       .2910395              .                          .1605944                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4185202    .2969452    .2910395           .                 .                      .                     .                          .   1.97e+07       3524339    58326.25          .                      .                 .                          .                     .       448139.7    1.55e+07    1.95e+07    1.97e+07           .     .9982009  
