    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q    prop4_q   prop4_scaled_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q   prop4_pred_scaled_q  
    ch02               6    26040.6   21534.14    9426.343   .0610045         .0610045                   .6915549                       .              .0187894  
    ch02               7   26034.87   22671.71    5682.004   .0264683         .0470253                   .7044052                       .                     0  
    ch02               8    25443.9   23447.62    6058.449          0         .0490303                   .7343944                       .                     0  
    ch02               9   24411.11   24131.88    8320.087          0         .0123598                   .8649194                       .                     0  
    ch02              10   27297.98   24926.12    7869.435          0                0                   .7821442                       .                     0  
    ch02              11    25493.1   25686.86    7377.092          0         .0110911                   .8170925                       .                     0  
    ch02              12   23076.86   26449.54    6778.066          0                0                   .7196376                       .                     0  
    ch02              13   23913.06    27089.1    6322.263          0         .0254891                   .9697863                       .                     0  
    ch02              14   23954.06   27542.54    6839.171          0                0                   .8229621                       .                     0  
    ch02              15   24349.83   28201.76    7656.712          0                0                    .914631                       .                     0  
    ch02              16   32093.53   28924.52    6535.552   .0518624         .0518624                    .823801                       .                     0  
    ch02              17   23487.39   29367.86    6999.408          0                0                   .7587451                       .                     0  
    ch02              18   23874.56   29771.81    5992.387          0                0                   .6943371                       .                     0  
    ch02              19   26636.39   30291.91    7420.675          0                0                   .8942704                       .                     0  
    ch02              20   26649.66   30783.07    7138.302          0                0                   .8944138                       .                     0  
    ch02              21   23346.74   31195.25    6895.744          0                0                   .7457036                       .                     0  
    ch02              22   24347.77   31564.11    6392.031          0                0                   .7590652                       .                     0  
    ch02              23   29429.44   32051.12    8327.927          0                0                   .9399436                       .                     0  
    ch02              24   26016.93   32611.75    6713.522          0                0                   .9875497                       .                     0  
    ch02              25   27071.67   33146.79     6560.85          0                0                   .9896233                       .                     0  
    ch02              26   29294.22    33596.9    7030.244          0                0                   .7602902                       .                     0  
    ch02              27   26415.42   34075.14     5705.59          0                0                   .6214082                       .                     0  
    ch02              28   24903.68   34517.01    6160.091          0                0                   .9058377                       .                     0  
    ch02              29   29049.98   35015.79     7255.89   .0210284         .0210284                   1.045011                       .                     0  
    ch02              30    25069.3   35520.12    4721.305          0                0                   .6849726                       .                     0  
    ch02              31   28760.61   36134.76    7772.096          0                0                   .9796373                       .                     0  
    ch02              32   28017.03   36635.03    6294.179          0                0                   .7250959                       .                     0  
    ch02              33   26646.05   36984.29     7890.17          0                0                   .8788859                       .                     0  
    ch02              34   34950.92      37427    6554.312          0                0                   .8286724                       .                     0  
    ch02              35   20164.03   37966.22    5269.208          0                0                    .788648                       .                     0  
    ch02              36   25646.63   38540.49    7819.963          0                0                   .9902371                       .                     0  
    ch02              37   30234.88   39028.16    7359.224          0         .0250732                   .8968853                       .                     0  
    ch02              38   31201.97    39630.7    6909.841          0                0                   .9254593                       .                     0  
    ch02              39   30213.85   40245.12    5373.966          0                0                   .8822621                       .                     0  
    ch02              40   37051.19   40893.93    8000.118   .0124504         .0124504                   .8825217                       .                     0  
    ch02              41   31223.82   41658.63    6638.898          0                0                   .9446227                       .                     0  
    ch02              42   37513.18   42240.71    7169.576          0         .0404694                   .9385625                       .                     0  
    ch02              43   30999.54   42736.93    8335.792          0                0                   1.066622                       .                     0  
    ch02              44   29287.56   43222.91     6915.79          0                0                   1.025921                       .                     0  
    ch02              45   32253.88   43634.99    7432.889          0                0                   1.104463                       .                     0  
    ch02              46   27873.28   44069.68    6838.049          0                0                   .9124367                       .                     0  
    ch02              47   39976.18   44654.59    6846.449     .01972           .01972                   1.041325                       .                     0  
    ch02              48   29905.64   45168.85    7612.583          0                0                   1.152352                       .                     0  
    ch02              49   30050.19   45653.73    5881.641          0                0                   .8106004                       .                     0  
    ch02              50   31307.69   46207.09    7556.476          0                0                    1.16334                       .                     0  
    ch02              51   34349.38   46873.12    8147.163          0                0                   1.188663                       .                     0  
    ch02              52   31589.18    47380.8    8195.015          0                0                   1.138971                       .                     0  
    ch02              53    34994.5    47859.4    7439.539          0                0                   .9917244                       .                     0  
    ch02              54   39716.04   48466.03    7286.869   .0208293         .0284257                   .9519246                       .                     0  
    ch02              55   32384.98   49064.59    6601.515          0                0                   1.055559                       .                     0  
    ch02              56   40302.95   49535.12    10192.87          0         .0156788                   1.171866                       .                     0  
    ch02              57   30673.88   50079.82    6647.427          0                0                   1.038575                       .                     0  
    ch02              58   37487.54    50718.1    8476.413          0                0                   1.183441                       .                     0  
    ch02              59   30792.23   51264.19    6939.134          0                0                   1.159265                       .                     0  
    ch02              60   41578.61   52047.84    7872.931   .0106917         .0106917                   1.056097                       .                     0  
    ch02              61   31692.98   52746.59     7409.77          0                0                   1.055428                       .                     0  
    ch02              62   34756.79   53369.55    8805.303          0                0                   1.227378                       .                     0  
    ch02              63   34209.58   54326.36    6613.664          0                0                   1.193292                       .                     0  
    ch02              64   37881.34   54984.21    6869.188          0                0                    1.11414                       .                     0  
    ch02              65   32928.18   55560.07    5891.655          0                0                   1.017655                       .                     0  
