    ccyy   conc_dhi_dhi   conc_dhi_hmc   conc_dhi_hmc_medianized_predict   conc_dhi_hmc_wor   conc_dhi_hmc_wor_pred   conc_dhi_inc_5_ours   conc_dhi_inc_5_ours_pred   conc_dhi_inc_5_ours_wor   conc_dhi_inc_5_ours_wor_pred   conc_dhi_tax_eff_ours   conc_dhi_tax_eff_ours_pred   conc_dhi_tax_eff_ours_wor   conc_dhi_tax_eff_ours_wor_pred   gini_dhi_scope_hmc   gini_inc1   gini_inc2   gini_inc3   gini_inc4   gini_inc_5_ours   gini_inc_5_ours_pred   gini_inc_5_ours_wor   gini_inc_5_ours_wor_pred   mean_dhi   mean_hchous   mean_hitp   mean_hmc   mean_hmc_pred_scaled   mean_hmc_scaled   mean_hmc_wor_pred_scaled   mean_hmc_wor_scaled   mean_hmchous   mean_inc1   mean_inc2   mean_inc3   mean_inc4   mean_scope   varlog_dhi   varlog_inc1   varlog_inc2   varlog_inc3   varlog_inc4   varlog_inc_5_ours   varlog_inc_5_ours_pred   varlog_inc_5_ours_wor   varlog_inc_5_ours_wor_pred  
    fr84       .3321258       .1925032                          .2111398           .1968288                .2122553              .3599644                   .3563631                  .3588662                       .3559051                .1925032                     .2111398                    .1968288                         .2122553             .3321258           .           .           .           .          .3631366               .3639284              .3631559                   .3636634    70209.9      21432.79    251.5053   79855.33               59126.53          58893.52                   57035.53              56859.59       21432.79           0           0           0           0     .9383462     .4603959             .             .             .             .            .4925572                 .4893332                .4735181                     .5105814  
    fr89       .2816572       .2215339                          .2008822           .2334129                .2013132              .2943284                   .2989396                  .2917097                       .2986728                .2215339                     .2008822                    .2334129                         .2013132             .2816572           .           .           .           .          .2982305               .3077329              .2969618                   .3077387   82707.16      27557.18    381.3763   100232.2               72783.61          71883.58                   69959.21              69025.02       27557.18           0           0           0           0     .9411694     .3268004             .             .             .             .            .3330123                 .3759266                 .320762                      .380043  
    fr94              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    fr00       .2770811       .2121272                          .1706182           .2059353                .1653207              .2904264                   .2983471                  .2915576                        .299159                .2121272                     .1706182                    .2059353                         .1653207             .2770811    .4910054    .3912527    .3492538     .277992          .3061988               .3090922              .2975023                   .3066294   113482.8      23089.13    791.0258   96981.58               95708.31          97977.39                    91315.3              93592.48       8028.225    150514.2    173396.7    184533.6    113135.5     .9986218     .2662433       2.65719      1.121687      .4396407      .2680496            .3413981                  .366616                .3106546                     .3499254  
    fr05        .280323       .1611999                          .1627102            .194306                .1698937                .30334                   .3026545                  .2970332                       .3011162                .1611999                     .1627102                     .194306                         .1698937              .280323    .4866853    .3806109    .3393632    .2800337          .3097304                .309429               .305242                   .3083747   19572.89       5277.53    118.2576   15716.46               16463.63          16706.89                   15723.26              16140.76       2825.454       24695       29159    31036.91    19515.97     .9997249     .2798579      2.674356      1.012377      .4214824      .2796991            .3871835                 .3805833                .3532291                     .3730817  
    fr10       .2859335       .1654889                          .1800133            .185292                .1869406              .3066821                   .3041682                  .3032753                       .3028305                .1654889                     .1800133                     .185292                         .1869406             .2859335    .4984899    .3824221    .3498489    .2859335          .3103029               .3100207               .307722                   .3091828   24756.43      7114.379    932.8526   18286.01               20405.44          20416.67                   19442.49               19600.3       2494.914     31093.8    37321.72    39379.88    24756.43     .9097843     .3109716      3.034487      1.070013      .4714454      .3109716            .3854336                 .3846347                .3721088                     .3892269  
    ge10              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ge13              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    de73              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    de78              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    de81              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    de83              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    de84       .2530751              .                          .1436726                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2530754                 .                      .                     .                          .    23121.5      3494.523    138.5387          0                      0                 0                          0                     0       2800.198           0           0           0    23121.44      .980434     .2889802             .             .             .       .288979                   .                        .                       .                            .  
    de89       .2535397              .                          .1472116                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .      .25354                 .                      .                     .                          .   27929.13      5326.735    178.8911          0                      0                 0                          0                     0       4457.301           0           0           0    27929.07     .9517543     .2443167             .             .             .      .2443165                   .                        .                       .                            .  
    de94       .2601657              .                          .1483417                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2601656                 .                      .                     .                          .   32394.77      7287.203    241.7117          0                      0                 0                          0                     0       6151.459           0           0           0    32394.75     .8980284     .2504854             .             .             .      .2504852                   .                        .                       .                            .  
    de00       .2555656              .                          .1411202                  .                .1497274                     .                    .273728                         .                       .2721429                       .                     .1411202                           .                         .1497274                    .    .4727811    .3548279    .3255912    .2555655                 .               .2798089                     .                   .2786321   37240.86      8392.178     259.045          0               31438.94                 0                   28925.34                     0       6775.628    48361.93    56121.77    59198.64    37240.86     .9008735     .2412237      3.933818      .8059716        .40563      .2412231                   .                  .317453                       .                     .3146988  
    de04       .2715602              .                          .1564146                  .                .1643721                     .                   .2887801                         .                       .2873906                       .                     .1564146                           .                         .1643721                    .    .5058385    .3813075    .3443782    .2715602                 .               .2935265                     .                   .2925799   20433.69      4626.672    150.2902          0               16908.99                 0                   15573.66                     0       3786.759    25344.79    29740.27    31654.71    20433.69     .8828816     .2562823       4.12466      .9629787      .4316023      .2562823                   .                 .3385386                       .                     .3389036  
    de07       .2852896              .                           .159682                  .                .1690606                     .                   .3057308                         .                       .3039608                       .                      .159682                           .                         .1690606                    .     .516434    .3874021    .3501093    .2852896                 .               .3112961                     .                   .3100646   21818.53      4915.321     155.029          0               18077.91                 0                   16675.55                     0       3969.237    26358.37    31277.31    33222.46    21818.53     .8732603     .2740022       4.03839      .8969007      .4335358      .2740022                   .                 .3581376                       .                     .3552857  
    de10       .2839654              .                          .1568439                  .                .1669678                     .                   .3041132                         .                       .3022543                       .                     .1568439                           .                         .1669678                    .    .5127597    .3851044    .3476541    .2839654                 .               .3090979                     .                   .3077786   22938.07      5525.064    184.3624          0               18959.25                 0                   17504.88                     0       4499.337    27890.56    33039.94     35084.6    22938.07     .8885692     .2913111      4.297949      .9229372      .4502278      .2913111                   .                 .3751852                       .                     .3707959  
    de13       .2892449              .                          .1702396                  .                .1801782                     .                   .3087828                         .                       .3068986                       .                     .1702396                           .                         .1801782                    .    .5291283    .3949061    .3564766    .2892449                 .               .3141955                     .                   .3128342   23995.86      5584.093    168.8369          0               20010.15                 0                   18527.64                     0       4449.379    28957.62    34603.93    36669.17    23995.86     .9206033      .287527      4.582183      .9566039      .4567949       .287527                   .                 .3856697                       .                     .3915693  
    gr95              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    gr00              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    gr04              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    gr07       .3199808              .                          .1714959                  .                .1746962                     .                   .3485237                         .                       .3478246                       .                     .1714959                           .                         .1746962                    .     .489039     .374169    .3712265    .3199639                 .               .3546922                     .                   .3543122   14852.73      5606.352    244.0958          0                14242.8                 0                    13814.3                     0       3255.618     19263.5    22997.16    23477.42    14851.59     .9690217     .3618894      1.173785      .4895903      .4662686      .3618398                   .                 .4739575                       .                     .4725723  
    gr10       .3153971              .                          .1600733                  .                 .163029                     .                   .3468323                         .                       .3460821                       .                     .1600733                           .                          .163029                    .    .5208095    .3725927    .3611271     .315405                 .               .3533199                     .                   .3529732   14507.41      5725.469    213.4243          0               14501.53                 0                   13977.99                     0       3280.727    17029.35    21627.64    22129.56    14507.23     .9595135     .4230202      1.481067      .5269434      .4957261      .4230374                   .                 .5434537                       .                     .5590531  
    gr13       .3335077              .                          .1751996                  .                .1793955                     .                   .3768241                         .                       .3755656                       .                     .1751996                           .                         .1793955                    .    .5658458    .3934283    .3809656    .3335074                 .               .3885916                     .                   .3882504   10580.17      5108.659    194.4134          0               11667.66                 0                   11196.85                     0       3059.824       11476    15275.68    15608.54    10579.86     .9829276     .4354347      1.344059      .5840673      .5571648      .4354178                   .                 .7266555                       .                     .6959768  
    gt06        .488336       .3381135                          .3428741           .3472835                       .                     .                          .                         .                              .                       .                            .                           .                                .              .488336           .           .           .     .488336                 .                      .                     .                          .   21435.52      4349.386    715.8548    16909.1                      0                 0                          0                     0       1921.349           0           0           0    21435.52      .996502      .798752             .             .             .       .798752                   .                        .                       .                            .  
    gt11       .5268857              .                          .3239516                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .5265654                 .                      .                     .                          .   22615.42      3100.863    1167.726          0                      0                 0                          0                     0       495.9446           0           0           0    22543.97     .9867277     1.041206             .             .             .      1.039844                   .                        .                       .                            .  
    gt14       .4150831       .2466532                          .2435336           .2572596                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4150831           .           .           .    .4149421                 .                      .                     .                          .   23969.26      5380.269     1153.78   19884.26                      0                 0                          0                     0       2509.683           0           0           0    23924.95     .9974914     .5067965             .             .             .      .5066109                   .                        .                       .                            .  
    hu91       .2877042       .1288688                          .1751238           .1523681                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2877042           .           .           .           .                 .                      .                     .                          .   203797.5      40114.83    1822.876   125770.3                      0                 0                          0                     0       40114.82           0           0           0           0     .9849521     .3182237             .             .             .             .                   .                        .                       .                            .  
    hu94       .3249553        .141834                          .1957435           .1697693                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3249553           .           .           .           .                 .                      .                     .                          .   313222.2      72149.16    3174.339   227030.6                      0                 0                          0                     0       72149.16           0           0           0           0     .9425769     .3908671             .             .             .             .                   .                        .                       .                            .  
    hu05              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    hu07              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    hu09              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    hu12              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    is04              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    is07       .2733198              .                           .169309                  .                .1723994                     .                   .3117981                         .                       .3103084                       .                      .169309                           .                         .1723994                    .    .3706075    .3129407    .2977805    .2743134                 .               .3383971                     .                   .3371739    3806754       1034704    45682.75          0                3819374                 0                    3682276                     0       459030.3     4779619     5206378     5353213     3793763      .930254      .246166      1.256221      .3689507      .3154347       .247542                   .                 .4568418                       .                     .4459331  
    is10              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    in04       .4866973         .21911                          .3070791           .2123753                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4866973           .           .           .           .                 .                      .                     .                          .   23163.83      1851.654    451.5025   20532.81                      0                 0                          0                     0        1748.23           0           0           0           0     .9713284     .8585553             .             .             .             .                   .                        .                       .                            .  
    in11       .4990239       .2212367                           .285801           .2215705                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4990239           .           .           .           .                 .                      .                     .                          .   57471.76       4123.43    2805.676   48711.73                      0                 0                          0                     0       4000.472           0           0           0           0     .9777983     .8802776             .             .             .             .                   .                        .                       .                            .  
    ie87              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie94              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie95              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie96              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie04              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie07              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie10              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    il79              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    il86              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    il92       .3053692       .2737078                          .2144341            .289437                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3053692           .           .           .    .3053691                 .                      .                     .                          .   28797.69       9291.86    556.7332   36355.36                      0                 0                          0                     0       4506.361           0           0           0    28797.69     .9997111     .3102958             .             .             .       .310296                   .                        .                       .                            .  
    il97       .3370563        .303246                          .1963033           .3211689                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3370563           .           .           .    .3370563                 .                      .                     .                          .   49019.11      16273.95    727.3032   62624.08                      0                 0                          0                     0       7081.393           0           0           0    49019.11            1     .4447452             .             .             .      .4445323                   .                        .                       .                            .  
    il01       .3486283       .2250113                          .2002235           .2378342                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3486283           .           .           .    .3495769                 .                      .                     .                          .   63107.65       17362.8    1272.165    54541.7                      0                 0                          0                     0       5451.342           0           0           0    63374.76     .9973136     .4155721             .             .             .      .4169406                   .                        .                       .                            .  
