    ccyy   conc_dhi_dhi   conc_dhi_hmc   conc_dhi_hmc_medianized_predict   conc_dhi_hmc_wor   conc_dhi_hmc_wor_pred   conc_dhi_inc_5_ours   conc_dhi_inc_5_ours_pred   conc_dhi_inc_5_ours_wor   conc_dhi_inc_5_ours_wor_pred   conc_dhi_tax_eff_ours   conc_dhi_tax_eff_ours_pred   conc_dhi_tax_eff_ours_wor   conc_dhi_tax_eff_ours_wor_pred   gini_dhi_scope_hmc   gini_inc1   gini_inc2   gini_inc3   gini_inc4   gini_inc_5_ours   gini_inc_5_ours_pred   gini_inc_5_ours_wor   gini_inc_5_ours_wor_pred   mean_dhi   mean_hchous   mean_hitp   mean_hmc   mean_hmc_pred_scaled   mean_hmc_scaled   mean_hmc_wor_pred_scaled   mean_hmc_wor_scaled   mean_hmchous   mean_inc1   mean_inc2   mean_inc3   mean_inc4   mean_scope   varlog_dhi   varlog_inc1   varlog_inc2   varlog_inc3   varlog_inc4   varlog_inc_5_ours   varlog_inc_5_ours_pred   varlog_inc_5_ours_wor   varlog_inc_5_ours_wor_pred  
    ee10        .318217              .                          .1797564                  .                       .                     .                   .3598877                         .                              .                       .                     .1797564                           .                                .                    .    .4829553    .3831275    .3656061     .318217                 .               .3599199                     .                          .   115155.4             0    1215.119          0               108331.5                 0                          0                     0              0    144472.5      164599    174364.3    115155.4     .9833734     .4173639      4.269435      .8341151      .5359805      .4173639                   .                 .5689005                       .                            .  
    ee13       .3510239              .                          .1965948                  .                       .                     .                   .4003803                         .                              .                       .                     .1965948                           .                                .                    .    .5271519    .4220707    .4101429    .3516705                 .               .4004125                     .                          .   9751.798             0    78.11062          0               9794.884                 0                          0                     0              0    11338.89    13004.52    13619.23    9727.186     .9549304     .5385627      3.342704      .8291608      .7428449      .5442584                   .                 .7157882                       .                            .  
    fi87       .2068559              .                          .1178586                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2074266                 .                      .                     .                          .   64711.18      2813.512    140.4447          0                      0                 0                          0                     0       212.0679           0           0           0    64378.32     .9998171     .1605988             .             .             .      .1650545                   .                        .                       .                            .  
    fi91       .2087856              .                          .1195516                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2101321                 .                      .                     .                          .   88886.86      14064.84    224.2915          0                      0                 0                          0                     0       8704.917           0           0           0       88207     .9994943     .1696403             .             .             .      .1753076                   .                        .                       .                            .  
    fi95       .2171414              .                          .1226907                  .                .1296308                     .                   .2460476                         .                       .2436691                       .                     .1226907                           .                         .1296308                    .           .           .           .     .216832                 .               .2460837                     .                   .2458338   87057.11       6482.37    951.6192          0               75608.91                 0                   70814.04                     0       656.6501           0           0           0    87605.46     .9997848     .1620961             .             .             .      .1622361                   .                 .2224015                       .                     .2170615  
    fi00       .2557587              .                          .1417719                  .                .1513494                     .                   .2942686                         .                       .2906075                       .                     .1417719                           .                         .1513494                    .    .4801672      .37216    .3210858    .2546998                 .               .2943055                     .                   .2928009   107344.7      9331.654    1115.305          0               97332.66                 0                   90732.88                     0       926.7652      138519      161380      175285    107744.8     .9997633     .2145578      2.955938      .9337288      .3622983      .2128904                   .                 .3020723                       .                      .287202  
    fi04       .2657531              .                          .1454456                  .                       .                     .                   .3028307                         .                              .                       .                     .1454456                           .                                .                    .    .4857751     .373577    .3256961    .2650692                 .               .3028604                     .                          .   21661.99             0    202.7625          0               19232.51                 0                          0                     0              0    26811.77    31406.46    33945.36    21716.44     .9997467     .2359554      4.353641      .9648988      .3745253       .235262                   .                 .3210545                       .                            .  
    fi07       .2665448              .                          .1478117                  .                .1526586                     .                   .3018265                         .                       .2998168                       .                     .1478117                           .                         .1526586                    .    .4791556    .3722169    .3242379    .2665729                 .               .3018494                     .                   .3002839   24627.54      2905.524    191.7272          0               22433.78                 0                   20957.17                     0       269.6867    29946.06     34859.5    37968.09    24631.66     .9999294     .2426398      4.843982      .9983019      .3801835      .2426673                   .                 .3383392                       .                     .3227518  
    fi10       .2632155              .                          .1465104                  .                .1511554                     .                   .2935094                         .                       .2917669                       .                     .1465104                           .                         .1511554                    .    .4892656    .3689694    .3209455    .2632699                 .               .2935255                     .                    .292105   26543.48      3323.896    181.7807          0               23015.35                 0                   21446.17                     0       306.4789    31034.17    36834.32    39948.77    26548.78     .9996049     .2410501      5.557053      1.152598       .375709      .2411377                   .                  .312373                       .                      .309958  
    fi13        .260871              .                          .1460093                  .                 .151753                     .                   .2946973                         .                       .2923802                       .                     .1460093                           .                          .151753                    .    .4978559     .370591    .3231433    .2608847                 .               .2947195                     .                   .2928888   28632.07      3865.259    205.6196          0               25223.95                 0                   23469.99                     0       361.4414    33669.82    40506.61    43731.56    28638.03     .9997375     .2379965      6.262046      1.229653      .3747305      .2380372                   .                  .324588                       .                     .3123921  
    fr78       .3154238       .1704233                          .1726757           .1747374                .1738746              .3415334                    .340939                  .3406444                       .3404868                .1704233                     .1726757                    .1747374                         .1738746             .3154238           .           .           .           .          .3451881               .3409486              .3448488                   .3405244          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .     .9796865     .4222882             .             .             .             .            .4372559                 .4484657                .4344486                     .4565996  
    fr84       .3321258       .1925032                          .1782344           .1968288                .1781431              .3599644                   .3627425                  .3588662                       .3624541                .1925032                     .1782344                    .1968288                         .1781431             .3321258           .           .           .           .          .3631366                .362754              .3631559                   .3624762    70209.9      21432.79    251.5053   79855.33                58786.5          58893.52                    56695.5              56859.59       21432.79           0           0           0           0     .9383462     .4603959             .             .             .             .            .4925572                 .5099156                .4735181                     .5246956  
    fr89       .2816572       .2215339                          .1577285           .2334129                .1563992              .2943284                   .3077529                  .2917097                       .3077487                .2215339                     .1577285                    .2334129                         .1563992             .2816572           .           .           .           .          .2982305               .3077658              .2969618                    .307776   82707.16      27557.18    381.3763   100232.2               71831.77          71883.58                   69007.37              69025.02       27557.18           0           0           0           0     .9411694     .3268004             .             .             .             .            .3330123                 .3938224                 .320762                     .3867655  
    fr94       .2893954              .                          .1607165                  .                       .                     .                   .3142396                         .                              .                       .                     .1607165                           .                                .             .2776932           .           .           .           .                 .               .3142499                     .                          .   105543.4             0    852.1203          0               88826.62                 0                          0                     0              0           0           0           0           0     .9996023     .2845747             .             .             .             .                   .                 .3355751                       .                            .  
    fr00       .2770811       .2121272                          .1555036           .2059353                .1495145              .2904264                   .3015314                  .2915576                       .3024608                .2121272                     .1555036                    .2059353                         .1495145             .2770811    .4910054    .3912527    .3492538     .277992          .3061988               .3015425              .2975023                   .3044741   113482.8      23089.13    791.0258   96981.58               96250.32          97977.39                   91857.31              93592.48       8028.225    150514.2    173396.7    184533.6    113135.5     .9986218     .2662433       2.65719      1.121687      .4396407      .2680496            .3413981                 .3228567                .3106546                       .33208  
    fr05        .280323       .1611999                          .1564654            .194306                .1633039                .30334                   .3040398                  .2970332                       .3025526                .1611999                     .1564654                     .194306                         .1633039              .280323    .4866853    .3806109    .3393632    .2800337          .3097304                 .30405               .305242                   .3026004   19572.89       5277.53    118.2576   15716.46                16580.9          16706.89                   15840.52              16140.76       2825.454       24695       29159    31036.91    19515.97     .9997249     .2798579      2.674356      1.012377      .4214824      .2796991            .3871835                 .3572919                .3532291                      .363269  
    fr10       .2868017       .1676935                          .1589157           .1900377                .1650396              .3073072                    .308855                  .3034811                       .3076231                .1676935                     .1589157                    .1900377                         .1650396             .2868017    .5036922    .3882028    .3519119    .2868017          .3108675               .3088636              .3079503                   .3076685   24254.89             0    904.6234   18013.19               20020.69          19992.37                   19078.33              19208.89       2594.991    30223.21    36300.56    38454.18    24254.89     .9768795     .3097872      3.149966      1.111982      .4732901      .3097872            .3816773                 .3688052                .3664856                      .358966  
    ge10       .4445491       .3023411                            .24534           .3083856                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4445491           .           .           .           .                 .                      .                     .                          .   3167.173             0    484.3386   2865.829                      0                 0                          0                     0       317.2065           0           0           0           0     .9722257     .7970303             .             .             .             .                   .                        .                       .                            .  
    ge13       .4002958       .2985494                          .2187047           .3034612                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4002958           .           .           .           .                 .                      .                     .                          .    4529.78             0    771.0357   3818.684                      0                 0                          0                     0       443.0888           0           0           0           0     .9699646     .5536564             .             .             .             .                   .                        .                       .                            .  
    de73       .2707922       .1713776                          .1508021           .1834945                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2707922           .           .           .    .2693634                 .                      .                     .                          .   15373.12      745.2492    517.5623   10431.91                      0                 0                          0                     0       745.0134           0           0           0    15230.56     .9987881      .306248             .             .             .      .3027263                   .                        .                       .                            .  
    de78       .2635138       .1725934                          .1459851           .1885927                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2635138           .           .           .    .2635138                 .                      .                     .                          .   22089.18      944.9981    780.3275   14622.54                      0                 0                          0                     0       944.7224           0           0           0    22089.18     .9995701     .2387532             .             .             .      .2387532                   .                        .                       .                            .  
    de81        .243901              .                          .1353423                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .     .243901                 .                      .                     .                          .   21560.98             0    62.36522          0                      0                 0                          0                     0              0           0           0           0    21560.98            1     .2174667             .             .             .      .2174667                   .                        .                       .                            .  
    de83       .2604621       .1741441                            .14523            .194518                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2604621           .           .           .    .2589525                 .                      .                     .                          .   27969.24      1506.516    1395.397   21604.75                      0                 0                          0                     0       1506.224           0           0           0    27721.81     .9997248      .218585             .             .             .      .2159642                   .                        .                       .                            .  
    de84       .2540447              .                          .1419603                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2540449                 .                      .                     .                          .   23181.41             0    140.6677          0                      0                 0                          0                     0              0           0           0           0    23181.35     .9973482     .2900762             .             .             .       .290075                   .                        .                       .                            .  
    de89       .2556439              .                          .1427257                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2556442                 .                      .                     .                          .   28014.53             0    177.6818          0                      0                 0                          0                     0              0           0           0           0    28014.47     .9982272     .2565982             .             .             .      .2565992                   .                        .                       .                            .  
    de94       .2620569              .                          .1467204                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2620568                 .                      .                     .                          .   32286.76             0    230.3758          0                      0                 0                          0                     0              0           0           0           0    32286.74     .9986023     .2640315             .             .             .       .264031                   .                        .                       .                            .  
    de00       .2586405              .                          .1449338                  .                       .                     .                   .2768811                         .                              .                       .                     .1449338                           .                                .                    .    .4752754    .3564539    .3278865    .2586405                 .               .2768871                     .                          .   37480.76             0    251.4207          0               31936.81                 0                          0                     0              0    48591.36    56412.07    59511.14    37480.76     .9993671     .2512956      3.913756      .8028652      .4115607      .2512903                   .                 .2900377                       .                            .  
    de04       .2756971              .                          .1521486                  .                       .                     .                   .2943913                         .                              .                       .                     .1521486                           .                                .                    .    .5069608    .3822705      .34694    .2756971                 .               .2943963                     .                          .   20577.04             0    147.2977          0               17201.81                 0                          0                     0              0    25540.42    29958.76     31854.9    20577.04     .9995023     .2635969      4.093016      .9212654       .435495      .2635969                   .                   .32419                       .                            .  
    de07       .2899355              .                          .1590258                  .                       .                     .                   .3114417                         .                              .                       .                     .1590258                           .                                .                    .    .5190566    .3896997    .3549989    .2899355                 .               .3114476                     .                          .   22097.29             0    147.5579          0               18458.13                 0                          0                     0              0    26886.51    31837.19    33723.81    22097.29      .998554      .281532      4.084895      .8722443      .4440733       .281532                   .                 .3371652                       .                            .  
    de10        .285359              .                          .1586349                  .                       .                     .                   .3056772                         .                              .                       .                     .1586349                           .                                .                    .    .5142943     .383627    .3487295     .285359                 .               .3056827                     .                          .   23071.25             0    179.3888          0               19260.29                 0                          0                     0              0    28009.28    33268.17    35264.07    23071.25     .9979269     .2938583      4.335575      .8866544      .4517582      .2938583                   .                 .3432124                       .                            .  
    de13       .2916366              .                          .1613529                  .                       .                     .                   .3132741                         .                              .                       .                     .1613529                           .                                .                    .    .5282162    .3947708    .3585769    .2916366                 .               .3132808                     .                          .   24305.99             0    164.2897          0               20470.29                 0                          0                     0              0    29590.45    35241.23    37256.43    24305.99      .998818     .2895501      4.605841      .9272143      .4588213      .2895501                   .                 .3458832                       .                            .  
    gr95       .3479954              .                          .1913774                  .                       .                     .                   .3740501                         .                              .                       .                     .1913774                           .                                .                    .           .           .           .           .                 .               .3740579                     .                          .    2244726             0    23792.57          0                1897078                 0                          0                     0              0           0           0           0           0     .9771756      .514897             .             .             .             .                   .                 .6530493                       .                            .  
    gr00       .3321936              .                          .1837077                  .                       .                     .                   .3620599                         .                              .                       .                     .1837077                           .                                .                    .           .           .           .           .                 .               .3620709                     .                          .    3174151             0    21836.29          0                3022970                 0                          0                     0              0           0           0           0           0     .9903274     .4361769             .             .             .             .                   .                 .5411011                       .                            .  
    gr04       .3249303              .                           .179025                  .                .1820932                     .                   .3513291                         .                         .35072                       .                      .179025                           .                         .1820932                    .           .           .           .           .                 .               .3513378                     .                   .3507341    12965.9             0    183.4253          0               12235.48                 0                   11858.83                     0       2921.799           0           0           0           0     .9937152     .4010415             .             .             .             .                   .                 .4978979                       .                     .4922431  
    gr07       .3203529              .                          .1730441                  .                .1762566                     .                   .3488956                         .                       .3481961                       .                     .1730441                           .                         .1762566                    .     .489368    .3748956    .3719254    .3203362                 .                .348906                     .                   .3482137   14852.08             0      243.96          0               14337.33                 0                   13908.92                     0       3270.303    19290.59    23007.67    23490.98    14850.95     .9761224     .3625073      1.174069      .4912094       .467823      .3624579                   .                 .4483074                       .                     .4620395  
    gr10       .3153971              .                          .1730993                  .                .1765166                     .                   .3444541                         .                       .3436257                       .                     .1730993                           .                         .1765166                    .    .5208095    .3725927    .3611271     .315405                 .                .344464                     .                   .3436406   14507.41      5725.469    213.4243          0               14609.45                 0                   14085.91                     0       3280.727    17029.35    21627.64    22129.56    14507.23     .9595135     .4230202      1.481067      .5269434      .4957261      .4230374                   .                 .4963611                       .                     .4934664  
    gr13       .3335077              .                          .1824854                  .                .1869837                     .                   .3748749                         .                       .3735395                       .                     .1824854                           .                         .1869837                    .    .5658458    .3934283    .3809656    .3335074                 .               .3748924                     .                   .3735648   10580.17      5108.659    194.4134          0                11677.5                 0                   11206.69                     0       3059.824       11476    15275.68    15608.54    10579.86     .9829276     .4354347      1.344059      .5840673      .5571648      .4354178                   .                 .6581507                       .                     .6635917  
    gt06        .488336       .3381135                          .2665322           .3472835                       .                     .                          .                         .                              .                       .                            .                           .                                .              .488336           .           .           .     .488336                 .                      .                     .                          .   21435.52      4349.386    715.8548    16909.1                      0                 0                          0                     0       1921.349           0           0           0    21435.52      .996502      .798752             .             .             .       .798752                   .                        .                       .                            .  
    gt11       .5268984              .                          .2798428                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .5265783                 .                      .                     .                          .    22612.9             0     1166.91          0                      0                 0                          0                     0              0           0           0           0    22541.51     .9875904     1.040922             .             .             .      1.039562                   .                        .                       .                            .  
    gt14       .4150998       .2466403                           .216794            .257264                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4150998           .           .           .    .4149588                 .                      .                     .                          .    23968.3      5380.368    1153.725   19884.09                      0                 0                          0                     0       2509.919           0           0           0       23924     .9975389     .5068794             .             .             .      .5066937                   .                        .                       .                            .  
    hu91       .2881823       .1309009                          .1605209           .1543539                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2881823           .           .           .           .                 .                      .                     .                          .   203560.6      39817.58    1809.368   124838.4                      0                 0                          0                     0       39817.57           0           0           0           0      .992305     .3181947             .             .             .             .                   .                        .                       .                            .  
    hu94       .3248849       .1418041                          .1794431           .1695816                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3248849           .           .           .           .                 .                      .                     .                          .   313141.3      72122.45    3170.299   227031.8                      0                 0                          0                     0       72122.44           0           0           0           0     .9437778     .3905763             .             .             .             .                   .                        .                       .                            .  
    hu05       .2877284              .                          .1588754                  .                       .                     .                   .3265438                         .                              .                       .                     .1588754                           .                                .             .2823514           .           .           .           .                 .               .3265809                     .                          .    1270563             0    12943.12          0                1195326                 0                          0                     0              0           0           0           0           0     .9769891     .2654207             .             .             .             .                   .                 .3644056                       .                            .  
    hu07        .270143              .                          .1487997                  .                       .                     .                   .3109199                         .                              .                       .                     .1487997                           .                                .             .2661909           .           .           .           .                 .               .3109702                     .                          .    1401883             0    17247.17          0                1374988                 0                          0                     0              0           0           0           0           0     .9588399     .2387416             .             .             .             .                   .                 .3529573                       .                            .  
    hu09       .2705593              .                          .1504998                  .                       .                     .                   .3128294                         .                              .                       .                     .1504998                           .                                .             .2733641           .           .           .           .                 .               .3128836                     .                          .    1473862             0    9323.371          0                1446742                 0                          0                     0              0           0           0           0           0     .9666139     .2531511             .             .             .             .                   .                 .4040977                       .                            .  
    hu12       .2883713              .                          .1597312                  .                       .                     .                   .3385322                         .                              .                       .                     .1597312                           .                                .             .2880057           .           .           .           .                 .               .3385963                     .                          .    1671720             0    8226.139          0                1597240                 0                          0                     0              0           0           0           0           0      .976767     .3038344             .             .             .             .                   .                 .5122927                       .                            .  
    is04       .2562037              .                          .1409954                  .                       .                     .                    .303888                         .                              .                       .                     .1409954                           .                                .                    .           .           .           .    .2570566                 .               .3039482                     .                          .    2598955             0    36810.91          0                2969091                 0                          0                     0              0           0           0           0     2590623     .9976318     .2434308             .             .             .      .2450155                   .                 .3356827                       .                            .  
    is07       .2792048              .                          .1531817                  .                       .                     .                   .3257391                         .                              .                       .                     .1531817                           .                                .                    .    .3834968    .3218842    .3051931    .2801142                 .               .3257817                     .                          .    3709203             0    48457.83          0                3716395                 0                          0                     0              0     4605871     5044253     5199122     3696743     .9990317     .2637003      1.367872      .4332621      .3378952      .2648739                   .                 .3491199                       .                            .  
    is10       .2455378              .                          .1378043                  .                       .                     .                   .2808988                         .                              .                       .                     .1378043                           .                                .                    .    .4038374    .3240428    .2923678    .2460416                 .                .280936                     .                          .    3888528             0    60623.36          0                4711388                 0                          0                     0              0     4708085     5328620     5634431     3876983     .9988746     .2667855      3.914093      .8283916      .3757754      .2685671                   .                   .29902                       .                            .  
    in04       .4869401       .2196123                          .2668681           .2130223                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4869401           .           .           .           .                 .                      .                     .                          .   23189.71      1853.846    452.2996   20535.16                      0                 0                          0                     0       1750.829           0           0           0           0     .9838299     .8589457             .             .             .             .                   .                        .                       .                            .  
    in11       .4989102       .2209605                          .2717564           .2212669                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4989102           .           .           .           .                 .                      .                     .                          .   57410.68       4114.06    2797.057   48647.95                      0                 0                          0                     0       3991.163           0           0           0           0     .9857522     .8779005             .             .             .             .                   .                        .                       .                            .  
    ie87              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
