    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q  
    ch02               8    25443.9   23447.62    6058.449                   .7512537                       .  
    ch02               9   24411.11   24131.88    8320.087                   .8429649                       .  
    ch02              10   27297.98   24926.12    7869.435                   .8734097                       .  
    ch02              11    25493.1   25686.86    7377.092                   .8297188                       .  
    ch02              12   23076.86   26449.54    6778.066                   .7428225                       .  
    ch02              13   23913.06    27089.1    6322.263                   .8116246                       .  
    ch02              14   23954.06   27542.54    6839.171                    .849794                       .  
    ch02              15   24349.83   28201.76    7656.712                   .8233845                       .  
    ch02              16   32093.53   28924.52    6535.552                   .8246846                       .  
    ch02              17   23487.39   29367.86    6999.408                   .8565703                       .  
    ch02              18   23874.56   29771.81    5992.387                   .7746716                       .  
    ch02              19   26636.39   30291.91    7420.675                   .8844801                       .  
    ch02              20   26649.66   30783.07    7138.302                   .8692168                       .  
    ch02              21   23346.74   31195.25    6895.744                   .8536451                       .  
    ch02              22   24347.77   31564.11    6392.031                   .8688432                       .  
    ch02              23   29429.44   32051.12    8327.927                   .9435225                       .  
    ch02              24   26016.93   32611.75    6713.522                   .8495951                       .  
    ch02              25   27071.67   33146.79     6560.85                   .8768941                       .  
    ch02              26   29294.22    33596.9    7030.244                    .896359                       .  
    ch02              27   26415.42   34075.14     5705.59                   .8314403                       .  
    ch02              28   24903.68   34517.01    6160.091                   .8598274                       .  
    ch02              29   29049.98   35015.79     7255.89                   .9343798                       .  
    ch02              30    25069.3   35520.12    4721.305                   .7445379                       .  
    ch02              31   28760.61   36134.76    7772.096                   .9572784                       .  
    ch02              32   28017.03   36635.03    6294.179                   .9045038                       .  
    ch02              33   26646.05   36984.29     7890.17                   .9904814                       .  
    ch02              34   34950.92      37427    6554.312                   .9036776                       .  
    ch02              35   20164.03   37966.22    5269.208                   .8567436                       .  
    ch02              36   25646.63   38540.49    7819.963                   1.017247                       .  
    ch02              37   30234.88   39028.16    7359.224                   .9438639                       .  
    ch02              38   31201.97    39630.7    6909.841                   .9358327                       .  
    ch02              39   30213.85   40245.12    5373.966                   .8915021                       .  
    ch02              40   37051.19   40893.93    8000.118                   1.021092                       .  
    ch02              41   31223.82   41658.63    6638.898                    .948994                       .  
    ch02              42   37513.18   42240.71    7169.576                   .9951795                       .  
    ch02              43   30999.54   42736.93    8335.792                   1.056371                       .  
    ch02              44   29287.56   43222.91     6915.79                   .9716798                       .  
    ch02              45   32253.88   43634.99    7432.889                   1.018368                       .  
    ch02              46   27873.28   44069.68    6838.049                   .9799813                       .  
    ch02              47   39976.18   44654.59    6846.449                    .989427                       .  
    ch02              48   29905.64   45168.85    7612.583                   1.036806                       .  
    ch02              49   30050.19   45653.73    5881.641                   .9249959                       .  
    ch02              50   31307.69   46207.09    7556.476                   1.063935                       .  
    ch02              51   34349.38   46873.12    8147.163                   1.062066                       .  
    ch02              52   31589.18    47380.8    8195.015                   1.073748                       .  
    ch02              53    34994.5    47859.4    7439.539                   1.052232                       .  
    ch02              54   39716.04   48466.03    7286.869                   1.015099                       .  
    ch02              55   32384.98   49064.59    6601.515                   1.032123                       .  
    ch02              56   40302.95   49535.12    10192.87                   1.199997                       .  
    ch02              57   30673.88   50079.82    6647.427                   1.037036                       .  
    ch02              58   37487.54    50718.1    8476.413                   1.168013                       .  
    ch02              59   30792.23   51264.19    6939.134                   1.005507                       .  
    ch02              60   41578.61   52047.84    7872.931                   1.104901                       .  
    ch02              61   31692.98   52746.59     7409.77                   1.057925                       .  
    ch02              62   34756.79   53369.55    8805.303                   1.174424                       .  
    ch02              63   34209.58   54326.36    6613.664                   1.051171                       .  
    ch02              64   37881.34   54984.21    6869.188                    1.08944                       .  
    ch02              65   32928.18   55560.07    5891.655                   1.039579                       .  
    ch02              66   47833.68   56197.65    7343.678                   1.092409                       .  
    ch02              67   42927.31    56834.9    7825.282                   1.166119                       .  
    ch02              68   41024.04   57485.14    10752.35                   1.294868                       .  
    ch02              69   39770.95   58419.56    9247.115                   1.280905                       .  
    ch02              70   35852.96   59102.38    7782.738                   1.164504                       .  
    ch02              71   30891.42   59770.28    5857.686                   1.025413                       .  
    ch02              72   40250.52   60559.01    9064.629                   1.273791                       .  
    ch02              73   47591.49   61342.27    8290.363                   1.218335                       .  
    ch02              74   46334.88   62262.24    8465.071                   1.238526                       .  
    ch02              75   43327.86   63063.36    9901.804                   1.351234                       .  
    ch02              76   42348.78   64202.22    9693.439                   1.301115                       .  
    ch02              77   36623.47   65179.77    6436.508                   1.140122                       .  
    ch02              78   38181.02   66068.24    9307.839                   1.345828                       .  
    ch02              79   43013.76    67016.6    10537.97                   1.391463                       .  
    ch02              80   42983.61   68253.66     9119.16                   1.289256                       .  
    ch02              81    40164.7   69558.44    8417.602                    1.30309                       .  
    ch02              82   46881.56   70933.51    8922.645                   1.324117                       .  
    ch02              83   45379.01   72256.77    8097.126                   1.311275                       .  
    ch02              84    47029.2   73414.09    9341.889                   1.382836                       .  
    ch02              85   40275.43   74926.01    6082.576                   1.169659                       .  
    ch02              86   41117.68   76116.76    7631.905                   1.247265                       .  
    ch02              87    44486.7   77389.28    7931.578                   1.315829                       .  
    ch02              88   52474.65   78941.67     8518.86                   1.361789                       .  
    ch02              89   49779.07   81098.58    9607.321                    1.39923                       .  
    ch02              90   49060.31   83379.65    8573.008                   1.350919                       .  
    ch02              91   44884.71   85413.05    10301.09                   1.367378                       .  
    ch02              92   47918.44   88262.59    7009.616                   1.308777                       .  
    ch02              93   54058.13   90894.63    8214.327                   1.465971                       .  
    ch02              94   51592.73   93452.02    8003.078                   1.480937                       .  
    ch02              95   57730.13   96799.27    8134.298                   1.451758                       .  
    ch02              96   51548.07   100510.5     11439.4                     1.6375                       .  
    ch02              97   50830.62   104759.9    8623.016                   1.586723                       .  
    ch02              98   60458.06   114106.5    13365.41                   1.867831                       .  
    ch02              99   52887.56   131969.6    10017.64                   1.773561                       .  
    ch02             100   70454.09   229651.1    9672.205                   2.203174                       .  
    ch04               1   28443.68   5784.436    6276.615                   .6742877                       .  
    ch04               2   23289.64   12584.41    7651.591                   .7768844                       .  
    ch04               3   21443.94   16115.95    4952.283                   .6412667                       .  
    ch04               4   24895.07   17872.99    7219.516                   .7304996                       .  
    ch04               5   22468.02   19445.49    6110.704                   .7263829                       .  
    ch04               6   24262.57   20877.02    7151.923                    .823822                       .  
    ch04               7    24449.2   21826.87     7600.31                   .8301414                       .  
    ch04               8   23203.94   22723.22    7253.707                    .797986                       .  
    ch04               9   24334.06   23628.08    5433.872                   .6865831                       .  
    ch04              10   29954.62    24389.6    9052.713                   .8259986                       .  
    ch04              11   24677.57   25207.26    6590.017                   .7691056                       .  
    ch04              12   27437.08    25732.8    6631.646                   .7686864                       .  
    ch04              13   22765.74   26353.98     4925.99                   .6712517                       .  
    ch04              14   23117.41   26883.36    6828.447                   .7923714                       .  
    ch04              15    27816.4   27344.27    6917.648                   .7851545                       .  
    ch04              16   25399.42   28066.72    5841.907                   .7405453                       .  
    ch04              17    23423.5   28616.27    5866.847                   .7435717                       .  
    ch04              18   27396.62   29126.78    7786.869                   .8746285                       .  
    ch04              19   31556.14   30063.65     6444.41                   .8232609                       .  
    ch04              20   23009.59   30762.61    5826.974                   .7733463                       .  
    ch04              21   30929.07   31329.61    7745.281                    .904415                       .  
    ch04              22   27819.78   31785.33    6968.227                   .8715097                       .  
    ch04              23   25072.79   32228.84     7346.92                   .8919689                       .  
    ch04              24   39908.72   32792.31    8744.533                   .9942017                       .  
    ch04              25   24437.77    33285.6    6522.515                   .8043025                       .  
    ch04              26   27367.87   33761.24    7767.367                   .9363856                       .  
    ch04              27   35060.96    34248.5    8295.768                   .9908066                       .  
    ch04              28   28677.09   34731.46    7618.787                    .934209                       .  
    ch04              29   29882.71   35254.77    5321.904                   .8049924                       .  
    ch04              30   31068.46   35746.22    8122.496                   .9719484                       .  
    ch04              31   29465.85   36169.75    5447.324                   .8185261                       .  
    ch04              32   32118.14   36713.71    8128.215                   .9690759                       .  
    ch04              33   31943.51   37242.35    9114.205                   .9962716                       .  
    ch04              34   26752.32    37687.5    7401.703                   .9626914                       .  
    ch04              35   43846.71   38264.71     8098.47                   1.040355                       .  
    ch04              36   29656.93   38866.63    5743.124                   .8793089                       .  
    ch04              37   26796.28   39258.21    5591.799                   .8760532                       .  
    ch04              38   30891.12   39730.49    6914.336                   .9281855                       .  
    ch04              39   34916.62   40216.23    5821.334                   .9121719                       .  
    ch04              40   32727.36   40547.84    8241.191                   1.073252                       .  
    ch04              41   32084.98   41040.66    7634.627                   .9846805                       .  
    ch04              42   27992.26    41465.6    6936.476                   .9737953                       .  
    ch04              43   31410.28    41913.5    6637.573                   .9816582                       .  
    ch04              44   30678.18   42316.55    6406.113                   .9863011                       .  
    ch04              45   37654.43   42711.93      6377.1                   .9499339                       .  
    ch04              46   41056.54   43178.84    7604.945                   .9971517                       .  
    ch04              47   31019.09   43596.96    6912.638                   1.027887                       .  
    ch04              48    39305.5   43988.39    7506.216                   1.032716                       .  
    ch04              49   28125.44   44487.66    4885.869                   .8523718                       .  
    ch04              50   51452.38   45179.02    20783.71                   1.126816                       .  
    ch04              51   29029.87   45579.05    7717.974                   1.089099                       .  
    ch04              52   34047.05   46032.24    5992.445                   .9451774                       .  
    ch04              53   30900.14    46571.3    6541.507                   1.017215                       .  
    ch04              54   34757.65   47270.87    9478.251                   1.144202                       .  
    ch04              55   30564.34   48004.67    7516.789                   1.021922                       .  
    ch04              56   31338.77   48483.78     6553.57                   1.008997                       .  
    ch04              57    34636.2   48905.79    7522.658                   1.088142                       .  
    ch04              58   36733.47   49334.58    8457.764                   1.108817                       .  
    ch04              59   41506.91    49801.4     6507.25                   .9830161                       .  
    ch04              60   34348.66   50271.98    7553.283                   1.102338                       .  
    ch04              61   40572.41   51044.75     7345.22                   1.055874                       .  
    ch04              62   36155.28   51639.14    8226.394                   1.090879                       .  
    ch04              63   35647.24   52118.76    5940.846                     .97771                       .  
    ch04              64   37942.13   52823.47    8412.849                   1.144869                       .  
    ch04              65   36728.38    53534.3    9462.428                   1.163554                       .  
    ch04              66   32973.69   54041.73    8652.473                   1.168611                       .  
    ch04              67   41635.43   54522.98    8684.863                   1.144139                       .  
    ch04              68   40632.68   55203.91    8497.366                   1.155892                       .  
    ch04              69   37214.83   55918.38    8602.738                   1.171528                       .  
    ch04              70   38309.48   56603.96    6548.646                   1.030689                       .  
    ch04              71   38380.95   57484.83    8168.725                   1.176426                       .  
    ch04              72   41960.91   58265.17    9824.251                   1.268431                       .  
    ch04              73   41206.93   59161.29    6314.494                   1.063271                       .  
    ch04              74   41978.91   60278.32     8995.48                    1.26639                       .  
    ch04              75   43505.39   61371.37    9003.941                   1.278343                       .  
    ch04              76   48040.54   62220.57     8841.74                   1.248509                       .  
    ch04              77   40489.05   63148.45    11711.63                   1.259182                       .  
    ch04              78   46131.79   63970.21    8994.403                   1.259503                       .  
    ch04              79   51186.38   64826.41    11926.57                   1.345735                       .  
    ch04              80   42777.86   65651.16     8050.25                   1.237209                       .  
    ch04              81   39404.06    66726.8    5897.173                   1.079947                       .  
    ch04              82   36857.54    67933.7    8080.888                   1.234436                       .  
    ch04              83   40512.47   69304.66    10840.79                   1.469322                       .  
    ch04              84   40289.35   70716.42    7854.421                   1.274161                       .  
    ch04              85   43723.02    71809.5    9239.757                   1.390605                       .  
    ch04              86   46111.69   73375.16    8474.955                   1.317406                       .  
    ch04              87   41775.73   74964.28     7392.84                   1.276147                       .  
    ch04              88   48469.02   76491.47    8100.601                   1.314734                       .  
    ch04              89   43915.49   77910.41    8247.139                   1.302051                       .  
    ch04              90   45463.98   79169.88    4297.001                   1.095652                       .  
    ch04              91   49450.64   80855.89    9249.091                   1.360243                       .  
    ch04              92   45074.88   83504.63    9231.451                   1.460227                       .  
    ch04              93   46239.16   85892.59    8251.501                   1.417233                       .  
    ch04              94   52313.83   88214.87    10060.84                   1.495686                       .  
    ch04              95   55185.48   91283.59    7783.585                   1.370861                       .  
    ch04              96   63119.18    96034.9    8365.631                   1.405644                       .  
    ch04              97   61914.69   101313.1    13524.69                   1.804468                       .  
    ch04              98   62009.28     109841    9889.497                   1.615883                       .  
    ch04              99   49199.46   127780.1    7588.131                   1.614781                       .  
    ch04             100   80267.76   198226.6    13094.32                   2.327333                       .  
    ch07               1          .   4754.232    10206.01                   .7414553                       .  
    ch07               2          .   10279.87    9966.292                   .7127563                       .  
    ch07               3          .   13820.75    9588.102                   .6607763                       .  
    ch07               4          .   16290.42    8368.526                   .7070572                       .  
    ch07               5          .   17846.68    9345.077                   .6848632                       .  
    ch07               6          .   19489.73     9355.05                   .6991485                       .  
    ch07               7          .   20964.58    9807.546                   .7097259                       .  
    ch07               8          .   22449.02    10352.24                   .7412732                       .  
    ch07               9          .   23859.87    9922.292                   .7778135                       .  
    ch07              10          .   24945.64    10435.61                   .7454885                       .  
    ch07              11          .   25799.61    11510.54                   .7549131                       .  
    ch07              12          .   26609.94    9227.408                   .7543854                       .  
    ch07              13          .   27295.61    9579.259                   .7746889                       .  
    ch07              14          .   27784.67    8639.023                   .7454174                       .  
    ch07              15          .   28414.29    10558.38                   .7963157                       .  
    ch07              16          .   29148.77    10397.75                   .8099586                       .  
    ch07              17          .    29928.7    9586.351                   .7400106                       .  
    ch07              18          .   30490.89    10167.45                   .7680287                       .  
    ch07              19          .   31196.96     10056.9                    .764975                       .  
    ch07              20          .   31846.87    10900.65                   .7916297                       .  
    ch07              21          .   32466.71    10895.59                   .8160422                       .  
    ch07              22          .   33072.29    10245.16                   .8023555                       .  
    ch07              23          .   33692.17    10707.58                   .8426641                       .  
    ch07              24          .    34339.1    10567.44                   .8549573                       .  
    ch07              25          .   34921.98    10510.03                   .8634436                       .  
    ch07              26          .   35566.18    9634.319                   .8508156                       .  
    ch07              27          .   36191.75    11895.87                    .925872                       .  
    ch07              28          .   36874.24    10596.77                    .861856                       .  
    ch07              29          .   37410.63    10566.69                   .9029157                       .  
    ch07              30          .   37974.99    10691.61                   .9066675                       .  
    ch07              31          .   38494.75    10425.01                   .9248778                       .  
    ch07              32          .   38979.14    11095.71                   .9257613                       .  
    ch07              33          .   39581.68    9688.165                   .9273641                       .  
    ch07              34          .   40244.07    10512.42                   .9232399                       .  
    ch07              35          .   40905.52     11375.1                   .9523365                       .  
    ch07              36          .   41433.32     10310.6                   1.006135                       .  
    ch07              37          .   42008.72     10419.7                   .9265312                       .  
    ch07              38          .   42727.95    11218.72                   .9798115                       .  
    ch07              39          .   43201.94    10973.84                   .9169561                       .  
    ch07              40          .   43624.41    11056.01                    .984494                       .  
    ch07              41          .   44195.24    10434.32                   .9964903                       .  
    ch07              42          .   44725.17    12227.96                   1.024616                       .  
    ch07              43          .    45298.1    11195.16                   1.019996                       .  
    ch07              44          .   45878.59    11396.92                   1.038801                       .  
    ch07              45          .   46296.34    11397.31                    1.00633                       .  
    ch07              46          .   47026.38    10629.38                   .9911085                       .  
    ch07              47          .   47743.03    11940.74                   1.023036                       .  
    ch07              48          .   48280.25    11556.91                   1.060096                       .  
    ch07              49          .   48846.31    11902.45                   1.022009                       .  
    ch07              50          .   49616.08    12012.86                   1.071292                       .  
    ch07              51          .   50242.22    11773.44                   1.077211                       .  
    ch07              52          .   50737.33    11318.38                   1.088206                       .  
    ch07              53          .   51291.13    11337.93                    1.10186                       .  
    ch07              54          .   51953.61    11561.75                   1.104298                       .  
    ch07              55          .   52701.88     11115.6                   1.092462                       .  
    ch07              56          .   53274.16    11924.68                   1.132468                       .  
    ch07              57          .   53819.09    12910.57                   1.129583                       .  
    ch07              58          .   54496.27    11795.51                   1.121568                       .  
    ch07              59          .   55283.19    10755.98                   1.085858                       .  
    ch07              60          .    55895.6    11289.14                   1.110892                       .  
    ch07              61          .   56663.51    11232.02                   1.123357                       .  
    ch07              62          .    57354.2    12009.32                   1.168303                       .  
    ch07              63          .   57955.19    12424.43                   1.115987                       .  
    ch07              64          .   58590.46    12012.69                    1.17846                       .  
    ch07              65          .   59293.67    12548.85                    1.19758                       .  
    ch07              66          .   60063.38    12451.61                   1.167838                       .  
    ch07              67          .   60829.48    12587.47                   1.223114                       .  
    ch07              68          .   61640.86    12295.91                    1.17385                       .  
    ch07              69          .   62638.58    11648.32                   1.164871                       .  
    ch07              70          .   63387.46    11502.59                   1.196868                       .  
    ch07              71          .   64240.64    12331.52                   1.194001                       .  
    ch07              72          .   65013.59    11904.62                    1.25298                       .  
    ch07              73          .   65930.13    12996.27                   1.285572                       .  
    ch07              74          .   67057.49    13336.45                   1.297249                       .  
    ch07              75          .   68144.79    12866.75                   1.300965                       .  
    ch07              76          .   69344.27    12788.14                   1.320994                       .  
    ch07              77          .   70474.55    13125.05                    1.33242                       .  
    ch07              78          .   71824.27    12527.52                   1.302699                       .  
    ch07              79          .   73161.25    13794.01                   1.347114                       .  
    ch07              80          .   74634.89    12956.56                   1.338876                       .  
    ch07              81          .   75933.95       13196                   1.390046                       .  
    ch07              82          .    77521.7    13966.73                   1.403535                       .  
    ch07              83          .   79111.11    14603.15                   1.394963                       .  
    ch07              84          .   80607.25    14358.88                   1.374848                       .  
    ch07              85          .    82216.2     15036.7                   1.473704                       .  
    ch07              86          .   84151.05    15005.29                   1.456411                       .  
    ch07              87          .   86512.76     14806.5                   1.489258                       .  
    ch07              88          .   88819.12    14644.71                   1.459306                       .  
    ch07              89          .   91065.55    16132.03                   1.530245                       .  
    ch07              90          .   93843.39    14548.15                   1.593412                       .  
    ch07              91          .   97035.75     14866.8                   1.598333                       .  
    ch07              92          .   100080.2    15732.76                   1.665744                       .  
    ch07              93          .   104109.8    15328.32                    1.62958                       .  
    ch07              94          .   109279.1    16486.01                   1.711819                       .  
    ch07              95          .   115278.8    16836.84                   1.794719                       .  
    ch07              96          .   122419.5    16180.15                   1.779852                       .  
    ch07              97          .   132923.7    17926.33                   1.898427                       .  
    ch07              98          .   144821.9    17333.62                   1.989261                       .  
    ch07              99          .   175434.8    18668.27                    2.24053                       .  
    ch07             100          .   356371.5    25179.31                   3.190823                       .  
    ch10               1          .   7694.052    7806.608                   .7578989                       .  
