    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q  
    de00               1          .   5819.085    6598.319                   .7154468                19303.26  
    de00               2          .   9751.734    5924.907                   .7384663                 19526.8  
    de00               3          .   11812.89    6270.178                    .771662                20225.32  
    de00               4          .   13150.72    6275.075                    .758087                19580.67  
    de00               5          .   14292.55    6880.514                   .7908124                20383.26  
    de00               6          .   15384.08      5935.5                   .7679124                19956.04  
    de00               7          .   16159.42    6411.877                   .7870204                20432.92  
    de00               8          .   16931.53    6454.818                   .7785138                20167.28  
    de00               9          .   17594.57    7054.576                   .8103059                20770.01  
    de00              10          .   18350.29    6571.226                   .7923412                20426.33  
    de00              11          .   19111.05     6362.74                   .7983056                20664.18  
    de00              12          .   19783.45    6001.942                    .796744                20732.76  
    de00              13          .   20282.69    6135.278                   .8027257                20868.23  
    de00              14          .   20748.06    6297.822                   .8165861                21221.63  
    de00              15          .   21173.55    6767.365                   .8378957                21647.15  
    de00              16          .   21622.09    6742.544                   .8512063                22128.31  
    de00              17          .   22095.37    6260.275                   .8425509                21960.04  
    de00              18          .   22529.97    5737.836                   .8376113                22006.68  
    de00              19          .   22990.87    5650.553                   .8360575                21931.23  
    de00              20          .   23422.27    5611.298                   .8381793                 22036.3  
    de00              21          .   23775.36    6065.453                   .8663362                22676.19  
    de00              22          .   24119.92    5720.681                   .8625891                22645.37  
    de00              23          .   24500.96    6693.226                   .8997993                23436.47  
    de00              24          .   24892.76    7252.074                    .909778                23497.34  
    de00              25          .   25290.98    5469.579                   .8813128                23241.77  
    de00              26          .   25652.76    5981.975                   .8965524                23557.95  
    de00              27          .   25964.65    6017.477                   .9186275                24176.32  
    de00              28          .   26296.36    6190.685                   .9009398                23633.99  
    de00              29          .   26674.44    6319.964                   .9218125                 24088.7  
    de00              30          .   27065.71    5661.828                   .9139943                24206.97  
    de00              31          .   27435.37    7169.416                   .9765027                25508.61  
    de00              32          .   27698.22    5299.298                    .919042                24501.83  
    de00              33          .   27925.01    6077.567                   .9429464                24884.87  
    de00              34          .   28184.59    7498.589                   .9811081                25472.63  
    de00              35          .   28560.58    6010.862                   .9517936                25042.55  
    de00              36          .    28909.7    6088.981                   .9545473                25129.46  
    de00              37          .   29198.04    6122.033                   .9799581                26002.11  
    de00              38          .   29481.84     5907.05                   .9748933                25824.46  
    de00              39          .    29823.1     6313.78                   .9854571                25992.45  
    de00              40          .   30133.74    6404.105                   1.016119                26934.47  
    de00              41          .   30462.59    5847.505                   1.017321                27215.06  
    de00              42          .   30839.72    5348.704                   .9796882                26034.73  
    de00              43          .   31191.94    7069.125                   1.060452                28019.69  
    de00              44          .   31542.08    5912.942                   1.007215                26751.95  
    de00              45          .   31908.15    5618.625                   .9810373                26046.15  
    de00              46          .   32241.79    14435.11                   1.115062                26839.76  
    de00              47          .   32544.22    5395.299                   .9988741                26713.25  
    de00              48          .   32870.45    6466.841                   1.038463                27545.98  
    de00              49          .   33232.23    10430.23                   1.062927                26734.88  
    de00              50          .    33571.3    5824.194                   1.044493                27844.94  
    de00              51          .   33891.74    7159.185                   1.063837                27979.18  
    de00              52          .   34294.32    7258.268                   1.077586                28290.32  
    de00              53          .   34638.41    5873.285                   1.059237                28227.84  
    de00              54          .   35031.91    7164.368                   1.082198                28484.03  
    de00              55          .   35424.31    6234.399                   1.086335                28981.55  
    de00              56          .   35776.21    6161.965                   1.102181                29486.65  
    de00              57          .   36160.32    6203.943                   1.110249                29709.64  
    de00              58          .   36578.02    6559.975                   1.130003                30189.03  
    de00              59          .   36988.07    5827.471                     1.0904                29030.41  
    de00              60          .   37422.11    6853.683                   1.112693                29452.01  
    de00              61          .   37800.76    5742.277                   1.098476                29373.82  
    de00              62          .   38225.64    7053.222                   1.150979                30576.92  
    de00              63          .    38694.6    7375.801                   1.193602                31760.41  
    de00              64          .   39119.65    6638.808                    1.16145                31054.84  
    de00              65          .   39595.22    6504.191                   1.157516                30860.17  
    de00              66          .   40071.15    6769.988                   1.186284                31673.82  
    de00              67          .   40514.81    6366.925                   1.182155                31673.14  
    de00              68          .   40955.99    6079.886                   1.133819                30304.82  
    de00              69          .   41490.63    7602.933                   1.215416                32230.56  
    de00              70          .   42018.45    5920.121                    1.12479                30162.33  
    de00              71          .   42507.09    6221.735                   1.203248                32249.91  
    de00              72          .   43027.43    6311.565                   1.191519                31839.01  
    de00              73          .   43639.35    7289.056                   1.195457                 31722.4  
    de00              74          .   44213.68    6815.835                    1.25733                33749.95  
    de00              75          .    44869.1    6267.877                   1.263244                34102.87  
    de00              76          .   45495.16    7275.784                   1.282403                34336.01  
    de00              77          .    46133.3    7523.143                   1.251114                33237.46  
    de00              78          .   46726.09    6249.715                   1.263874                34125.31  
    de00              79          .   47390.91    5436.142                   1.264163                34233.19  
    de00              80          .   48075.36    6615.758                   1.246331                33386.95  
    de00              81          .   48757.28    6986.437                   1.344106                36238.36  
    de00              82          .   49430.85    12399.92                   1.399037                 35884.1  
    de00              83          .   50210.55        6605                   1.304803                35099.35  
    de00              84          .   51149.82    7639.925                    1.41564                38191.81  
    de00              85          .   52065.29    6643.159                   1.337457                36121.74  
    de00              86          .   53141.67    7951.224                   1.400725                37430.83  
    de00              87          .   54234.59    7112.247                   1.392152                37302.64  
    de00              88          .   55629.82    7619.119                   1.433773                 38509.2  
    de00              89          .   57065.34    8592.277                   1.462672                39022.21  
    de00              90          .   58492.64    6294.733                   1.410626                37954.22  
    de00              91          .    59997.8    7433.365                   1.472068                39626.68  
    de00              92          .   61865.82    6733.781                   1.440067                38500.07  
    de00              93          .   63980.32    7419.051                   1.552317                42053.66  
    de00              94          .   66346.01    7351.942                   1.584567                42973.05  
    de00              95          .   69064.36    10374.86                   1.685594                44935.11  
    de00              96          .   72735.38    7771.161                   1.648277                44249.63  
    de00              97          .    77750.3    8007.369                   1.687455                45637.63  
    de00              98          .   84984.85    7067.305                   1.765501                48111.16  
    de00              99          .   97078.52    9635.423                   2.000663                54225.62  
    de00             100          .   144098.4    9085.676                    2.46356                68220.45  
    de04               1          .   3015.107     3397.34                   .6946984                10338.11  
    de04               2          .   5361.605    3345.726                   .7360935                10445.35  
    de04               3          .   6491.798     3315.24                   .7572247                10648.47  
    de04               4          .   7185.201    3090.118                   .7444026                10471.66  
    de04               5          .     7649.2    3511.996                   .7566239                10520.47  
    de04               6          .   8065.953    3389.156                   .7783294                10897.55  
    de04               7          .   8467.885    3797.732                   .7981496                11209.61  
    de04               8          .   8866.847    3495.835                   .7809636                10872.91  
    de04               9          .   9209.533    3455.395                    .785414                 10939.6  
    de04              10          .   9596.264    3280.326                   .7775279                 10877.2  
    de04              11          .   9923.617    3417.745                   .7840784                10941.75  
    de04              12          .   10176.72    3774.151                   .7965386                10998.13  
