    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q    prop4_q   prop4_scaled_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q   prop4_pred_scaled_q  
    lu04               1          .   6321.394           .          1                1                   .6655695                       .                     1  
    lu04               2          .   10628.25           .          1                1                   .6770605                       .                     1  
    lu04               3          .   11987.21           .          1                1                   .6882775                       .                     1  
    lu04               4          .   13302.12           .          1                1                   .7327145                       .                     1  
    lu04               5          .    14239.4           .          1                1                   .6848853                       .                     1  
    lu04               6          .   14665.22           .          1                1                   .7934706                       .                     1  
    lu04               7          .   15120.71           .          1                1                   .7278908                       .                     1  
    lu04               8          .   15514.74           .          1                1                    .730692                       .                     1  
    lu04               9          .   16136.52           .          1                1                   .6564512                       .                     1  
    lu04              10          .   16737.71           .          1                1                   .7479141                       .                     1  
    lu04              11          .   17383.02           .          1                1                   .8021078                       .                     1  
    lu04              12          .   18079.98           .          1                1                     .83487                       .                     1  
    lu04              13          .   18838.52           .          1                1                   .7198126                       .                     1  
    lu04              14          .   19364.33           .          1                1                   .9203769                       .                     1  
    lu04              15          .   19913.61           .          1                1                   .7846908                       .                     1  
    lu04              16          .   20490.52           .          1                1                   .8688368                       .                     1  
    lu04              17          .   20894.05           .          1                1                   1.040778                       .                     1  
    lu04              18          .   21292.29           .          1                1                   .8505341                       .                     1  
    lu04              19          .   21721.63           .          1                1                    .848848                       .                     1  
    lu04              20          .   22264.17           .          1                1                   .9331204                       .                     1  
    lu04              21          .   22644.53           .          1                1                   1.049318                       .                     1  
    lu04              22          .   23018.77           .          1                1                   .7680433                       .                     1  
    lu04              23          .    23498.2           .          1                1                   1.024478                       .                     1  
    lu04              24          .   23803.26           .          1                1                   .8687808                       .                     1  
    lu04              25          .   24107.83           .          1                1                   .7009317                       .                     1  
    lu04              26          .   24374.04           .          1                1                   .8490211                       .                     1  
    lu04              27          .   24686.69           .          1                1                   1.235918                       .                     1  
    lu04              28          .   24985.96           .          1                1                   .8562084                       .                     1  
    lu04              29          .   25218.08           .          1                1                   .8417528                       .                     1  
    lu04              30          .   25439.78           .          1                1                   .9425051                       .                     1  
    lu04              31          .   25725.32           .          1                1                   .9645431                       .                     1  
    lu04              32          .   26203.41           .          1                1                   1.045729                       .                     1  
    lu04              33          .   26583.49           .          1                1                   .9029906                       .                     1  
    lu04              34          .    26784.6           .          1                1                    1.24087                       .                     1  
    lu04              35          .   27008.57           .          1                1                   .8993564                       .                     1  
    lu04              36          .   27293.28           .          1                1                   .8467273                       .                     1  
    lu04              37          .   27521.92           .          1                1                   .9633301                       .                     1  
    lu04              38          .   28000.93           .          1                1                   1.075123                       .                     1  
    lu04              39          .   28324.43           .          1                1                   .9875088                       .                     1  
    lu04              40          .   28666.54           .          1                1                    .968542                       .                     1  
    lu04              41          .   29120.98           .          1                1                   1.113214                       .                     1  
    lu04              42          .   29629.97           .          1                1                   1.174315                       .                     1  
    lu04              43          .   29851.47           .          1                1                   .9501432                       .                     1  
    lu04              44          .   30081.49           .          1                1                   .9376402                       .                     1  
    lu04              45          .   30494.47           .          1                1                   1.116408                       .                     1  
    lu04              46          .   30903.65           .          1                1                   1.152432                       .                     1  
    lu04              47          .      31373           .          1                1                   1.245791                       .                     1  
    lu04              48          .   31621.67           .          1                1                   1.161307                       .                     1  
    lu04              49          .   31905.29           .          1                1                    1.15206                       .                     1  
    lu04              50          .   32181.49           .          1                1                   1.243766                       .                     1  
    lu04              51          .   32602.53           .          1                1                   1.058895                       .                     1  
    lu04              52          .   33031.89           .          1                1                   1.165179                       .                     1  
    lu04              53          .   33311.44           .          1                1                   1.003989                       .                     1  
    lu04              54          .   33554.18           .          1                1                   .9347763                       .                     1  
    lu04              55          .   33901.59           .          1                1                   1.332703                       .                     1  
    lu04              56          .   34335.29           .          1                1                   1.173033                       .                     1  
    lu04              57          .   34548.53           .          1                1                   .9330635                       .                     1  
    lu04              58          .   35044.68           .          1                1                    1.07814                       .                     1  
    lu04              59          .   35458.15           .          1                1                   .9512429                       .                     1  
    lu04              60          .   35932.29           .          1                1                   1.088788                       .                     1  
    lu04              61          .   36342.24           .          1                1                   1.036296                       .                     1  
    lu04              62          .   36605.26           .          1                1                   1.363397                       .                     1  
    lu04              63          .   37025.97           .          1                1                   1.309867                       .                     1  
    lu04              64          .   37679.46           .          1                1                   1.248016                       .                     1  
    lu04              65          .   38355.79           .          1                1                    1.26385                       .                     1  
    lu04              66          .   38961.38           .          1                1                   1.312174                       .                     1  
    lu04              67          .   39561.21           .          1                1                   1.213039                       .                     1  
    lu04              68          .   39965.52           .          1                1                   1.438634                       .                     1  
    lu04              69          .   40325.77           .          1                1                   1.179083                       .                     1  
    lu04              70          .   40771.52           .          1                1                   1.241585                       .                     1  
    lu04              71          .   41400.58           .          1                1                   1.147563                       .                     1  
    lu04              72          .   41891.59           .          1                1                   1.123822                       .                     1  
    lu04              73          .   42362.95           .          1                1                   1.404676                       .                     1  
    lu04              74          .   42973.54           .          1                1                   1.154971                       .                     1  
    lu04              75          .   43575.96           .          1                1                   1.389246                       .                     1  
    lu04              76          .   44048.16           .          1                1                   .8959882                       .                     1  
    lu04              77          .   44425.61           .          1                1                   1.204964                       .                     1  
    lu04              78          .   45025.01           .          1                1                   1.390113                       .                     1  
    lu04              79          .   45992.74           .          1                1                   1.531313                       .                     1  
    lu04              80          .    46819.1           .          1                1                   1.417459                       .                     1  
    lu04              81          .    47665.7           .          1                1                   1.357257                       .                     1  
    lu04              82          .    48656.9           .          1                1                   1.173335                       .                     1  
    lu04              83          .   49826.22           .          1                1                   1.508908                       .                     1  
    lu04              84          .   50930.59           .          1                1                   1.372273                       .                     1  
    lu04              85          .   51710.34           .          1                1                   1.655864                       .                     1  
    lu04              86          .   52398.26           .          1                1                    1.77102                       .                     1  
    lu04              87          .   53448.53           .          1                1                   1.567125                       .                     1  
    lu04              88          .    54946.7           .          1                1                   1.417024                       .                     1  
    lu04              89          .   56621.48           .          1                1                    1.57438                       .                     1  
    lu04              90          .   58693.55           .          1                1                   1.443141                       .                     1  
    lu04              91          .   60724.05           .          1                1                   1.527069                       .                     1  
    lu04              92          .   62487.23           .          1                1                   1.335575                       .                     1  
    lu04              93          .   64474.52           .          1                1                   1.487548                       .                     1  
    lu04              94          .   67035.95           .          1                1                   1.470596                       .                     1  
    lu04              95          .   70910.24           .          1                1                   1.770247                       .                     1  
    lu04              96          .   75014.02           .          1                1                   1.865267                       .                     1  
    lu04              97          .   79984.25           .          1                1                   1.944874                       .                     1  
    lu04              98          .   85309.11           .          1                1                   2.090082                       .                     1  
    lu04              99          .    94585.9           .          1                1                   2.042677                       .                     1  
    lu04             100          .   142118.2           .          1                1                   2.468758                       .                     1  
    lu07               1          .   7790.646    4764.826          1                1                    .664644                       .                     1  
    lu07               2          .    11661.4    4383.453          1                1                   .5551063                       .                     1  
    lu07               3          .   13319.15    4220.891          1                1                   .8255779                       .                     1  
    lu07               4          .   14331.28    4979.501          1                1                   .6779841                       .                     1  
    lu07               5          .   15118.97    3770.737          1                1                   .6552228                       .                     1  
    lu07               6          .   15914.87    3944.519          1                1                   .8846831                       .                     1  
    lu07               7          .   16819.51    3905.028          1                1                   .5855271                       .                     1  
    lu07               8          .   17610.98    4291.015          1                1                   .6295888                       .                     1  
    lu07               9          .   18261.09    2930.427          1                1                   .4449859                       .                     1  
    lu07              10          .   18679.64    5386.523          1                1                   .8293192                       .                     1  
    lu07              11          .   19092.44    3726.254          1                1                   .6348072                       .                     1  
    lu07              12          .    19602.5    4083.374          1                1                   .6631893                       .                     1  
    lu07              13          .   20159.12     4047.75          1                1                   .8035716                       .                     1  
    lu07              14          .   20494.29    2970.526          1                1                   1.018794                       .                     1  
    lu07              15          .   20846.84    2624.222          1                1                    .796702                       .                     1  
    lu07              16          .   21410.65    4367.937          1                1                   .8398345                       .                     1  
    lu07              17          .   21996.67    5038.498          1                1                   .8744129                       .                     1  
    lu07              18          .    22407.2     2990.99          1                1                   .7473937                       .                     1  
    lu07              19          .   22718.73    3067.394          1                1                   .7894542                       .                     1  
    lu07              20          .   23210.09    3502.959          1                1                   .9175382                       .                     1  
    lu07              21          .   23650.14    3452.861          1                1                   .7951462                       .                     1  
    lu07              22          .    23941.2     5017.54          1                1                   .8040347                       .                     1  
    lu07              23          .   24357.03    4263.122          1                1                   .9942227                       .                     1  
    lu07              24          .    24921.5    4352.456          1                1                   .8010204                       .                     1  
    lu07              25          .   25352.71    3216.469          1                1                   .9282326                       .                     1  
    lu07              26          .   25570.84    3061.285          1                1                    .917949                       .                     1  
    lu07              27          .   25787.35    3912.074          1                1                   1.015411                       .                     1  
    lu07              28          .   26097.79    3461.496          1                1                    .907228                       .                     1  
    lu07              29          .   26732.06    3388.901          1                1                   .9416116                       .                     1  
    lu07              30          .   27252.12    3999.685          1                1                   .8244097                       .                     1  
    lu07              31          .    27500.6    4358.122          1                1                   1.351216                       .                     1  
    lu07              32          .   27866.24    3046.065          1                1                   .8975857                       .                     1  
    lu07              33          .   28183.15    3420.645          1                1                   1.358203                       .                     1  
    lu07              34          .   28548.43    3614.552          1                1                   .8461425                       .                     1  
    lu07              35          .   28951.26    4176.825          1                1                   1.032465                       .                     1  
    lu07              36          .   29254.93    2477.586          1                1                   1.068925                       .                     1  
