    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q    prop4_q   prop4_scaled_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q   prop4_pred_scaled_q  
    at13              84          .   40375.78    4031.666          1                1                    1.50404                30995.73                     0  
    at13              85          .   41191.04    3560.178          1                1                    1.61981                 33574.5                     0  
    at13              86          .   41836.87     3487.26          1                1                   1.590467                32968.38                     0  
    at13              87          .   42555.23    3245.293          1                1                   1.534138                31829.98                     0  
    at13              88          .   43401.45    3686.114          1                1                   1.665364                34512.35                     0  
    at13              89          .    44469.3    4371.963          1                1                   1.588017                32697.93                     0  
    at13              90          .   45628.72    3571.117          1                1                   1.658087                34385.95                     0  
    at13              91          .   46958.15    3604.041          1                1                   1.695907                35182.24                     0  
    at13              92          .   48394.22     3862.52          1                1                   1.822759                37816.57                     0  
    at13              93          .   50601.39    4075.662          1                1                   1.615058                 33346.2                     0  
    at13              94          .   53049.49    3965.811          1                1                   1.664384                34422.46                     0  
    at13              95          .   55650.28    4323.415          1                1                   1.855791                38405.42                     0  
    at13              96          .   58871.79    4167.349          1                1                   2.114962                43956.47                     0  
    at13              97          .   62873.71    4644.156          1                1                    1.99799                41350.82                     0  
    at13              98          .   67515.63    4168.351          1                1                   2.152692                44758.73                     0  
    at13              99          .   76814.66     4935.05          1                1                   2.437419                50625.61                     0  
    at13             100          .   136418.6    6238.786          1                1                   3.304504                68746.65                     0  
    au10               1   27893.77   3433.401    3378.276   .6854965          .713672                   .6948267                 20796.2              .6478409  
    au10               2   24389.65   9186.863     5537.32   .2140542         .2378953                   .5164347                13960.86              .1750005  
    au10               3   22234.41   12258.33    3433.132   .0554645          .064722                   .6938947                20738.95              .0835102  
    au10               4   22380.16   14403.68    4033.292   .0351437         .0577772                    .539166                15439.34              .0458672  
    au10               5   19526.21   15667.17    3703.202   .0037038         .0037038                    .931204                28278.49              .1330054  
    au10               6   21179.99   16552.72    3680.279   .0245009         .0245009                   .6432456                18979.11              .0462302  
    au10               7   22663.05   17230.15    3166.612   .0788523         .0834823                   .6332754                18910.66              .0196952  
    au10               8    17716.7   17807.81     3342.59   .0069246         .0084184                   .8596869                26144.35              .0239678  
    au10               9   22345.73   18286.15    2540.896   .0203574         .0214079                   .8170446                25161.88              .0316001  
    au10              10   18568.54   18669.86    3654.255          0         .0033953                   .6956294                20685.72               .012638  
    au10              11   20284.39   19153.05    3785.544   .0011878         .0011878                   .8120437                24384.91              .0429845  
    au10              12   22486.26   19718.75    3485.028          0                0                   .8226745                 24877.2              .0523078  
    au10              13   23003.65   20267.89    3451.137   .0065895         .0065895                   .6333867                18773.61              .0055846  
    au10              14   20901.56   20715.54    3717.392   .0004115         .0004115                   .7115338                21168.76              .0076686  
    au10              15   20978.28   21326.21    3326.868          0                0                   .6842957                20481.11              .0024008  
    au10              16   23152.27   21880.67    3112.059   .0195403         .0195403                    .582194                17285.98                     0  
    au10              17   20073.42   22391.03    3716.332          0                0                   .7595512                22721.86                     0  
    au10              18   22387.09   22915.13    4309.667   .0125275         .0125275                   .6875879                20101.72                     0  
    au10              19   23653.74   23449.14    3762.573          0                0                    .956059                29052.79              .0066925  
    au10              20   23648.86   24049.03    4469.383          0                0                    .918698                27495.38                     0  
    au10              21   25247.75   24596.98     4205.64          0         .0102155                   .9016981                27076.09              .0009853  
    au10              22   25384.74   25189.37    4018.261   .0071321         .0071321                   .8288154                24812.16              .0198892  
    au10              23   22248.96   25806.97    4241.273          0                0                   .7082869                20804.81                     0  
    au10              24   25834.15   26464.11    3426.129          0                0                   .7253202                21758.51                     0  
    au10              25   25158.73   27010.84    3594.747   .0074352         .0074352                    1.07332                32927.23                     0  
    au10              26   24711.13   27583.48    4022.716          0                0                   .9416375                28457.89                     0  
    au10              27   23596.71   28157.03    3121.565   .0005618         .0005618                   .9441691                28985.22                     0  
    au10              28   26118.19   28823.48    3509.607          0                0                   .8846366                 26868.5                     0  
    au10              29   28489.05   29465.97    3074.147          0                0                   .8955805                27437.62                     0  
    au10              30   28463.93   30025.33    3689.636   .0157885         .0157885                   .7311183                21815.72                     0  
    au10              31   31065.45   30623.11    3337.551   .0163875         .0163875                   .9570605                29295.28                     0  
    au10              32   26965.92   31267.82    3141.496          0                0                   .9430054                28937.74                     0  
    au10              33   26704.96   31921.11    4865.094          0                0                   .8771985                25957.93                     0  
    au10              34   26112.67   32425.69    4746.947          0                0                   1.091563                32947.51                     0  
    au10              35   31768.09   32911.45    4510.893   .0390306         .0390306                   .8108054                23986.31                     0  
    au10              36   30932.03   33576.16    3533.775   .0180216         .0180216                   1.038751                31839.63                     0  
