    ccyy   conc_dhi_dhi   conc_dhi_hmc   conc_dhi_hmc_medianized_predict   conc_dhi_hmc_wor   conc_dhi_hmc_wor_pred   conc_dhi_inc_5_ours   conc_dhi_inc_5_ours_pred   conc_dhi_inc_5_ours_wor   conc_dhi_inc_5_ours_wor_pred   conc_dhi_tax_eff_ours   conc_dhi_tax_eff_ours_pred   conc_dhi_tax_eff_ours_wor   conc_dhi_tax_eff_ours_wor_pred   gini_dhi_scope_hmc   gini_inc1   gini_inc2   gini_inc3   gini_inc4   gini_inc_5_ours   gini_inc_5_ours_pred   gini_inc_5_ours_wor   gini_inc_5_ours_wor_pred   mean_dhi   mean_hchous   mean_hitp   mean_hmc   mean_hmc_pred_scaled   mean_hmc_scaled   mean_hmc_wor_pred_scaled   mean_hmc_wor_scaled   mean_hmchous   mean_inc1   mean_inc2   mean_inc3   mean_inc4   mean_scope   varlog_dhi   varlog_inc1   varlog_inc2   varlog_inc3   varlog_inc4   varlog_inc_5_ours   varlog_inc_5_ours_pred   varlog_inc_5_ours_wor   varlog_inc_5_ours_wor_pred  
    fr05        .280323       .1611999                          .1695974            .194306                .1770695                .30334                   .3014611                  .2970332                       .2998756                .1611999                     .1695974                     .194306                         .1770695              .280323    .4866853    .3806109    .3393632    .2800337          .3097304               .3109894               .305242                     .31025   19572.89       5277.53    118.2576   15716.46               16538.76          16706.89                   15798.39              16140.76       2825.454       24695       29159    31036.91    19515.97     .9997249     .2798579      2.674356      1.012377      .4214824      .2796991            .3871835                 .3948799                .3532291                     .3930133  
    fr10       .2868017       .1676935                          .1625679           .1900377                .1688716              .3073072                   .3082275                  .3034811                       .3069701                .1676935                     .1625679                    .1900377                         .1688716             .2868017    .5036922    .3882028    .3519119    .2868017          .3108675               .3160332              .3079503                   .3154687   24254.89             0    904.6234   18013.19               20022.53          19992.37                   19080.17              19208.89       2594.991    30223.21    36300.56    38454.18    24254.89     .9768795     .3097872      3.149966      1.111982      .4732901      .3097872            .3816773                 .3986474                .3664856                      .401761  
    ge10       .4445491       .3023411                          .2492977           .3083856                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4445491           .           .           .           .                 .                      .                     .                          .   3167.173             0    484.3386   2865.829                      0                 0                          0                     0       317.2065           0           0           0           0     .9722257     .7970303             .             .             .             .                   .                        .                       .                            .  
    ge13       .4002958       .2985494                          .2167713           .3034612                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4002958           .           .           .           .                 .                      .                     .                          .    4529.78             0    771.0357   3818.684                      0                 0                          0                     0       443.0888           0           0           0           0     .9699646     .5536564             .             .             .             .                   .                        .                       .                            .  
    de73       .2707922       .1713776                          .1661491           .1834945                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2707922           .           .           .    .2693634                 .                      .                     .                          .   15373.12      745.2492    517.5623   10431.91                      0                 0                          0                     0       745.0134           0           0           0    15230.56     .9987881      .306248             .             .             .      .3027263                   .                        .                       .                            .  
    de78       .2635138       .1725934                          .1594789           .1885927                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2635138           .           .           .    .2635138                 .                      .                     .                          .   22089.18      944.9981    780.3275   14622.54                      0                 0                          0                     0       944.7224           0           0           0    22089.18     .9995701     .2387532             .             .             .      .2387532                   .                        .                       .                            .  
    de81        .243901              .                          .1427169                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .     .243901                 .                      .                     .                          .   21560.98             0    62.36522          0                      0                 0                          0                     0              0           0           0           0    21560.98            1     .2174667             .             .             .      .2174667                   .                        .                       .                            .  
    de83       .2604621       .1741441                          .1594034            .194518                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2604621           .           .           .    .2589525                 .                      .                     .                          .   27969.24      1506.516    1395.397   21604.75                      0                 0                          0                     0       1506.224           0           0           0    27721.81     .9997248      .218585             .             .             .      .2159642                   .                        .                       .                            .  
    de84       .2540447              .                          .1589826                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2540449                 .                      .                     .                          .   23181.41             0    140.6677          0                      0                 0                          0                     0              0           0           0           0    23181.35     .9973482     .2900762             .             .             .       .290075                   .                        .                       .                            .  
    de89       .2556439              .                           .159903                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2556442                 .                      .                     .                          .   28014.53             0    177.6818          0                      0                 0                          0                     0              0           0           0           0    28014.47     .9982272     .2565982             .             .             .      .2565992                   .                        .                       .                            .  
    de94       .2620569              .                          .1641046                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2620568                 .                      .                     .                          .   32286.76             0    230.3758          0                      0                 0                          0                     0              0           0           0           0    32286.74     .9986023     .2640315             .             .             .       .264031                   .                        .                       .                            .  
    de00       .2586405              .                          .1523061                  .                       .                     .                    .275744                         .                              .                       .                     .1523061                           .                                .                    .    .4752754    .3564539    .3278865    .2586405                 .               .2833617                     .                          .   37480.76             0    251.4207          0               32010.17                 0                          0                     0              0    48591.36    56412.07    59511.14    37480.76     .9993671     .2512956      3.913756      .8028652      .4115607      .2512903                   .                 .3273298                       .                            .  
    de04       .2756971              .                          .1623907                  .                       .                     .                   .2928472                         .                              .                       .                     .1623907                           .                                .                    .    .5069608    .3822705      .34694    .2756971                 .               .2991698                     .                          .   20577.04             0    147.2977          0                17206.7                 0                          0                     0              0    25540.42    29958.76     31854.9    20577.04     .9995023     .2635969      4.093016      .9212654       .435495      .2635969                   .                 .3461957                       .                            .  
    de07       .2899355              .                          .1674349                  .                       .                     .                   .3100857                         .                              .                       .                     .1674349                           .                                .                    .    .5190566    .3896997    .3549989    .2899355                 .               .3171605                     .                          .   22097.29             0    147.5579          0               18478.14                 0                          0                     0              0    26886.51    31837.19    33723.81    22097.29      .998554      .281532      4.084895      .8722443      .4440733       .281532                   .                 .3753738                       .                            .  
    de10        .285359              .                          .1702979                  .                       .                     .                   .3037826                         .                              .                       .                     .1702979                           .                                .                    .    .5142943     .383627    .3487295     .285359                 .               .3104058                     .                          .   23071.25             0    179.3888          0               19238.11                 0                          0                     0              0    28009.28    33268.17    35264.07    23071.25     .9979269     .2938583      4.335575      .8866544      .4517582      .2938583                   .                 .3794731                       .                            .  
    de13       .2916366              .                          .1782046                  .                       .                     .                   .3104173                         .                              .                       .                     .1782046                           .                                .                    .    .5282162    .3947708    .3585769    .2916366                 .               .3175218                     .                          .   24305.99             0    164.2897          0               20416.17                 0                          0                     0              0    29590.45    35241.23    37256.43    24305.99      .998818     .2895501      4.605841      .9272143      .4588213      .2895501                   .                 .3842938                       .                            .  
    gr95       .3479954              .                          .2135038                  .                       .                     .                   .3702961                         .                              .                       .                     .2135038                           .                                .                    .           .           .           .           .                 .               .3760429                     .                          .    2244726             0    23792.57          0                1891764                 0                          0                     0              0           0           0           0           0     .9771756      .514897             .             .             .             .                   .                 .6453702                       .                            .  
    gr00       .3321936              .                          .1846188                  .                       .                     .                   .3616914                         .                              .                       .                     .1846188                           .                                .                    .           .           .           .           .                 .               .3701262                     .                          .    3174151             0    21836.29          0                3007256                 0                          0                     0              0           0           0           0           0     .9903274     .4361769             .             .             .             .                   .                 .6399872                       .                            .  
    gr04       .3249303              .                          .1900693                  .                .1934813                     .                   .3493874                         .                       .3487206                       .                     .1900693                           .                         .1934813                    .           .           .           .           .                 .               .3564001                     .                   .3561634    12965.9             0    183.4253          0               12259.49                 0                   11882.83                     0       2921.799           0           0           0           0     .9937152     .4010415             .             .             .             .                   .                 .5381796                       .                     .5300828  
    gr07       .3203529              .                          .1814237                  .                .1849057                     .                   .3471701                         .                       .3464228                       .                     .1814237                           .                         .1849057                    .     .489368    .3748956    .3719254    .3203362                 .               .3558543                     .                   .3556109   14852.08             0      243.96          0               14291.82                 0                   13863.42                     0       3270.303    19290.59    23007.67    23490.98    14850.95     .9761224     .3625073      1.174069      .4912094       .467823      .3624579                   .                 .4765692                       .                     .4761816  
    gr10       .3153971              .                          .1676183                  .                .1708674                     .                     .34519                         .                       .3443872                       .                     .1676183                           .                         .1708674                    .    .5208095    .3725927    .3611271     .315405                 .               .3541341                     .                   .3539295   14507.41      5725.469    213.4243          0                  14455                 0                   13931.46                     0       3280.727    17029.35    21627.64    22129.56    14507.23     .9595135     .4230202      1.481067      .5269434      .4957261      .4230374                   .                 .6045341                       .                     .5920038  
    gr13       .3335077              .                          .1905464                  .                .1953688                     .                   .3728116                         .                       .3713939                       .                     .1905464                           .                         .1953688                    .    .5658458    .3934283    .3809656    .3335074                 .               .3890853                     .                   .3890091   10580.17      5108.659    194.4134          0               11711.35                 0                   11240.54                     0       3059.824       11476    15275.68    15608.54    10579.86     .9829276     .4354347      1.344059      .5840673      .5571648      .4354178                   .                 .7180313                       .                     .7354879  
    gt06        .488336       .3381135                          .2961136           .3472835                       .                     .                          .                         .                              .                       .                            .                           .                                .              .488336           .           .           .     .488336                 .                      .                     .                          .   21435.52      4349.386    715.8548    16909.1                      0                 0                          0                     0       1921.349           0           0           0    21435.52      .996502      .798752             .             .             .       .798752                   .                        .                       .                            .  
    gt11       .5268984              .                          .2986638                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .5265783                 .                      .                     .                          .    22612.9             0     1166.91          0                      0                 0                          0                     0              0           0           0           0    22541.51     .9875904     1.040922             .             .             .      1.039562                   .                        .                       .                            .  
    gt14       .4150998       .2466403                          .2318127            .257264                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4150998           .           .           .    .4149588                 .                      .                     .                          .    23968.3      5380.368    1153.725   19884.09                      0                 0                          0                     0       2509.919           0           0           0       23924     .9975389     .5068794             .             .             .      .5066937                   .                        .                       .                            .  
    hu91       .2881823       .1309009                          .1789945           .1543539                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2881823           .           .           .           .                 .                      .                     .                          .   203560.6      39817.58    1809.368   124838.4                      0                 0                          0                     0       39817.57           0           0           0           0      .992305     .3181947             .             .             .             .                   .                        .                       .                            .  
    hu94       .3248849       .1418041                          .2065624           .1695816                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3248849           .           .           .           .                 .                      .                     .                          .   313141.3      72122.45    3170.299   227031.8                      0                 0                          0                     0       72122.44           0           0           0           0     .9437778     .3905763             .             .             .             .                   .                        .                       .                            .  
    hu05       .2877284              .                          .1758178                  .                       .                     .                   .3213136                         .                              .                       .                     .1758178                           .                                .             .2823514           .           .           .           .                 .               .3437008                     .                          .    1270563             0    12943.12          0                1191876                 0                          0                     0              0           0           0           0           0     .9769891     .2654207             .             .             .             .                   .                 .4587393                       .                            .  
    hu07        .270143              .                           .180237                  .                       .                     .                   .3005227                         .                              .                       .                      .180237                           .                                .             .2661909           .           .           .           .                 .               .3306438                     .                          .    1401883             0    17247.17          0                1380675                 0                          0                     0              0           0           0           0           0     .9588399     .2387416             .             .             .             .                   .                  .440955                       .                            .  
    hu09       .2705593              .                           .166175                  .                       .                     .                    .307624                         .                              .                       .                      .166175                           .                                .             .2733641           .           .           .           .                 .               .3377253                     .                          .    1473862             0    9323.371          0                1455850                 0                          0                     0              0           0           0           0           0     .9666139     .2531511             .             .             .             .                   .                 .5057271                       .                            .  
    hu12       .2883713              .                          .1913904                  .                       .                     .                    .325957                         .                              .                       .                     .1913904                           .                                .             .2880057           .           .           .           .                 .               .3624977                     .                          .    1671720             0    8226.139          0                1590231                 0                          0                     0              0           0           0           0           0      .976767     .3038344             .             .             .             .                   .                 .5874588                       .                            .  
    is04       .2562037              .                          .1561757                  .                       .                     .                   .2975305                         .                              .                       .                     .1561757                           .                                .                    .           .           .           .    .2570566                 .               .3440812                     .                          .    2598955             0    36810.91          0                2965312                 0                          0                     0              0           0           0           0     2590623     .9976318     .2434308             .             .             .      .2450155                   .                 .5004183                       .                            .  
    is07       .2792048              .                           .166945                  .                       .                     .                   .3207127                         .                              .                       .                      .166945                           .                                .                    .    .3834968    .3218842    .3051931    .2801142                 .               .3558594                     .                          .    3709203             0    48457.83          0                3720043                 0                          0                     0              0     4605871     5044253     5199122     3696743     .9990317     .2637003      1.367872      .4332621      .3378952      .2648739                   .                 .5548996                       .                            .  
    is10       .2455378              .                          .1484415                  .                       .                     .                   .2774628                         .                              .                       .                     .1484415                           .                                .                    .    .4038374    .3240428    .2923678    .2460416                 .               .3086266                     .                          .    3888528             0    60623.36          0                4717554                 0                          0                     0              0     4708085     5328620     5634431     3876983     .9988746     .2667855      3.914093      .8283916      .3757754      .2685671                   .                 .4448657                       .                            .  
    in04       .4869401       .2196123                          .2853024           .2130223                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4869401           .           .           .           .                 .                      .                     .                          .   23189.71      1853.846    452.2996   20535.16                      0                 0                          0                     0       1750.829           0           0           0           0     .9838299     .8589457             .             .             .             .                   .                        .                       .                            .  
    in11       .4989102       .2209605                          .2931044           .2212669                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4989102           .           .           .           .                 .                      .                     .                          .   57410.68       4114.06    2797.057   48647.95                      0                 0                          0                     0       3991.163           0           0           0           0     .9857522     .8779005             .             .             .             .                   .                        .                       .                            .  
    ie87              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie94       .3386474              .                           .205963                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   9324.199             0    26.21237          0                      0                 0                          0                     0              0           0           0           0           0     .9914694     .3671186             .             .             .             .                   .                        .                       .                            .  
    ie95       .3445508              .                           .212902                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   9900.864             0    33.35474          0                      0                 0                          0                     0              0           0           0           0           0       .97966     .3692116             .             .             .             .                   .                        .                       .                            .  
    ie96       .3339728              .                          .2162072                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   10523.29             0    43.40501          0                      0                 0                          0                     0              0           0           0           0           0     .9890802     .3521748             .             .             .             .                   .                        .                       .                            .  
    ie04       .3251988              .                          .1875513                  .                       .                     .                   .3651232                         .                              .                       .                     .1875513                           .                                .                    .    .5162015    .4415207    .3550131    .3097743                 .               .3836213                     .                          .   24965.07             0    320.0374          0               23161.99                 0                          0                     0              0    26406.58     29606.6    35008.09    27768.36      .998561     .3438399      1.084166       .845476      .4264426      .3213215                   .                 .6309007                       .                            .  
    ie07       .3024063              .                          .1934335                  .                       .                     .                   .3341166                         .                              .                       .                     .1934335                           .                                .                    .    .5162262    .4373242    .3399193    .2916372                 .               .3545963                     .                          .   30361.62             0    234.4576          0               28706.33                 0                          0                     0              0    30764.83    34679.38    42218.01    33945.91     .9984481     .3054286      1.216273      .9462345      .3922441        .29535                   .                   .62382                       .                            .  
    ie10       .2942292              .                          .1702968                  .                       .                     .                   .3209049                         .                              .                       .                     .1702968                           .                                .                    .    .5791812    .4920239    .3660443    .3047962                 .               .3308169                     .                          .    25385.8             0    226.6691          0               22539.13                 0                          0                     0              0    25037.88    28935.29    37342.36    28995.38     .9950947     .3643841      1.601705      1.246208      .5444129       .398566                   .                 .4802144                       .                            .  
    il79       .3038298              .                          .1751927                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .3038298                 .                      .                     .                          .   11887.94      1851.896    164.9667          0                      0                 0                          0                     0       139.5863           0           0           0    11887.94            1     .3024658             .             .             .      .3024658                   .                        .                       .                            .  
    il86        .309833              .                          .2001344                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .     .309833                 .                      .                     .                          .   9312.874             0    133.9697          0                      0                 0                          0                     0              0           0           0           0    9312.874     .9995421     .3227743             .             .             .      .3227743                   .                        .                       .                            .  
    il92       .3054622       .2739546                          .1854615            .289667                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3054622           .           .           .    .3054622                 .                      .                     .                          .   28804.53      9294.428    556.5724   36371.11                      0                 0                          0                     0       4508.509           0           0           0    28804.53            1     .3104328             .             .             .      .3104331                   .                        .                       .                            .  
    il97       .3370563        .303246                          .1950704           .3211689                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3370563           .           .           .    .3370563                 .                      .                     .                          .   49019.11      16273.95    727.3032   62624.08                      0                 0                          0                     0       7081.393           0           0           0    49019.11            1     .4447452             .             .             .      .4445323                   .                        .                       .                            .  
    il01       .3486283       .2250113                          .2020835           .2378342                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3486283           .           .           .    .3495769                 .                      .                     .                          .   63107.65       17362.8    1272.165    54541.7                      0                 0                          0                     0       5451.342           0           0           0    63374.76     .9973136     .4155721             .             .             .      .4169406                   .                        .                       .                            .  
    il05       .3753501       .2459977                          .2229068            .259695                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3753501           .           .           .    .3766062                 .                      .                     .                          .   67179.45      19002.47    1748.042   58767.36                      0                 0                          0                     0       6792.218           0           0           0    67539.41     .9976282     .5563473             .             .             .      .5597407                   .                        .                       .                            .  
    il07       .3677286       .2358452                          .2272981           .2467447                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3677286           .           .           .    .3677286                 .                      .                     .                          .   74266.77             0    1505.059   62841.61                      0                 0                          0                     0       7326.387           0           0           0    74266.76     .9975941      .529359             .             .             .      .5293589                   .                        .                       .                            .  
    il10       .3835679       .2414847                          .2245364           .2578379                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3835679    .5327202    .4631574    .4312501    .3835679                 .                      .                     .                          .   86988.69             0    1717.347   71283.41                      0                 0                          0                     0       8485.322    90679.16    103246.9    108349.6    86988.68     .9988526     .5412032      1.193878      .8687757      .6330806      .5412032                   .                        .                       .                            .  
    il12       .3697023       .2228722                          .2365378           .2376562                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3697023           .           .           .    .3697023                 .                      .                     .                          .   95267.43             0    1843.034   75254.66                      0                 0                          0                     0       9635.294           0           0           0    95267.43     .9966098      .536471             .             .             .       .536471                   .                        .                       .                            .  
