    ccyy   conc_dhi_dhi   conc_dhi_hmc   conc_dhi_hmc_medianized_predict   conc_dhi_hmc_wor   conc_dhi_hmc_wor_pred   conc_dhi_inc_5_ours   conc_dhi_inc_5_ours_pred   conc_dhi_inc_5_ours_wor   conc_dhi_inc_5_ours_wor_pred   conc_dhi_tax_eff_ours   conc_dhi_tax_eff_ours_pred   conc_dhi_tax_eff_ours_wor   conc_dhi_tax_eff_ours_wor_pred   gini_dhi_scope_hmc   gini_inc1   gini_inc2   gini_inc3   gini_inc4   gini_inc_5_ours   gini_inc_5_ours_pred   gini_inc_5_ours_wor   gini_inc_5_ours_wor_pred   mean_dhi   mean_hchous   mean_hitp   mean_hmc   mean_hmc_pred_scaled   mean_hmc_scaled   mean_hmc_wor_pred_scaled   mean_hmc_wor_scaled   mean_hmchous   mean_inc1   mean_inc2   mean_inc3   mean_inc4   mean_scope   varlog_dhi   varlog_inc1   varlog_inc2   varlog_inc3   varlog_inc4   varlog_inc_5_ours   varlog_inc_5_ours_pred   varlog_inc_5_ours_wor   varlog_inc_5_ours_wor_pred  
    fi87              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    fi91       .2087856              .                          .1289633                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2101321                 .                      .                     .                          .   88886.86      14064.84    224.2915          0                      0                 0                          0                     0       8704.917           0           0           0       88207     .9994943     .1696403             .             .             .      .1753076                   .                        .                       .                            .  
    fi95              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    fi00              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    fi04              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    fi07              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    fi10              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    fi13              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    fr78              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    fr84       .3321258       .1925032                          .1917742           .1968288                .1921784              .3599644                   .3603531                  .3588662                       .3600008                .1925032                     .1917742                    .1968288                         .1921784             .3321258           .           .           .           .          .3631366               .3641692              .3631559                   .3638462    70209.9      21432.79    251.5053   79855.33               59319.94          58893.52                   57228.93              56859.59       21432.79           0           0           0           0     .9383462     .4603959             .             .             .             .            .4925572                  .483083                .4735181                      .490061  
    fr89       .2816572       .2215339                          .1810435           .2334129                 .180674              .2943284                   .3032179                  .2917097                       .3030786                .2215339                     .1810435                    .2334129                          .180674             .2816572           .           .           .           .          .2982305               .3076951              .2969618                   .3076125   82707.16      27557.18    381.3763   100232.2               72877.34          71883.58                   70052.94              69025.02       27557.18           0           0           0           0     .9411694     .3268004             .             .             .             .            .3330123                 .3734288                 .320762                     .3690167  
    fr94              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    fr00       .2770811       .2121272                           .150574           .2059353                 .144336              .2904264                   .3024614                  .2915576                       .3034245                .2121272                      .150574                    .2059353                          .144336             .2770811    .4910054    .3912527    .3492538     .277992          .3061988               .3084784              .2975023                   .3072845   113482.8      23089.13    791.0258   96981.58               96057.16          97977.39                   91664.15              93592.48       8028.225    150514.2    173396.7    184533.6    113135.5     .9986218     .2662433       2.65719      1.121687      .4396407      .2680496            .3413981                 .3422403                .3106546                     .3654396  
    fr05        .280323       .1611999                          .1452767            .194306                .1516099                .30334                   .3060997                  .2970332                       .3046924                .1611999                     .1452767                     .194306                         .1516099              .280323    .4866853    .3806109    .3393632    .2800337          .3097304               .3093145               .305242                   .3080812   19572.89       5277.53    118.2576   15716.46               16536.44          16706.89                   15796.06              16140.76       2825.454       24695       29159    31036.91    19515.97     .9997249     .2798579      2.674356      1.012377      .4214824      .2796991            .3871835                 .3840282                .3532291                     .3650951  
    fr10       .2859335       .1654889                          .1600033            .185292                 .165926              .3066821                   .3076682                  .3032753                        .306472                .1654889                     .1600033                     .185292                          .165926             .2859335    .4984899    .3824221    .3498489    .2859335          .3103029               .3104284               .307722                   .3094387   24756.43      7114.379    932.8526   18286.01               20449.68          20416.67                   19486.73               19600.3       2494.914     31093.8    37321.72    39379.88    24756.43     .9097843     .3109716      3.034487      1.070013      .4714454      .3109716            .3854336                 .3792889                .3721088                     .3811067  
    ge10              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ge13              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    de73              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    de78              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    de81              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    de83              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    de84       .2530751              .                          .1281984                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2530754                 .                      .                     .                          .    23121.5      3494.523    138.5387          0                      0                 0                          0                     0       2800.198           0           0           0    23121.44      .980434     .2889802             .             .             .       .288979                   .                        .                       .                            .  
    de89       .2535397              .                           .131097                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .      .25354                 .                      .                     .                          .   27929.13      5326.735    178.8911          0                      0                 0                          0                     0       4457.301           0           0           0    27929.07     .9517543     .2443167             .             .             .      .2443165                   .                        .                       .                            .  
    de94       .2601657              .                          .1337053                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2601656                 .                      .                     .                          .   32394.77      7287.203    241.7117          0                      0                 0                          0                     0       6151.459           0           0           0    32394.75     .8980284     .2504854             .             .             .      .2504852                   .                        .                       .                            .  
    de00       .2555656              .                           .128995                  .                  .13652                     .                   .2757336                         .                       .2742935                       .                      .128995                           .                           .13652                    .    .4727811    .3548279    .3255912    .2555655                 .               .2787658                     .                   .2774253   37240.86      8392.178     259.045          0               31548.82                 0                   29035.22                     0       6775.628    48361.93    56121.77    59198.64    37240.86     .9008735     .2412237      3.933818      .8059716        .40563      .2412231                   .                 .3179706                       .                     .3240599  
    de04       .2715602              .                          .1428902                  .                .1496613                     .                   .2908834                         .                       .2896451                       .                     .1428902                           .                         .1496613                    .    .5058385    .3813075    .3443782    .2715602                 .               .2932724                     .                   .2921885   20433.69      4626.672    150.2902          0               16970.65                 0                   15635.33                     0       3786.759    25344.79    29740.27    31654.71    20433.69     .8828816     .2562823       4.12466      .9629787      .4316023      .2562823                   .                 .3175347                       .                      .318776  
    de07       .2852896              .                          .1460598                  .                .1542641                     .                   .3080328                         .                       .3064233                       .                     .1460598                           .                         .1542641                    .     .516434    .3874021    .3501093    .2852896                 .               .3108493                     .                   .3094336   21818.53      4915.321     155.029          0               18136.31                 0                   16733.95                     0       3969.237    26358.37    31277.31    33222.46    21818.53     .8732603     .2740022       4.03839      .8969007      .4335358      .2740022                   .                 .3428519                       .                     .3552617  
    de10       .2839654              .                          .1441868                  .                .1532243                     .                   .3062106                         .                       .3044938                       .                     .1441868                           .                         .1532243                    .    .5127597    .3851044    .3476541    .2839654                 .               .3086754                     .                   .3071722   22938.07      5525.064    184.3624          0               19026.73                 0                   17572.36                     0       4499.337    27890.56    33039.94     35084.6    22938.07     .8885692     .2913111      4.297949      .9229372      .4502278      .2913111                   .                   .36296                       .                     .3599694  
    de13       .2892449              .                          .1543164                  .                .1629431                     .                    .311502                         .                       .3097928                       .                     .1543164                           .                         .1629431                    .    .5291283    .3949061    .3564766    .2892449                 .               .3141946                     .                   .3126858   23995.86      5584.093    168.8369          0               20091.57                 0                   18609.06                     0       4449.379    28957.62    34603.93    36669.17    23995.86     .9206033      .287527      4.582183      .9566039      .4567949       .287527                   .                 .3728024                       .                      .368668  
    gr95              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    gr00              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    gr04              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    gr07       .3199808              .                          .1602512                  .                .1630929                     .                   .3508078                         .                        .350172                       .                     .1602512                           .                         .1630929                    .     .489039     .374169    .3712265    .3199639                 .               .3538546                     .                   .3533637   14852.73      5606.352    244.0958          0               14290.44                 0                   13861.93                     0       3255.618     19263.5    22997.16    23477.42    14851.59     .9690217     .3618894      1.173785      .4895903      .4662686      .3618398                   .                 .4670862                       .                     .4719982  
    gr10       .3153971              .                          .1525088                  .                 .155169                     .                   .3485382                         .                       .3478425                       .                     .1525088                           .                          .155169                    .    .5208095    .3725927    .3611271     .315405                 .               .3517451                     .                   .3512395   14507.41      5725.469    213.4243          0               14565.45                 0                   14041.91                     0       3280.727    17029.35    21627.64    22129.56    14507.23     .9595135     .4230202      1.481067      .5269434      .4957261      .4230374                   .                 .5391638                       .                     .5462054  
    gr13       .3335077              .                          .1642367                  .                 .167963                     .                   .3799547                         .                       .3788186                       .                     .1642367                           .                          .167963                    .    .5658458    .3934283    .3809656    .3335074                 .               .3857827                     .                   .3850906   10580.17      5108.659    194.4134          0               11693.53                 0                   11222.72                     0       3059.824       11476    15275.68    15608.54    10579.86     .9829276     .4354347      1.344059      .5840673      .5571648      .4354178                   .                 .7165618                       .                      .735151  
    gt06        .488336       .3381135                          .3075196           .3472835                       .                     .                          .                         .                              .                       .                            .                           .                                .              .488336           .           .           .     .488336                 .                      .                     .                          .   21435.52      4349.386    715.8548    16909.1                      0                 0                          0                     0       1921.349           0           0           0    21435.52      .996502      .798752             .             .             .       .798752                   .                        .                       .                            .  
    gt11       .5268857              .                          .2973079                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .5265654                 .                      .                     .                          .   22615.42      3100.863    1167.726          0                      0                 0                          0                     0       495.9446           0           0           0    22543.97     .9867277     1.041206             .             .             .      1.039844                   .                        .                       .                            .  
    gt14       .4150831       .2466532                          .2220376           .2572596                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4150831           .           .           .    .4149421                 .                      .                     .                          .   23969.26      5380.269     1153.78   19884.26                      0                 0                          0                     0       2509.683           0           0           0    23924.95     .9974914     .5067965             .             .             .      .5066109                   .                        .                       .                            .  
    hu91       .2877042       .1288688                          .1627561           .1523681                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2877042           .           .           .           .                 .                      .                     .                          .   203797.5      40114.83    1822.876   125770.3                      0                 0                          0                     0       40114.82           0           0           0           0     .9849521     .3182237             .             .             .             .                   .                        .                       .                            .  
    hu94       .3249553        .141834                          .1803226           .1697693                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3249553           .           .           .           .                 .                      .                     .                          .   313222.2      72149.16    3174.339   227030.6                      0                 0                          0                     0       72149.16           0           0           0           0     .9425769     .3908671             .             .             .             .                   .                        .                       .                            .  
    hu05              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    hu07              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    hu09              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    hu12              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    is04              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    is07       .2733198              .                           .154824                  .                .1573676                     .                   .3173287                         .                       .3159902                       .                      .154824                           .                         .1573676                    .    .3706075    .3129407    .2977805    .2743134                 .               .3311618                     .                   .3295859    3806754       1034704    45682.75          0                3830299                 0                    3693201                     0       459030.3     4779619     5206378     5353213     3793763      .930254      .246166      1.256221      .3689507      .3154347       .247542                   .                 .4030069                       .                     .4002939  
    is10              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    in04       .4866973         .21911                          .2831035           .2123753                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4866973           .           .           .           .                 .                      .                     .                          .   23163.83      1851.654    451.5025   20532.81                      0                 0                          0                     0        1748.23           0           0           0           0     .9713284     .8585553             .             .             .             .                   .                        .                       .                            .  
    in11       .4990239       .2212367                          .2647694           .2215705                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4990239           .           .           .           .                 .                      .                     .                          .   57471.76       4123.43    2805.676   48711.73                      0                 0                          0                     0       4000.472           0           0           0           0     .9777983     .8802776             .             .             .             .                   .                        .                       .                            .  
    ie87              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie94              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie95              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
