    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q    prop4_q   prop4_scaled_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q   prop4_pred_scaled_q  
    au10              84   47743.58   72557.73    5318.467   .4447175         .4447175                   1.440622                48129.77                     0  
    au10              85    53419.3   74138.59    2526.283   .4997965         .4997965                   1.505503                49589.89                     0  
    au10              86   45383.19    75993.8    3495.296   .4652829         .4652829                   1.520193                51754.08                     0  
    au10              87   54070.58   77785.32    3305.388   .5443265         .5443265                    1.48847                50162.04                     0  
    au10              88   51727.36    79822.6    4315.444   .4306869         .4306869                   1.589184                54273.62                     0  
    au10              89   46959.66   82108.84    4698.082   .4620117         .4620117                   1.616595                51373.21                     0  
    au10              90   58992.49   84340.59    4946.379   .4709376         .4709376                   1.560749                52311.14                     0  
    au10              91      49447   87075.67    4846.632   .4071302         .4071302                   1.608522                52958.33                     0  
    au10              92   56378.79   90152.57    5303.655   .3915493         .3915493                   1.722481                56451.98                     0  
    au10              93   58157.99   93717.27    3419.053   .5254949         .5254949                   1.748869                61353.35                     0  
    au10              94   59679.77   98157.48    9434.315   .4474803         .4474803                   1.809944                57703.55                     0  
    au10              95   57260.57   103379.6     4632.15   .3521193         .3521193                   1.856164                62234.92                     0  
    au10              96   61380.08   109465.4    5126.337   .4405789         .4405789                    1.82387                63501.88                     0  
    au10              97   68279.53   117488.4    3644.289   .4480589         .4480589                   1.930489                66807.95                     0  
    au10              98   69491.32   129462.4    4705.263   .4007948         .4007948                   2.122001                74129.16                     0  
    au10              99   72560.77   154449.3      3629.4    .401076          .401076                     2.4911                88434.24                     0  
    au10             100   104345.4   266058.4    4001.849   .5667919         .5667919                   3.201441                116552.2                     0  
    be97               1          .   71653.67    40298.71          1                1                   .6171311                  270371              .4487587  
    be97               2          .   176321.4    41079.36          1                1                   .7311953                323676.8              .0184491  
    be97               3          .   216717.7    34547.24          1                1                   .7475756                334653.3                     0  
    be97               4          .   244147.7    19608.99          1                1                   .7149022                  326740                     0  
    be97               5          .   256682.5    21892.04          1                1                   .6736925                306199.1                     0  
    be97               6          .   270664.8    42530.13          1                1                   .6503662                  284901                     0  
    be97               7          .   279807.8    32931.29          1                1                   .6791815                303264.4                     0  
    be97               8          .   293057.4    33562.87          1                1                   .8367173                377109.2                     0  
    be97               9          .   304563.6    31539.56          1                1                   .8044979                362953.3                     0  
    be97              10          .   313658.3    26623.87          1                1                   .7675629                348023.4                     0  
    be97              11          .   324565.9     32260.7          1                1                   .7084585                317381.9                     0  
    be97              12          .   333944.8    46970.27          1                1                   .8299702                367230.5                     0  
    be97              13          .   344252.2    31025.22          1                1                   .8402221                380027.7                     0  
    be97              14          .     352980    27931.54          1                1                   1.012392                462623.6                     0  
    be97              15          .   359852.1    41319.45          1                1                   .8089985                360182.9                     0  
    be97              16          .     368922    40552.14          1                1                   .8625804                385790.3                     0  
    be97              17          .   375842.3    58443.82          1                1                   .7733409                334836.4                     0  
    be97              18          .   382688.9    45183.33          1                1                   .7941675                351269.5                     0  
    be97              19          .     390701    46379.46          1                1                   .7651237                336999.2                     0  
    be97              20          .   398367.4    64643.81          1                1                   .8862154                  384873                     0  
    be97              21          .   407251.7    34457.38          1                1                   .8377797                377162.2                     0  
