    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q  
    at04              36          .    17095.2    2756.468                   1.011698                16719.17  
    at04              37          .   17258.79    2724.446                    .961521                15867.37  
    at04              38          .   17450.57    2722.623                   .9829608                16234.67  
    at04              39          .   17651.65    2453.355                   .9744688                16147.42  
    at04              40          .   17883.29    3135.439                   1.025588                16875.14  
    at04              41          .   18087.57    2737.456                   1.014176                16765.68  
    at04              42          .   18316.87    2658.162                   1.039648                17218.69  
    at04              43          .   18521.89    2580.133                   1.000698                16568.96  
    at04              44          .   18712.55    3041.883                   1.039259                17129.28  
    at04              45          .   18963.51    2520.114                   1.040364                17260.72  
    at04              46          .   19206.34     2570.83                   1.077603                17887.07  
    at04              47          .   19406.32    2412.705                   1.020077                16936.71  
    at04              48          .   19644.42    2519.285                    1.02483                16995.06  
    at04              49          .   19869.95    2471.177                   1.033762                17158.29  
    at04              50          .   20070.24    3406.027                   1.089474                17910.09  
    at04              51          .   20246.29    2755.359                   1.068478                 17691.1  
    at04              52          .   20464.35    2978.269                   1.057871                17461.52  
    at04              53          .   20666.83    2578.589                    1.12597                18713.13  
    at04              54          .   20901.35    2917.062                   1.090551                18033.99  
    at04              55          .   21106.81    2852.369                   1.063383                17582.99  
    at04              56          .   21301.79    2402.071                   1.136451                18930.57  
    at04              57          .   21540.14     2740.65                   1.098234                18203.51  
    at04              58          .   21750.96    3029.713                   1.170774                19382.58  
    at04              59          .   21964.15    2545.486                    1.11623                18553.59  
    at04              60          .   22169.63     2826.26                   1.097237                18167.99  
    at04              61          .   22369.88    3002.803                   1.145259                18951.74  
    at04              62          .    22615.3    2939.244                   1.172372                19429.44  
    at04              63          .   22867.61    2924.694                   1.171282                19413.92  
    at04              64          .   23132.08    2727.345                   1.140438                18928.65  
    at04              65          .   23461.31    2614.928                   1.143562                19006.35  
    at04              66          .   23800.43    2956.876                   1.260047                20926.07  
    at04              67          .   24067.21    3272.007                   1.204609                19909.37  
    at04              68          .   24351.38    2502.056                   1.156404                19250.48  
    at04              69          .   24642.96    2648.024                   1.173457                19510.83  
    at04              70          .   24919.06     2935.36                   1.233266                20472.39  
    at04              71          .    25274.2    2619.506                   1.215594                20238.08  
    at04              72          .   25579.51    2915.255                   1.240152                20594.58  
    at04              73          .   25891.74     2743.99                   1.233636                20520.01  
    at04              74          .   26197.67     3131.16                   1.197549                19818.91  
    at04              75          .   26595.43    2742.683                   1.275213                 21231.8  
    at04              76          .   27027.93    2867.636                    1.27965                21280.79  
    at04              77          .    27552.9    2896.959                   1.312362                21834.28  
    at04              78          .   28043.71    2628.847                   1.356505                22647.56  
    at04              79          .   28462.14    2951.107                   1.317704                21914.03  
    at04              80          .    28987.6    2558.997                   1.296761                21640.19  
    at04              81          .    29476.7     3133.12                   1.356368                22536.45  
    at04              82          .   29968.42    2850.477                   1.347851                22451.65  
    at04              83          .   30410.85     2889.78                   1.320482                 21974.8  
    at04              84          .   30922.85    2806.921                   1.307841                21776.34  
    at04              85          .   31411.27    2573.303                   1.342592                22421.44  
    at04              86          .   32053.79     2949.01                   1.442675                24053.17  
    at04              87          .   32689.53     2834.43                   1.436368                23969.94  
    at04              88          .   33521.82    3148.958                   1.467956                24442.69  
    at04              89          .   34417.99    2682.116                   1.439919                24063.57  
    at04              90          .   35471.31    3147.011                   1.515872                25263.11  
    at04              91          .   36554.69    2690.708                   1.543147                25828.31  
    at04              92          .   37787.64    3088.227                   1.581253                 26394.7  
    at04              93          .   39352.05    3045.858                   1.513766                 25248.9  
    at04              94          .   40846.99    2996.712                   1.626206                27183.74  
    at04              95          .   43034.39    2983.721                   1.665053                27851.36  
    at04              96          .   45392.38    3405.626                   1.743985                29111.15  
    at04              97          .   48667.35    2839.849                   1.668406                27939.76  
    at04              98          .    53077.6    3184.916                   1.856843                31090.15  
    at04              99          .   63022.19    3219.418                   1.973538                33079.78  
    at04             100          .   91968.09    3535.929                   2.475853                41607.88  
    at07               1          .   1542.092    3278.572                   .7279986                12543.96  
    at07               2          .       5156    3352.624                   .7738477                13363.29  
    at07               3          .   6842.951    3175.264                   .7641402                 13225.6  
    at07               4          .   7844.962    2692.476                   .7094883                12336.28  
    at07               5          .    8590.81    3120.193                    .750984                12997.98  
    at07               6          .   9167.925    3022.312                   .7678705                13327.44  
    at07               7          .   9690.794    3116.303                   .7666284                   13284  
    at07               8          .   10155.71    3068.606                   .7879657                13683.48  
    at07               9          .   10481.46    3195.375                   .7669169                13271.76  
    at07              10          .    10875.9    3017.282                   .7984088                13885.19  
    at07              11          .   11269.01    3177.463                   .7813736                13539.23  
    at07              12          .   11545.63    3131.135                   .7788653                13503.76  
    at07              13          .   11931.72    3345.228                   .7947766                13746.41  
    at07              14          .   12285.52    3297.054                   .7978989                13813.98  
    at07              15          .   12639.13    3157.979                   .8200578                14248.66  
    at07              16          .   13007.01    3000.637                   .8181841                14249.33  
    at07              17          .   13351.12    3042.035                   .7954505                13825.79  
    at07              18          .   13712.86    3159.763                   .8211195                14267.62  
    at07              19          .    13929.7    3167.698                   .8287434                14404.83  
    at07              20          .   14211.58     2842.44                   .8127246                14184.83  
    at07              21          .   14500.23    2699.019                   .8267609                14472.42  
    at07              22          .   14769.07    3031.624                   .8380214                14604.05  
    at07              23          .   14985.22    2971.219                   .8928896                15617.53  
    at07              24          .   15231.72    2958.132                   .8727702                 15253.7  
    at07              25          .   15492.95    2873.827                   .8652805                15078.39  
    at07              26          .   15776.75    2953.616                   .8818897                15420.93  
    at07              27          .   16061.76    2795.417                   .8931431                15661.06  
    at07              28          .   16324.11    3110.111                   .8632103                15045.81  
    at07              29          .   16572.18    3289.672                   .9406915                16423.87  
    at07              30          .   16794.88     2907.89                   .8814992                15423.93  
    at07              31          .   17061.93    2814.789                   .9130119                16018.93  
    at07              32          .   17286.06     3039.69                   .9358014                16384.55  
    at07              33          .   17542.51      3702.1                   .9660919                16792.23  
    at07              34          .   17778.38    3449.655                   .9648011                16822.41  
    at07              35          .   18014.28    3243.446                   .9801078                17147.05  
    at07              36          .   18220.93    2933.218                   .9587609                16826.61  
    at07              37          .   18475.67    2738.854                    .983718                17324.53  
    at07              38          .   18681.87    2739.605                   .9708586                17089.97  
    at07              39          .   18958.13    2892.099                   .9668775                16983.66  
    at07              40          .   19210.02    2848.671                   .9327486                16371.18  
    at07              41          .   19420.72    2599.987                   .9852216                17382.67  
    at07              42          .   19641.08    2901.198                    .994027                17476.51  
    at07              43          .   19964.37    2702.599                   1.014917                17901.24  
    at07              44          .   20257.78    2801.941                   1.008402                17760.49  
    at07              45          .   20531.86    3070.282                    1.02823                18062.52  
    at07              46          .   20767.34    2732.376                    1.03704                 18297.9  
    at07              47          .      21078    3143.007                   1.059139                18609.82  
    at07              48          .   21271.24    3033.691                   1.041767                18317.36  
    at07              49          .   21547.62    2766.375                   1.042235                18385.06  
    at07              50          .   21807.49    2786.566                   1.032972                18211.76  
    at07              51          .   22043.06    2671.872                   1.091117                19296.96  
    at07              52          .   22280.06    3155.875                   1.092223                19210.01  
    at07              53          .   22564.85    2842.783                    1.08853                19211.99  
    at07              54          .   22889.58    2715.381                   1.102536                19495.48  
    at07              55          .   23177.21    3030.854                   1.125579                19845.69  
    at07              56          .   23368.37    3304.758                   1.122137                19722.32  
    at07              57          .   23683.21    2996.181                   1.134892                 20023.1  
    at07              58          .   23999.77    2825.809                   1.125655                19892.44  
    at07              59          .   24272.58    2623.413                   1.155753                20485.84  
    at07              60          .   24521.65      3101.8                   1.111301                19569.72  
    at07              61          .   24756.61    3381.396                   1.179876                20757.79  
    at07              62          .   25061.63    2737.994                   1.158355                20507.91  
    at07              63          .   25373.83    3010.342                   1.142945                20166.75  
    at07              64          .   25698.94    3021.783                   1.155492                20392.91  
    at07              65          .   26038.86    2568.987                   1.148298                20362.01  
    at07              66          .   26373.59    2866.894                   1.168276                20660.22  
    at07              67          .   26688.09    3287.037                   1.191348                20987.78  
    at07              68          .   27041.47    2812.184                   1.167571                20659.48  
    at07              69          .   27473.17    2849.839                   1.188821                21038.49  
    at07              70          .   27827.05    2894.531                   1.228347                21749.05  
    at07              71          .   28291.78    2479.581                   1.212525                 21552.5  
    at07              72          .   28691.06    2838.595                   1.225562                21710.66  
    at07              73          .   29071.33    2845.074                   1.212637                21473.64  
    at07              74          .   29369.68    2785.043                     1.2228                21672.17  
    at07              75          .   29813.43    3056.995                   1.270201                22471.45  
    at07              76          .   30374.87    2877.381                   1.267668                22469.56  
    at07              77          .   30880.14    3100.789                   1.308868                23171.09  
    at07              78          .   31416.52    2626.443                   1.245989                22129.95  
    at07              79          .   31809.02    2855.133                   1.344025                23866.29  
    at07              80          .   32342.29     2825.67                   1.286749                22828.82  
    at07              81          .    32811.8    3199.016                    1.32775                23493.53  
    at07              82          .   33451.26    3561.873                   1.358109                23966.58  
    at07              83          .   34124.69    2659.933                   1.312471                23334.34  
    at07              84          .    34691.3     3467.67                   1.376145                24316.19  
    at07              85          .   35363.17    2867.666                   1.330615                23619.09  
    at07              86          .   36080.96    2937.682                   1.359883                24137.06  
    at07              87          .   36915.16    3103.564                    1.43318                25436.38  
    at07              88          .   38080.85    3001.559                   1.470567                26140.42  
    at07              89          .   38979.81    2615.578                   1.455097                25943.87  
    at07              90          .   39699.12    3050.002                   1.463006                25991.88  
    at07              91          .   40527.74    2930.551                   1.454102                25856.02  
    at07              92          .    41904.1    2805.825                   1.491765                26570.13  
    at07              93          .   43437.33    3375.208                   1.514166                26852.41  
    at07              94          .   45254.32    3117.041                   1.572862                27979.44  
    at07              95          .   47573.47    3657.421                    1.64777                29225.23  
    at07              96          .   50545.23    3725.026                   1.634698                   28972  
    at07              97          .   53895.87     3327.21                   1.664591                29604.92  
    at07              98          .   58547.54    3343.192                   1.793015                31942.21  
    at07              99          .   68004.85    4081.219                    2.04597                36389.62  
    at07             100          .   100365.6     4437.23                   2.485845                44328.64  
    at10               1          .   1853.725    4592.727                   .7240713                14050.67  
    at10               2          .   5521.984    3495.748                   .7523455                14913.76  
    at10               3          .   7685.875    3802.266                    .746798                14721.93  
    at10               4          .   8937.297    3404.684                   .7644589                15190.19  
    at10               5          .   9958.775    3457.904                   .7464521                14799.51  
    at10               6          .   10511.43    3133.958                   .7439781                14827.45  
    at10               7          .   10977.55    3389.593                   .7640132                15184.56  
    at10               8          .   11457.71    3293.647                   .7590733                15104.62  
    at10               9          .    11968.1     3685.54                   .7714353                15267.28  
    at10              10          .   12468.95    3347.816                   .7627654                15168.69  
    at10              11          .   12815.02    3217.266                    .743055                14787.57  
    at10              12          .   13258.17    3470.443                   .7701625                15293.58  
    at10              13          .   13713.08    3583.665                   .8057259                16011.37  
    at10              14          .   14067.36    3442.103                   .7895865                15707.84  
    at10              15          .   14406.48     3349.06                   .8052825                16059.87  
    at10              16          .   14818.74    3238.647                   .8110274                16207.53  
    at10              17          .   15186.78    3111.163                   .7893087                15783.54  
    at10              18          .   15480.04    3637.161                   .8156325                16205.91  
    at10              19          .   15735.95    2834.857                   .8288323                16680.33  
    at10              20          .   16009.37    3072.283                   .8248313                16537.95  
    at10              21          .    16332.4    3655.003                   .8405395                16723.76  
    at10              22          .    16625.8    3698.949                   .8828967                17601.06  
    at10              23          .   16901.74    3342.796                   .8463895                16923.33  
    at10              24          .   17132.41    3447.951                   .8894941                17801.23  
    at10              25          .   17446.98    3397.331                   .8648136                17296.21  
    at10              26          .   17762.17    3530.003                   .8880364                17750.45  
    at10              27          .   18072.29    3499.463                   .9077885                18172.13  
    at10              28          .   18360.19    3234.115                   .9204017                18501.97  
    at10              29          .   18665.38    3390.059                   .8724554                17458.23  
    at10              30          .   18924.05    3251.165                   .8940878                17946.03  
    at10              31          .   19164.78    3364.202                   .9289443                18649.05  
    at10              32          .   19406.08    3256.576                   .9017379                 18105.1  
    at10              33          .   19660.95     3447.76                   .9468442                19003.78  
    at10              34          .   20051.58    3585.996                   .9332464                18684.61  
    at10              35          .   20364.81    3514.255                   .9179648                18381.86  
    at10              36          .   20648.52     3294.64                   .9588448                19293.13  
    at10              37          .   20952.59    3635.387                   .9582703                19197.14  
    at10              38          .   21130.96    2944.906                   .9690374                   19593  
    at10              39          .   21379.65    3460.516                   .9635756                19351.46  
    at10              40          .    21593.3    3252.336                   .9725561                19591.04  
    at10              41          .   21830.56     2822.84                   .9894222                 20050.5  
    at10              42          .   22065.35    3570.418                   .9871975                19819.68  
    at10              43          .   22298.85    3396.761                   1.018674                20522.45  
    at10              44          .   22570.75    3547.946                   1.031384                20751.71  
    at10              45          .   22840.83    3494.767                   1.015708                20436.11  
    at10              46          .   23077.43    3546.331                   1.035498                20838.36  
    at10              47          .   23371.29    3118.781                    1.02861                20799.27  
    at10              48          .   23611.73    3483.522                   1.041476                20979.19  
    at10              49          .   23943.47    3794.917                    1.06119                21315.84  
    at10              50          .   24292.36    3388.798                   1.073762                21679.49  
    at10              51          .   24616.23     3314.92                   1.022836                20629.89  
    at10              52          .   24979.06    3566.569                    1.07191                21596.86  
    at10              53          .   25291.07    3280.553                   1.108107                22426.29  
    at10              54          .   25542.25    3271.419                   1.109686                22461.64  
    at10              55          .   25818.89    3341.476                   1.082548                21875.36  
    at10              56          .   26196.69    3705.913                   1.128171                22742.19  
    at10              57          .   26523.13     3227.96                   1.114847                22580.57  
    at10              58          .   26855.56    3543.486                   1.144768                 23130.2  
    at10              59          .   27101.02    3479.243                   1.138638                 23017.5  
    at10              60          .    27378.3     3663.45                   1.142168                23046.13  
    at10              61          .   27660.38    3338.888                   1.185027                24024.74  
    at10              62          .   27971.35    3624.586                   1.116192                22511.05  
    at10              63          .   28280.96    3374.052                   1.129923                22860.69  
    at10              64          .   28610.28    3129.222                   1.135975                 23047.9  
    at10              65          .    29066.3     3534.69                   1.171639                 23695.8  
    at10              66          .   29445.56    3583.819                   1.203208                24345.63  
    at10              67          .   29823.13    3291.494                    1.21479                 24660.5  
    at10              68          .   30139.14    3246.252                   1.155981                23438.54  
    at10              69          .   30503.77    3098.538                   1.168725                23742.16  
    at10              70          .   30874.54     3363.35                   1.202732                24389.96  
    at10              71          .   31235.46    3607.647                   1.205379                24385.28  
    at10              72          .    31698.8    3264.036                   1.225953                24901.33  
    at10              73          .   32125.09    3179.831                   1.208996                24566.52  
    at10              74          .   32596.17    3824.887                   1.273725                25764.82  
    at10              75          .   33060.19    3432.829                   1.236892                 25089.1  
    at10              76          .    33583.8    3380.055                   1.274859                25898.18  
    at10              77          .   34135.02    3646.649                   1.273178                25797.27  
    at10              78          .   34585.95    2741.784                   1.250953                25554.18  
    at10              79          .   35109.68    3130.032                   1.268909                25835.01  
    at10              80          .   35738.08    3082.453                   1.331156                27151.93  
    at10              81          .   36419.66    4034.552                   1.365464                27636.73  
    at10              82          .   37028.21      3425.3                   1.330124                27045.82  
    at10              83          .    37746.3    3296.942                   1.357667                27654.96  
    at10              84          .   38476.34    3286.878                   1.351267                27523.24  
    at10              85          .   39016.38    3915.303                   1.370576                27773.29  
    at10              86          .   39774.93    3504.653                   1.364827                27753.91  
    at10              87          .   40602.32    3832.847                   1.416706                28760.84  
    at10              88          .   41488.95     3480.75                   1.404291                28587.27  
    at10              89          .   42446.21    3811.408                   1.453378                29535.06  
    at10              90          .    43414.5    3772.235                   1.489825                30308.91  
    at10              91          .   44831.39    3456.765                   1.436164                29261.49  
    at10              92          .   46260.54    3563.034                   1.501824                30612.06  
    at10              93          .   48007.95    3722.804                   1.546893                31517.68  
    at10              94          .   49980.78    3948.742                   1.576978                32092.82  
    at10              95          .   51880.53    3923.097                   1.609088                32772.42  
    at10              96          .   55128.41    4144.623                   1.689836                34410.95  
    at10              97          .    59925.8    4340.088                   1.774737                36142.98  
    at10              98          .   66420.88    3988.283                   1.841087                37620.85  
    at10              99          .    76505.3    4624.942                   1.957449                39903.86  
    at10             100          .     108685    4874.227                   2.379494                48691.77  
    at13               1          .   2267.125    4348.065                   .7222822                15355.84  
