    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q    prop4_q   prop4_scaled_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q   prop4_pred_scaled_q  
    at00              92          .   428547.5    9405.778          1                1                   1.518522                295501.1                     0  
    at00              93          .     440078    11541.69          1                1                   1.484285                  287555                     0  
    at00              94          .   459260.5    6090.597          1                1                   1.433454                280471.4                     0  
    at00              95          .   484068.7    9911.351          1                1                   1.431952                278085.3                     0  
    at00              96          .   511612.8    12230.19          1                1                   1.733786                336575.9                     0  
    at00              97          .   538426.6    9218.318          1                1                   1.672874                326162.9                     0  
    at00              98          .   600623.9    12358.79          1                1                   1.742065                338144.6                     0  
    at00              99          .   695183.4    22727.06          1                1                   1.802423                344426.5                     0  
    at00             100          .   941059.9    10175.99          1                1                    2.50001                489398.8                     0  
    at04               1          .    2701.08    3159.835          1                1                   .6849778                11130.94               .576025  
    at04               2          .    5560.05    2860.565          1                1                   .6900476                11282.91              .0833742  
    at04               3          .   7117.359    2942.329          1                1                    .751092                12317.99              .0205327  
    at04               4          .    8103.91    2880.849          1                1                   .8185303                13494.23                     0  
    at04               5          .   8969.109    2683.529          1                1                   .6674116                10930.74                     0  
    at04               6          .   9497.584    3085.451          1                1                   .7674252                12568.79              .0124803  
    at04               7          .   9956.538    2483.807          1                1                   .7013455                11559.01                     0  
    at04               8          .   10245.01    2443.695          1                1                   .7307993                12075.59                     0  
    at04               9          .    10626.4    2953.908          1                1                   .8479812                13986.35                     0  
    at04              10          .   10951.39    2769.046          1                1                   .7478146                12298.85                     0  
    at04              11          .   11273.62    2592.858          1                1                   .6724982                11038.01                     0  
    at04              12          .   11607.33    2627.549          1                1                   .7504562                12374.92                     0  
    at04              13          .   11900.91      2417.4          1                1                   .8076436                13406.45                     0  
    at04              14          .   12140.97    2612.471          1                1                   .8512781                14116.85                     0  
    at04              15          .   12424.12    2640.049          1                1                   .8418363                13948.08                     0  
    at04              16          .   12667.54     2757.51          1                1                   .7768273                12801.66                     0  
    at04              17          .   12953.52     2566.84          1                1                    .873518                14510.22                     0  
    at04              18          .   13245.98    2591.186          1                1                   .7670982                12669.76                     0  
    at04              19          .   13466.17    2612.254          1                1                   .7385222                12172.42                     0  
    at04              20          .   13712.75    2555.058          1                1                   .8224341                13631.82                     0  
    at04              21          .   13932.88    2794.645          1                1                   .9449521                15692.97                     0  
    at04              22          .   14129.01    2799.581          1                1                    .835341                13801.66                     0  
    at04              23          .   14343.74    2788.105          1                1                   1.059957                17677.64                     0  
    at04              24          .    14558.1    2669.027          1                1                   .8778633                14563.12                     0  
    at04              25          .   14818.08     2151.24          1                1                   .9251441                15490.15                     0  
    at04              26          .   15050.64    2661.167          1                1                   .7788743                12857.74                     0  
    at04              27          .   15283.17    2565.651          1                1                   1.069399                17888.46                     0  
    at04              28          .   15498.77    2802.357          1                1                   .9984206                16613.37                     0  
    at04              29          .   15731.49    2415.751          1                1                   .9883569                16523.21                     0  
    at04              30          .   15948.84    2940.439          1                1                   .9259613                15334.03                     0  
    at04              31          .   16169.85    2402.358          1                1                   .9143054                15249.08                     0  
    at04              32          .   16394.81     2590.34          1                1                   .8622116                14310.17                     0  
    at04              33          .   16576.74    2705.927          1                1                   1.037461                17307.43                     0  
    at04              34          .   16781.32    2734.463          1                1                    .947301                15746.46                     0  
    at04              35          .   16939.54    2719.835          1                1                   .9645314                16046.75                     0  
    at04              36          .    17095.2    2756.468          1                1                   1.019487                16986.56                     0  
    at04              37          .   17258.79    2724.446          1                1                   1.086005                18140.58                     0  
    at04              38          .   17450.57    2722.623          1                1                   .9803411                16318.79                     0  
    at04              39          .   17651.65    2453.355          1                1                   .9299247                15507.43                     0  
    at04              40          .   17883.29    3135.439          1                1                   .9773818                16178.72                     0  
    at04              41          .   18087.57    2737.456          1                1                    .936839                15565.39                     0  
    at04              42          .   18316.87    2658.162          1                1                   .9559214                15911.57                     0  
    at04              43          .   18521.89    2580.133          1                1                   .8940006                14860.58                     0  
    at04              44          .   18712.55    3041.883          1                1                   1.021637                16962.08                     0  
    at04              45          .   18963.51    2520.114          1                1                   1.219424                20485.46                     0  
    at04              46          .   19206.34     2570.83          1                1                   1.097488                18371.73                     0  
    at04              47          .   19406.32    2412.705          1                1                   1.017231                 17021.8                     0  
    at04              48          .   19644.42    2519.285          1                1                   1.079747                18076.91                     0  
    at04              49          .   19869.95    2471.177          1                1                   1.031275                17251.39                     0  
    at04              50          .   20070.24    3406.027          1                1                   1.107452                18363.41                     0  
    at04              51          .   20246.29    2755.359          1                1                   1.050784                17526.51                     0  
    at04              52          .   20464.35    2978.269          1                1                    1.10465                18407.36                     0  
    at04              53          .   20666.83    2578.589          1                1                   1.058691                   17701                     0  
    at04              54          .   20901.35    2917.062          1                1                   1.103006                18392.21                     0  
    at04              55          .   21106.81    2852.369          1                1                    .848184                14011.75                     0  
    at04              56          .   21301.79    2402.071          1                1                   1.044537                17494.98                     0  
    at04              57          .   21540.14     2740.65          1                1                    1.09878                18357.39                     0  
    at04              58          .   21750.96    3029.713          1                1                   1.231353                20581.26                     0  
    at04              59          .   21964.15    2545.486          1                1                   1.046079                17490.65                     0  
    at04              60          .   22169.63     2826.26          1                1                   .9585084                15919.93                     0  
    at04              61          .   22369.88    3002.803          1                1                   1.149991                19183.98                     0  
    at04              62          .    22615.3    2939.244          1                1                   1.233822                20643.36                     0  
    at04              63          .   22867.61    2924.694          1                1                   1.114486                18588.54                     0  
    at04              64          .   23132.08    2727.345          1                1                   1.122271                18765.36                     0  
    at04              65          .   23461.31    2614.928          1                1                   1.125722                18849.12                     0  
    at04              66          .   23800.43    2956.876          1                1                   1.232728                 20620.7                     0  
    at04              67          .   24067.21    3272.007          1                1                   1.176425                19581.76                     0  
    at04              68          .   24351.38    2502.056          1                1                   1.101008                18447.27                     0  
    at04              69          .   24642.96    2648.024          1                1                   1.237137                20763.33                     0  
    at04              70          .   24919.06     2935.36          1                1                   1.196678                20003.63                     0  
    at04              71          .    25274.2    2619.506          1                1                   1.130759                18934.99                     0  
    at04              72          .   25579.51    2915.255          1                1                   1.257755                21061.26                     0  
    at04              73          .   25891.74     2743.99          1                1                   1.384496                23283.85                     0  
    at04              74          .   26197.67     3131.16          1                1                   1.278088                21365.33                     0  
    at04              75          .   26595.43    2742.683          1                1                   1.222362                20488.13                     0  
    at04              76          .   27027.93    2867.636          1                1                   1.372454                23049.51                     0  
    at04              77          .    27552.9    2896.959          1                1                   1.287977                21586.37                     0  
    at04              78          .   28043.71    2628.847          1                1                   1.292275                21718.33                     0  
    at04              79          .   28462.14    2951.107          1                1                   1.366079                22921.58                     0  
    at04              80          .    28987.6    2558.997          1                1                   1.215987                20417.81                     0  
    at04              81          .    29476.7     3133.12          1                1                   1.241659                20736.69                     0  
    at04              82          .   29968.42    2850.477          1                1                   1.377661                23143.02                     0  
    at04              83          .   30410.85     2889.78          1                1                   1.286205                21557.37                     0  
    at04              84          .   30922.85    2806.921          1                1                   1.259032                21106.65                     0  
    at04              85          .   31411.27    2573.303          1                1                   1.258647                21150.39                     0  
    at04              86          .   32053.79     2949.01          1                1                   1.425683                 23949.9                     0  
    at04              87          .   32689.53     2834.43          1                1                   1.387501                23316.16                     0  
    at04              88          .   33521.82    3148.958          1                1                   1.511729                25390.65                     0  
    at04              89          .   34417.99    2682.116          1                1                   1.376027                23151.15                     0  
    at04              90          .   35471.31    3147.011          1                1                   1.507282                25314.38                     0  
    at04              91          .   36554.69    2690.708          1                1                   1.607218                27136.19                     0  
    at04              92          .   37787.64    3088.227          1                1                   1.569133                26393.68                     0  
    at04              93          .   39352.05    3045.858          1                1                   1.533978                25796.56                     0  
    at04              94          .   40846.99    2996.712          1                1                   1.667228                28105.06                     0  
    at04              95          .   43034.39    2983.721          1                1                   1.787297                30178.47                     0  
    at04              96          .   45392.38    3405.626          1                1                   1.808162                30447.28                     0  
    at04              97          .   48667.35    2839.849          1                1                   1.636102                27602.13                     0  
    at04              98          .    53077.6    3184.916          1                1                   1.818519                30673.48                     0  
    at04              99          .   63022.19    3219.418          1                1                   1.977931                33415.11                     0  
    at04             100          .   91968.09    3535.929          1                1                   2.597553                44032.25                     0  
    at07               1          .   1542.092    3278.572          1                1                   .7281111                12472.39              .8054444  
    at07               2          .       5156    3352.624          1                1                   .8503016                14670.91              .2400442  
    at07               3          .   6842.951    3175.264          1                1                   .7385634                12684.73              .0520028  
    at07               4          .   7844.962    2692.476          1                1                   .7474946                12953.51                     0  
    at07               5          .    8590.81    3120.193          1                1                   .7571613                13034.04              .0086845  
    at07               6          .   9167.925    3022.312          1                1                   .7797521                13465.21                     0  
    at07               7          .   9690.794    3116.303          1                1                   .6456103                11012.85                     0  
    at07               8          .   10155.71    3068.606          1                1                   .6709554                11482.83                     0  
    at07               9          .   10481.46    3195.375          1                1                   .7724406                13294.36                     0  
    at07              10          .    10875.9    3017.282          1                1                   .7994443                13823.28                     0  
    at07              11          .   11269.01    3177.463          1                1                   .8703499                 15073.1                     0  
    at07              12          .   11545.63    3131.135          1                1                    .798185                13775.25                     0  
    at07              13          .   11931.72    3345.228          1                1                   .8391807                14470.96                     0  
    at07              14          .   12285.52    3297.054          1                1                   .8106915                13965.21                     0  
    at07              15          .   12639.13    3157.979          1                1                   .7864664                13556.88                     0  
    at07              16          .   13007.01    3000.637          1                1                   .8416034                14591.17                     0  
    at07              17          .   13351.12    3042.035          1                1                   .8821937                15317.78                     0  
    at07              18          .   13712.86    3159.763          1                1                   .8530543                14763.51                     0  
    at07              19          .    13929.7    3167.698          1                1                   .8328943                14396.32                     0  
    at07              20          .   14211.58     2842.44          1                1                   .8455693                14698.08                     0  
    at07              21          .   14500.23    2699.019          1                1                   .7754207                13458.27                     0  
    at07              22          .   14769.07    3031.624          1                1                   .8883039                15430.84                     0  
    at07              23          .   14985.22    2971.219          1                1                   .7636318                13184.32                     0  
    at07              24          .   15231.72    2958.132          1                1                    .867911                15077.45                     0  
    at07              25          .   15492.95    2873.827          1                1                   .9301689                15667.56                     0  
    at07              26          .   15776.75    2953.616          1                1                   1.000629                 17484.2                     0  
    at07              27          .   16061.76    2795.417          1                1                   .8062443                13995.66                     0  
    at07              28          .   16324.11    3110.111          1                1                    .855336                14815.86                     0  
    at07              29          .   16572.18    3289.672          1                1                   .7801709                13306.54                     0  
    at07              30          .   16794.88     2907.89          1                1                   .8989592                15651.38                     0  
    at07              31          .   17061.93    2814.789          1                1                   .9420634                16453.33                     0  
    at07              32          .   17286.06     3039.69          1                1                   .9381061                 16331.8                     0  
    at07              33          .   17542.51      3702.1          1                1                   .8499222                14558.67                     0  
    at07              34          .   17778.38    3449.655          1                1                   .9929753                17235.63                     0  
    at07              35          .   18014.28    3243.446          1                1                   1.036923                18077.92                     0  
    at07              36          .   18220.93    2933.218          1                1                   1.014112                17733.12                     0  
    at07              37          .   18475.67    2738.854          1                1                   1.061408                18633.46                     0  
    at07              38          .   18681.87    2739.605          1                1                   1.011875                17735.43                     0  
    at07              39          .   18958.13    2892.099          1                1                   .9955005                17404.85                     0  
    at07              40          .   19210.02    2848.671          1                1                    .946246                16521.64                     0  
    at07              41          .   19420.72    2599.987          1                1                   1.026769                18036.32                     0  
    at07              42          .   19641.08    2901.198          1                1                   .9309606                16232.94                     0  
    at07              43          .   19964.37    2702.599          1                1                   .9983292                17498.08                     0  
    at07              44          .   20257.78    2801.941          1                1                   1.022894                17921.36                     0  
    at07              45          .   20531.86    3070.282          1                1                   1.108778                19418.76                     0  
    at07              46          .   20767.34    2732.376          1                1                   1.073635                18856.55                     0  
    at07              47          .      21078    3143.007          1                1                   1.067232                18649.55                     0  
    at07              48          .   21271.24    3033.691          1                1                   1.041786                 18212.5                     0  
    at07              49          .   21547.62    2766.375          1                1                   1.086148                19075.84                     0  
    at07              50          .   21807.49    2786.566          1                1                   .9783285                17116.95                     0  
    at07              51          .   22043.06    2671.872          1                1                   1.048915                18421.85                     0  
    at07              52          .   22280.06    3155.875          1                1                   1.070644                18708.55                     0  
    at07              53          .   22564.85    2842.783          1                1                   1.007789                17638.53                     0  
    at07              54          .   22889.58    2715.381          1                1                   1.052783                18482.32                     0  
    at07              55          .   23177.21    3030.854          1                1                   1.300691                22906.23                     0  
    at07              56          .   23368.37    3304.758          1                1                   1.124729                19655.98                     0  
    at07              57          .   23683.21    2996.181          1                1                    1.19488                20995.91                     0  
    at07              58          .   23999.77    2825.809          1                1                   1.251972                22068.52                     0  
    at07              59          .   24272.58    2623.413          1                1                   1.077477                18950.31                     0  
    at07              60          .   24521.65      3101.8          1                1                   1.184976                20792.99                     0  
    at07              61          .   24756.61    3381.396          1                1                   1.226667                21486.82                     0  
    at07              62          .   25061.63    2737.994          1                1                   1.088687                19128.15                     0  
    at07              63          .   25373.83    3010.342          1                1                   1.204493                21167.02                     0  
    at07              64          .   25698.94    3021.783          1                1                    1.13083                19829.21                     0  
    at07              65          .   26038.86    2568.987          1                1                   1.205326                21279.85                     0  
    at07              66          .   26373.59    2866.894          1                1                   1.287403                22701.67                     0  
    at07              67          .   26688.09    3287.037          1                1                   1.240683                21761.77                     0  
    at07              68          .   27041.47    2812.184          1                1                   1.172578                20632.38                     0  
    at07              69          .   27473.17    2849.839          1                1                   1.185713                20862.14                     0  
    at07              70          .   27827.05    2894.531          1                1                   1.212929                21345.58                     0  
    at07              71          .   28291.78    2479.581          1                1                   1.317163                23326.88                     0  
    at07              72          .   28691.06    2838.595          1                1                    1.26993                 22391.2                     0  
    at07              73          .   29071.33    2845.074          1                1                   1.230648                21677.71                     0  
    at07              74          .   29369.68    2785.043          1                1                    1.26877                22382.03                     0  
    at07              75          .   29813.43    3056.995          1                1                   1.354502                23842.55                     0  
    at07              76          .   30374.87    2877.381          1                1                   1.252217                22061.54                     0  
    at07              77          .   30880.14    3100.789          1                1                   1.200293                21070.87                     0  
