    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q  
    de10              72          .   26628.72    4339.994                   1.264457                20264.88  
    de10              73          .   26978.98    4803.789                   1.274217                20240.19  
    de10              74          .   27402.71     4739.53                   1.288108                20521.19  
    de10              75          .   27791.46    4666.677                   1.295218                20697.16  
    de10              76          .   28155.99     4110.67                   1.303608                20985.32  
    de10              77          .   28511.26    4183.368                   1.317973                 21261.4  
    de10              78          .   28866.57    4506.941                    1.32608                 21240.8  
    de10              79          .   29271.07    3797.681                   1.328655                21528.58  
    de10              80          .   29691.24    5260.246                   1.348664                21390.22  
    de10              81          .   30272.13    4093.694                   1.364051                 22037.7  
    de10              82          .   30806.09    4462.557                   1.377346                22145.87  
    de10              83          .    31504.6    4049.637                   1.395489                22595.14  
    de10              84          .   32202.45    4622.803                   1.413155                22697.66  
    de10              85          .   32965.57    5660.872                    1.43497                22728.98  
    de10              86          .   33617.97    4223.717                   1.446597                23408.55  
    de10              87          .   34366.97    4954.611                   1.466244                 23479.8  
    de10              88          .   35261.42    6692.958                    1.48967                23280.99  
    de10              89          .   36142.05    4605.215                   1.514191                24415.18  
    de10              90          .   37134.24    5119.267                    1.53743                24654.61  
    de10              91          .   38239.59    4943.216                   1.561602                25128.74  
    de10              92          .   39426.52     4234.52                   1.593821                25940.42  
    de10              93          .   40608.55    5466.847                   1.618271                 25945.7  
    de10              94          .   42223.66    5353.259                     1.6572                26629.04  
    de10              95          .   44531.56    4715.149                   1.700995                27647.51  
    de10              96          .   47032.01    5028.844                   1.760853                28527.06  
    de10              97          .   49955.58    5592.047                   1.815005                29209.23  
    de10              98          .   55419.61    5254.667                   1.929687                31409.19  
    de10              99          .   64934.62    6534.754                   2.115458                34075.51  
    de10             100          .   102831.3    8829.342                   2.712798                 43831.3  
    de13               1          .   3907.544    3493.427                   .5741052                 9175.27  
