    ccyy   conc_dhi_dhi   conc_dhi_hmc   conc_dhi_hmc_medianized_predict   conc_dhi_hmc_wor   conc_dhi_hmc_wor_pred   conc_dhi_inc_5_ours   conc_dhi_inc_5_ours_pred   conc_dhi_inc_5_ours_wor   conc_dhi_inc_5_ours_wor_pred   conc_dhi_tax_eff_ours   conc_dhi_tax_eff_ours_pred   conc_dhi_tax_eff_ours_wor   conc_dhi_tax_eff_ours_wor_pred   gini_dhi_scope_hmc   gini_inc1   gini_inc2   gini_inc3   gini_inc4   gini_inc_5_ours   gini_inc_5_ours_pred   gini_inc_5_ours_wor   gini_inc_5_ours_wor_pred   mean_dhi   mean_hchous   mean_hitp   mean_hmc   mean_hmc_pred_scaled   mean_hmc_scaled   mean_hmc_wor_pred_scaled   mean_hmc_wor_scaled   mean_hmchous   mean_inc1   mean_inc2   mean_inc3   mean_inc4   mean_scope  
    fr10       .2859335       .1654889                          .1672071            .185292                .1739514              .3067246                    .306428                  .3030901                       .3050233                .1654889                     .1672071                     .185292                         .1739514             .2859335    .4984899    .3824221    .3498489    .2859335          .3103596               .3067887              .3074452                   .3054016   24756.43      7114.379    932.8526   18286.01               20452.33          20452.33                   19421.43              19421.43       2494.914     31093.8    37321.72    39379.88    24756.43     .9097843  
    ge10              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    ge13              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    de73              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    de78              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    de81              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    de83              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    de84       .2530751              .                          .1261032                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2530754                 .                      .                     .                          .    23121.5      3494.523    138.5387          0                      0                 0                          0                     0       2800.198           0           0           0    23121.44      .980434  
    de89       .2533735              .                          .1295982                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2533738                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .     .9501562  
    de94       .2599718              .                          .1315284                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2599717                 .                      .                     .                          .   32421.35      7288.397    243.4364          0                      0                 0                          0                     0       6144.963           0           0           0    32421.34     .8898321  
    de00       .2557197              .                          .1343215                  .                .1427728                     .                   .2752725                         .                       .2735969                       .                     .1343215                           .                         .1427728                    .    .4743097     .355268    .3259039    .2557196                 .               .2759558                     .                   .2740311   37227.38      8399.249    259.7631          0               31830.86                 0                   29178.09                     0        6770.46    48199.68    56029.98    59108.03    37227.38     .8901637  
    de04       .2723588              .                          .1467769                  .                .1546876                     .                   .2914191                         .                        .289916                       .                     .1467769                           .                         .1546876                    .    .5090337    .3820601    .3452964    .2723588                 .               .2919395                     .                   .2902718   20430.56      4623.503    149.7192          0               17124.92                 0                   15710.43                     0       3766.113    25184.91    29659.46    31573.13    20430.56     .8628519  
    de07       .2857808              .                          .1496078                  .                .1584888                     .                   .3082749                         .                       .3064512                       .                     .1496078                           .                         .1584888                    .    .5206874    .3888541     .350968    .2857808                 .               .3088107                     .                   .3068283   21820.71      4929.815    153.8313          0               18313.24                 0                   16833.02                     0       3966.204    26154.64    31177.76    33139.49    21820.71      .853408  
    de10       .2848965              .                          .1444888                  .                 .154253                     .                   .3076219                         .                       .3056624                       .                     .1444888                           .                          .154253                    .    .5163181    .3868005    .3488698    .2848965                 .               .3080237                     .                   .3059478   22870.26      5508.694    183.0695          0               19248.18                 0                   17706.75                     0       4478.951    27661.31     32863.8    34917.28    22870.26     .8720808  
    de13       .2905752              .                          .1530869                  .                .1618894                     .                    .313577                         .                       .3117253                       .                     .1530869                           .                         .1618894                    .    .5338268    .3967696    .3579711    .2905752                 .                .314034                     .                   .3120519   23928.16      5559.336    165.6976          0                20278.9                 0                   18719.83                     0       4423.386     28647.7    34396.09    36468.37    23928.16      .894741  
    gr95              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    gr00              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    gr04       .3293032              .                          .1809794                  .                .1837299                     .                   .3563074                         .                       .3557216                       .                     .1809794                           .                         .1837299                    .           .           .           .           .                 .                .356575                     .                   .3559818   13176.06      4975.292     116.745          0               12499.57                 0                   12103.32                     0        2486.25           0           0           0           0     .8282853  
    gr07       .3199808              .                          .1628762                  .                .1659106                     .                   .3506634                         .                       .3499429                       .                     .1628762                           .                         .1659106                    .     .489039     .374169    .3712265    .3199639                 .               .3509011                     .                   .3501627   14852.73      5606.352    244.0958          0               14433.28                 0                   13984.49                     0       3255.618     19263.5    22997.16    23477.42    14851.59     .9690217  
    gr10       .3153971              .                          .1625559                  .                 .165671                     .                   .3467566                         .                       .3459368                       .                     .1625559                           .                          .165671                    .    .5208095    .3725927    .3611271     .315405                 .                .347043                     .                   .3462169   14507.41      5725.469    213.4243          0               14667.53                 0                    14126.9                     0       3280.727    17029.35    21627.64    22129.56    14507.23     .9595135  
    gr13       .3335077              .                          .1657944                  .                .1697111                     .                   .3794843                         .                       .3782227                       .                     .1657944                           .                         .1697111                    .    .5658458    .3934283    .3809656    .3335074                 .               .3799428                     .                    .378676   10580.17      5108.659    194.4134          0               11684.97                 0                   11199.63                     0       3059.824       11476    15275.68    15608.54    10579.86     .9829276  
    gt06        .488336       .3381135                          .3012694           .3472835                       .                     .                          .                         .                              .                       .                            .                           .                                .              .488336           .           .           .     .488336                 .                      .                     .                          .   21435.52      4349.386    715.8548    16909.1                      0                 0                          0                     0       1921.349           0           0           0    21435.52      .996502  
    gt11       .5268857              .                          .2953904                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .5265654                 .                      .                     .                          .   22615.42      3100.863    1167.726          0                      0                 0                          0                     0       495.9446           0           0           0    22543.97     .9867277  
    gt14       .4150524       .2466278                            .22382           .2572281                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4150524           .           .           .    .4149115                 .                      .                     .                          .   23970.74      5380.363    1153.859   19885.21                      0                 0                          0                     0       2509.704           0           0           0    23926.43     .9974227  
    hu91       .2877042       .1288688                          .1555856           .1523681                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2877042           .           .           .           .                 .                      .                     .                          .   203797.5      40114.83    1822.876   125770.3                      0                 0                          0                     0       40114.82           0           0           0           0     .9849521  
    hu94       .3249553        .141834                          .1712598           .1697693                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3249553           .           .           .           .                 .                      .                     .                          .   313222.2      72149.16    3174.339   227030.6                      0                 0                          0                     0       72149.16           0           0           0           0     .9425769  
    hu05              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    hu07              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    hu09              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    hu12              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    is04       .2379474              .                          .1328062                  .                 .134808                     .                   .2818872                         .                       .2805572                       .                     .1328062                           .                          .134808                    .           .           .           .    .2390435                 .               .2924224                     .                   .2893499          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .     .5900227  
    is07       .2733198              .                           .156185                  .                .1588768                     .                   .3172241                         .                       .3157436                       .                      .156185                           .                         .1588768                    .    .3706075    .3129407    .2977805    .2743134                 .               .3202763                     .                   .3178394    3806754       1034704    45682.75          0                3855972                 0                    3712954                     0       459030.3     4779619     5206378     5353213     3793763      .930254  
    is10       .2387358              .                          .1357576                  .                .1414668                     .                    .272972                         .                       .2703017                       .                     .1357576                           .                         .1414668                    .    .3851406    .3118443    .2827855    .2393368                 .               .2747096                     .                   .2715059    4022909       1056373    55905.64          0                4921392                 0                    4649930                     0       478047.1     4961127     5572743     5868626     4010781     .8933194  
    in04       .4866973         .21911                          .2828864           .2123753                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4866973           .           .           .           .                 .                      .                     .                          .   23163.83      1851.654    451.5025   20532.81                      0                 0                          0                     0        1748.23           0           0           0           0     .9713284  
    in11       .4990239       .2212367                          .2629255           .2215705                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4990239           .           .           .           .                 .                      .                     .                          .   57471.76       4123.43    2805.676   48711.73                      0                 0                          0                     0       4000.472           0           0           0           0     .9777983  
    ie87              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    ie94              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    ie95              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    ie96              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    ie04       .3252389              .                          .1816857                  .                 .186731                     .                   .3675242                         .                        .365804                       .                     .1816857                           .                          .186731                    .    .5106753    .4427555    .3576745    .3119306                 .               .3685823                     .                   .3669031   25185.32      7331.749    332.5855          0                23647.2                 0                   22975.15                     0       2081.872    26957.33     29949.3    35202.84    27788.82        .9045  
    ie07              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    ie10              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    il79              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    il86              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    il92       .3054622       .2739546                          .1944799            .289667                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3054622           .           .           .    .3054622                 .                      .                     .                          .   28804.53      9294.428    556.5724   36371.11                      0                 0                          0                     0       4508.509           0           0           0    28804.53            1  
    il97       .3370563        .303246                          .1845629           .3211689                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3370563           .           .           .    .3370563                 .                      .                     .                          .   49019.11      16273.95    727.3032   62624.08                      0                 0                          0                     0       7081.393           0           0           0    49019.11            1  
    il01       .3486283       .2250113                          .1864303           .2378342                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3486283           .           .           .    .3495769                 .                      .                     .                          .   63107.65       17362.8    1272.165    54541.7                      0                 0                          0                     0       5451.342           0           0           0    63374.76     .9973136  
    il05       .3753501       .2459977                           .196034            .259695                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3753501           .           .           .    .3766062                 .                      .                     .                          .   67179.45      19002.47    1748.042   58767.36                      0                 0                          0                     0       6792.218           0           0           0    67539.41     .9976282  
    il07       .3669307       .2351514                          .1951984           .2460787                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3669307           .           .           .    .3669307                 .                      .                     .                          .    74483.7      20451.81    1448.602   62991.13                      0                 0                          0                     0       7311.988           0           0           0     74483.7     .9889482  
    il10       .3830573       .2417032                          .2023267            .257901                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3830573    .5315529    .4625072    .4307957    .3830573                 .                      .                     .                          .   87291.86      26017.12    1670.663   71417.69                      0                 0                          0                     0       8440.835    91141.59    103683.5    108777.1    87291.86     .9893094  
    il12       .3690849       .2223667                          .1958315           .2370204                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3690849           .           .           .    .3690849                 .                      .                     .                          .   95547.53      28108.22    1768.042    75346.4                      0                 0                          0                     0       9576.424           0           0           0    95547.53     .9862331  
    it86              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    it87       .3327299              .                          .2007612                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   1.43e+07       2281623    32374.74          0                      0                 0                          0                     0       388408.6           0           0           0           0     .9975526  
    it89       .3033219              .                          .1892999                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   1.74e+07       2995721    75291.85          0                      0                 0                          0                     0       438738.3           0           0           0           0       .99913  
    it91       .2910395              .                          .1837343                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   1.97e+07       3524339    58326.25          0                      0                 0                          0                     0       448139.7           0           0           0           0     .9982009  
    it93       .3405781              .                          .2037939                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   2.08e+07       4217836    65793.16          0                      0                 0                          0                     0       491813.6           0           0           0           0     .9969819  
    it95              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    it98              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    it00              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    it04              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    it08              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    it10              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    it14       .3203682       .1700626                          .1914255           .1932278                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3203682    .4913084    .3968923     .386634    .3203683                 .                      .                     .                          .   16807.31      5801.582     86.1905   10068.16                      0                 0                          0                     0       2007.721    22452.95    27221.65    27592.07    16807.31     .9814066  
