    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q  
    lu04              50          .   32181.49           .                   1.084501                       .  
    lu04              51          .   32602.53           .                   1.082122                       .  
    lu04              52          .   33031.89           .                    1.10078                       .  
    lu04              53          .   33311.44           .                   1.109187                       .  
    lu04              54          .   33554.18           .                   1.097341                       .  
    lu04              55          .   33901.59           .                      1.111                       .  
    lu04              56          .   34335.29           .                   1.126431                       .  
    lu04              57          .   34548.53           .                   1.114081                       .  
    lu04              58          .   35044.68           .                    1.13584                       .  
    lu04              59          .   35458.15           .                    1.13828                       .  
    lu04              60          .   35932.29           .                   1.146943                       .  
    lu04              61          .   36342.24           .                   1.146553                       .  
    lu04              62          .   36605.26           .                    1.16303                       .  
    lu04              63          .   37025.97           .                   1.180602                       .  
    lu04              64          .   37679.46           .                    1.17575                       .  
    lu04              65          .   38355.79           .                   1.195165                       .  
    lu04              66          .   38961.38           .                   1.213599                       .  
    lu04              67          .   39561.21           .                   1.217045                       .  
    lu04              68          .   39965.52           .                   1.226855                       .  
    lu04              69          .   40325.77           .                   1.216499                       .  
    lu04              70          .   40771.52           .                   1.237671                       .  
    lu04              71          .   41400.58           .                   1.254113                       .  
    lu04              72          .   41891.59           .                   1.248382                       .  
    lu04              73          .   42362.95           .                   1.280583                       .  
    lu04              74          .   42973.54           .                   1.280257                       .  
    lu04              75          .   43575.96           .                   1.298954                       .  
    lu04              76          .   44048.16           .                   1.304924                       .  
    lu04              77          .   44425.61           .                   1.299109                       .  
    lu04              78          .   45025.01           .                   1.303313                       .  
    lu04              79          .   45992.74           .                   1.316792                       .  
    lu04              80          .    46819.1           .                   1.324727                       .  
    lu04              81          .    47665.7           .                   1.358349                       .  
    lu04              82          .    48656.9           .                   1.371574                       .  
    lu04              83          .   49826.22           .                   1.388179                       .  
    lu04              84          .   50930.59           .                   1.385542                       .  
    lu04              85          .   51710.34           .                   1.422014                       .  
    lu04              86          .   52398.26           .                   1.427756                       .  
    lu04              87          .   53448.53           .                   1.458864                       .  
    lu04              88          .    54946.7           .                   1.466221                       .  
    lu04              89          .   56621.48           .                   1.492367                       .  
    lu04              90          .   58693.55           .                   1.527837                       .  
    lu04              91          .   60724.05           .                   1.558519                       .  
    lu04              92          .   62487.23           .                   1.575276                       .  
    lu04              93          .   64474.52           .                   1.631701                       .  
    lu04              94          .   67035.95           .                   1.648453                       .  
    lu04              95          .   70910.24           .                   1.703315                       .  
    lu04              96          .   75014.02           .                   1.752665                       .  
    lu04              97          .   79984.25           .                   1.821623                       .  
    lu04              98          .   85309.11           .                   1.899771                       .  
    lu04              99          .    94585.9           .                   2.016712                       .  
    lu04             100          .   142118.2           .                   2.506711                       .  
    lu07               1          .   7790.646    4764.826                   .7032942                       .  
    lu07               2          .    11661.4    4383.453                   .7042719                       .  
    lu07               3          .   13319.15    4220.891                   .7278981                       .  
    lu07               4          .   14331.28    4979.501                   .6785971                       .  
    lu07               5          .   15118.97    3770.737                    .718709                       .  
    lu07               6          .   15914.87    3944.519                   .7051972                       .  
    lu07               7          .   16819.51    3905.028                    .687913                       .  
    lu07               8          .   17610.98    4291.015                   .7276856                       .  
    lu07               9          .   18261.09    2930.427                   .7261668                       .  
    lu07              10          .   18679.64    5386.523                   .7828701                       .  
    lu07              11          .   19092.44    3726.254                   .7780842                       .  
    lu07              12          .    19602.5    4083.374                   .7335353                       .  
    lu07              13          .   20159.12     4047.75                   .7468828                       .  
    lu07              14          .   20494.29    2970.526                   .7573619                       .  
    lu07              15          .   20846.84    2624.222                   .7855603                       .  
    lu07              16          .   21410.65    4367.937                   .7181517                       .  
    lu07              17          .   21996.67    5038.498                   .8062166                       .  
    lu07              18          .    22407.2     2990.99                   .7973004                       .  
    lu07              19          .   22718.73    3067.394                    .815657                       .  
    lu07              20          .   23210.09    3502.959                   .8473613                       .  
    lu07              21          .   23650.14    3452.861                   .8509156                       .  
    lu07              22          .    23941.2     5017.54                   .8591061                       .  
    lu07              23          .   24357.03    4263.122                    .855704                       .  
    lu07              24          .    24921.5    4352.456                   .8602193                       .  
    lu07              25          .   25352.71    3216.469                   .8262395                       .  
    lu07              26          .   25570.84    3061.285                   .8842324                       .  
    lu07              27          .   25787.35    3912.074                   .8919548                       .  
    lu07              28          .   26097.79    3461.496                   .9273365                       .  
    lu07              29          .   26732.06    3388.901                   .9454944                       .  
    lu07              30          .   27252.12    3999.685                   .9770736                       .  
    lu07              31          .    27500.6    4358.122                    .927295                       .  
    lu07              32          .   27866.24    3046.065                   .9373981                       .  
    lu07              33          .   28183.15    3420.645                   .9630867                       .  
    lu07              34          .   28548.43    3614.552                   .9801645                       .  
    lu07              35          .   28951.26    4176.825                   1.001287                       .  
    lu07              36          .   29254.93    2477.586                   .9791557                       .  
    lu07              37          .   29588.36    3100.936                   .9863046                       .  
    lu07              38          .   29959.28     3736.93                   .9718318                       .  
    lu07              39          .   30221.51    3515.254                   1.029469                       .  
    lu07              40          .   30461.83    3042.892                   .9833749                       .  
    lu07              41          .   30817.83    2671.934                   .9552895                       .  
    lu07              42          .    31308.8    3731.124                   1.068668                       .  
    lu07              43          .   31579.28    2637.462                   1.039034                       .  
    lu07              44          .   31919.64    3201.065                   1.075508                       .  
    lu07              45          .   32213.87    2699.003                   1.036336                       .  
    lu07              46          .   32663.45     4763.79                   1.070327                       .  
    lu07              47          .    33225.9    2938.063                   1.028529                       .  
    lu07              48          .      33701    3863.217                   1.009535                       .  
    lu07              49          .   34118.88     3322.32                   1.031153                       .  
    lu07              50          .   34552.28    2566.315                   1.132745                       .  
    lu07              51          .   34848.48     3233.22                   1.133332                       .  
    lu07              52          .   35132.86    2965.216                   1.089734                       .  
    lu07              53          .   35517.85    3813.969                   1.071604                       .  
    lu07              54          .   36166.25    2541.127                    1.07646                       .  
    lu07              55          .   36789.98    4298.558                   1.033398                       .  
    lu07              56          .   37328.47     3532.43                   1.056489                       .  
    lu07              57          .   37862.16    4081.793                   1.128106                       .  
    lu07              58          .   38376.32    3575.212                   1.115806                       .  
    lu07              59          .   38756.39    3767.073                    1.11945                       .  
    lu07              60          .   39031.13    2795.979                   1.147575                       .  
    lu07              61          .   39506.52    3471.056                   1.229123                       .  
    lu07              62          .   39906.34    3244.516                   1.195111                       .  
    lu07              63          .   40296.75    3984.848                   1.222052                       .  
    lu07              64          .   40789.21    3793.441                   1.140206                       .  
    lu07              65          .   41126.96    4196.396                   1.164764                       .  
    lu07              66          .   41551.49    3780.904                   1.209551                       .  
    lu07              67          .   41950.43    3528.052                   1.173779                       .  
    lu07              68          .      42381    3283.585                   1.221735                       .  
    lu07              69          .   42914.34    3193.356                   1.189401                       .  
    lu07              70          .   43604.66    3804.729                   1.224107                       .  
    lu07              71          .   44274.64    3575.853                   1.192282                       .  
    lu07              72          .   44699.73    2937.918                   1.250543                       .  
    lu07              73          .   45169.26    4147.178                    1.26173                       .  
    lu07              74          .   45792.66    3616.901                   1.251962                       .  
    lu07              75          .   46642.45    5319.913                   1.295007                       .  
    lu07              76          .   47286.32    2784.991                   1.281925                       .  
    lu07              77          .   47711.43     3283.51                   1.332823                       .  
    lu07              78          .   48141.12    6888.674                   1.262923                       .  
    lu07              79          .   48913.65    3554.922                   1.332407                       .  
    lu07              80          .   49778.34    3275.122                    1.29432                       .  
    lu07              81          .   50769.03    5374.529                   1.337878                       .  
    lu07              82          .    51862.9    3514.248                   1.372972                       .  
    lu07              83          .   53143.12    3285.181                    1.36503                       .  
    lu07              84          .   54145.93    2226.054                   1.373097                       .  
    lu07              85          .   55017.49    4468.492                   1.527327                       .  
    lu07              86          .   56021.68    5204.908                   1.399005                       .  
    lu07              87          .   57418.96    4758.705                   1.404018                       .  
    lu07              88          .   58596.75    4870.744                   1.464104                       .  
    lu07              89          .   59848.59     2882.85                   1.559297                       .  
    lu07              90          .   61472.33    3822.353                   1.678554                       .  
    lu07              91          .    64202.3    3258.156                   1.519329                       .  
    lu07              92          .   66455.22    3472.761                   1.545986                       .  
    lu07              93          .   69182.07    3838.984                   1.681155                       .  
    lu07              94          .   71630.23    4982.284                   1.747985                       .  
    lu07              95          .   74700.23     4426.94                   1.713323                       .  
    lu07              96          .   81227.27    3945.018                   1.778921                       .  
    lu07              97          .    90595.1    4683.401                   1.975488                       .  
    lu07              98          .   100807.4    5211.153                   2.169962                       .  
    lu07              99          .   117082.8    8818.242                   2.208465                       .  
    lu07             100          .   164862.8     5605.36                   2.508182                       .  
    lu10               1          .   7015.694    6927.677                   .7267175                       .  
    lu10               2          .    11922.4    6477.165                   .7197862                       .  
    lu10               3          .   14084.32    5464.717                   .7057503                       .  
    lu10               4          .   15421.65    5511.239                   .7038217                       .  
    lu10               5          .   16459.71    4807.126                   .7159736                       .  
    lu10               6          .   17247.57    6277.534                   .7515736                       .  
    lu10               7          .    18080.6    4847.778                    .752446                       .  
    lu10               8          .   18600.49     5894.47                   .7214994                       .  
    lu10               9          .   19186.54    4647.295                   .7286978                       .  
    lu10              10          .   19703.01    5192.473                   .7544647                       .  
    lu10              11          .   20173.65    5839.716                   .7559305                       .  
    lu10              12          .   20732.36    5238.307                   .7711039                       .  
    lu10              13          .    21371.4    3863.697                   .7583648                       .  
    lu10              14          .   21812.56     4184.83                    .776609                       .  
    lu10              15          .   22119.58    4825.443                   .7662832                       .  
    lu10              16          .   22597.77    4969.765                   .7999845                       .  
    lu10              17          .   23038.82    4931.507                   .7922804                       .  
    lu10              18          .   23350.86     5772.38                   .8200881                       .  
    lu10              19          .   23650.03    5504.546                   .8355465                       .  
    lu10              20          .   24011.14    4063.264                   .8293616                       .  
    lu10              21          .   24563.27    5041.195                   .8325838                       .  
    lu10              22          .   25084.42    4392.161                   .8211769                       .  
    lu10              23          .   25527.27    3958.642                   .8424856                       .  
    lu10              24          .    25805.4     4996.42                   .8601112                       .  
    lu10              25          .    26141.2    4823.398                   .8680597                       .  
    lu10              26          .   26552.99    5555.633                   .8694927                       .  
    lu10              27          .   27003.83    5070.104                   .8882941                       .  
    lu10              28          .   27342.17    5501.854                   .8882667                       .  
    lu10              29          .   27841.27    4453.837                   .9352672                       .  
    lu10              30          .   28066.65    6476.034                   .9210279                       .  
    lu10              31          .   28364.93    4623.173                   .8960556                       .  
    lu10              32          .   28677.44    3412.149                   .9254798                       .  
    lu10              33          .   29008.15    4021.429                   .9597569                       .  
    lu10              34          .   29360.17    4817.149                   .9238971                       .  
    lu10              35          .   29777.84    4527.736                   .9416859                       .  
    lu10              36          .   30237.43    5432.686                   .9511102                       .  
    lu10              37          .   30736.34    4747.628                   .9833113                       .  
    lu10              38          .   31162.85    3115.029                   .9677948                       .  
    lu10              39          .   31544.13    4663.275                   1.006728                       .  
    lu10              40          .   31863.76    4269.108                   .9954537                       .  
    lu10              41          .   32285.74    4857.115                   1.002965                       .  
    lu10              42          .   32611.59    4940.635                   1.045799                       .  
    lu10              43          .   33015.16    4683.795                   .9754105                       .  
    lu10              44          .   33500.53    4826.928                   .9925959                       .  
    lu10              45          .   33851.49    4043.393                   1.018744                       .  
    lu10              46          .   34373.76    3163.934                   1.080662                       .  
    lu10              47          .   34914.83    2878.411                   1.033069                       .  
    lu10              48          .   35256.07    3796.448                   1.032045                       .  
    lu10              49          .   35754.18    4265.922                   1.031759                       .  
    lu10              50          .   36210.05    4407.832                   1.085128                       .  
    lu10              51          .   36734.82    3919.419                   1.077996                       .  
    lu10              52          .    37155.3    4228.295                   1.094487                       .  
    lu10              53          .   37646.93    4434.488                   1.120368                       .  
    lu10              54          .    38249.4    3945.142                   1.163379                       .  
    lu10              55          .   38772.66    4864.901                    1.16784                       .  
    lu10              56          .   39440.66    3464.099                   1.103765                       .  
    lu10              57          .    39839.8    3546.489                   1.164075                       .  
    lu10              58          .   40338.83    5133.755                   1.172274                       .  
    lu10              59          .   40915.97    3559.936                    1.14946                       .  
    lu10              60          .   41600.84    4695.586                   1.146588                       .  
    lu10              61          .   42057.57    3830.443                   1.192513                       .  
    lu10              62          .   42555.09    3400.957                   1.202967                       .  
    lu10              63          .   43103.22    4280.894                   1.217693                       .  
    lu10              64          .   43546.73    3246.909                   1.169334                       .  
    lu10              65          .   44024.59    3494.868                   1.193537                       .  
    lu10              66          .   44615.63    4457.236                   1.232743                       .  
    lu10              67          .   45445.52    3954.796                   1.196096                       .  
    lu10              68          .   46073.94    3430.302                   1.232541                       .  
    lu10              69          .   46635.24    4068.017                   1.213092                       .  
    lu10              70          .   47174.54    3911.573                   1.257838                       .  
    lu10              71          .   47809.95    4767.615                   1.315338                       .  
    lu10              72          .   48237.84    5296.421                   1.275149                       .  
    lu10              73          .   48873.55    3321.201                   1.312954                       .  
    lu10              74          .   49407.94    5219.434                     1.3114                       .  
    lu10              75          .   50087.84    4436.706                   1.328139                       .  
    lu10              76          .   50954.47    5298.272                   1.314655                       .  
    lu10              77          .   51513.25    7063.747                   1.390427                       .  
    lu10              78          .   52220.75     3505.99                   1.344113                       .  
    lu10              79          .   52810.05    3706.712                   1.309017                       .  
    lu10              80          .   53622.81    3529.104                   1.354168                       .  
    lu10              81          .   54421.41    4057.347                   1.359304                       .  
    lu10              82          .   55508.57    4129.758                   1.429882                       .  
    lu10              83          .   56500.62    5842.479                   1.347627                       .  
    lu10              84          .   57843.25    3650.288                   1.440457                       .  
    lu10              85          .    59006.1    2720.858                   1.414529                       .  
    lu10              86          .   60451.18    3260.483                   1.461223                       .  
    lu10              87          .   62083.09    3510.549                   1.494812                       .  
    lu10              88          .   63562.58    5871.057                   1.530757                       .  
    lu10              89          .   65063.47    4074.432                   1.550079                       .  
    lu10              90          .    66489.7     7013.28                   1.546016                       .  
    lu10              91          .   68265.02    4743.995                   1.593207                       .  
    lu10              92          .   69593.34    6462.528                   1.675695                       .  
    lu10              93          .   71240.49    4015.446                   1.598413                       .  
    lu10              94          .   73505.08    4073.089                   1.676074                       .  
    lu10              95          .   76291.95     3790.56                   1.639948                       .  
    lu10              96          .   79763.63    5069.324                    1.69646                       .  
    lu10              97          .    84487.8    5362.484                   1.732899                       .  
    lu10              98          .   91700.37    5525.829                   1.934497                       .  
    lu10              99          .   105651.5     5171.22                   1.970887                       .  
    lu10             100          .   166643.4    9837.367                   2.505366                       .  
    lu13               1          .     7491.7    5528.683                   .7098151                       .  
    lu13               2          .   11691.85    6488.359                   .7083286                       .  
    lu13               3          .   13601.02    5076.486                   .7323096                       .  
    lu13               4          .    15001.4    5551.432                   .7039316                       .  
    lu13               5          .   16002.95     5163.61                   .7030462                       .  
    lu13               6          .   16884.39    4808.155                    .721707                       .  
    lu13               7          .    17852.6    7015.961                   .7122414                       .  
    lu13               8          .   18703.65    6164.806                   .7488434                       .  
    lu13               9          .   19532.82    4844.986                    .757594                       .  
    lu13              10          .    20069.9    4758.456                   .7960815                       .  
    lu13              11          .   20488.15    5401.901                   .7297494                       .  
    lu13              12          .   20997.04    5236.028                    .734392                       .  
    lu13              13          .   21512.18    4905.098                   .7569697                       .  
    lu13              14          .   21951.22     5427.51                   .7539288                       .  
    lu13              15          .   22344.22    4150.525                   .7574618                       .  
    lu13              16          .   22900.32     5403.34                   .7612032                       .  
    lu13              17          .   23444.91    4822.351                   .7513688                       .  
    lu13              18          .   23960.41     4872.98                   .7818717                       .  
    lu13              19          .   24359.56    4882.451                   .7897559                       .  
    lu13              20          .   24813.75    3875.202                   .7706349                       .  
    lu13              21          .   25231.82    4604.608                   .8018243                       .  
    lu13              22          .   25616.23      4886.3                   .8146473                       .  
    lu13              23          .   26253.72    5304.897                   .8318289                       .  
    lu13              24          .   26710.32    2909.894                   .8376493                       .  
    lu13              25          .   27123.61    4538.203                   .8352563                       .  
    lu13              26          .   27643.56    5329.326                   .8504184                       .  
    lu13              27          .   28162.95    4891.688                   .9253491                       .  
    lu13              28          .   28633.39    4839.057                   .8907472                       .  
    lu13              29          .   29133.56    5151.581                   .8818915                       .  
    lu13              30          .   29535.67    3286.549                   .9239835                       .  
    lu13              31          .   30037.34    4651.955                    .921514                       .  
    lu13              32          .   30458.29    4244.902                   .8814431                       .  
    lu13              33          .   30978.81     4705.14                   .9391894                       .  
    lu13              34          .   31463.36    3053.518                   .9564809                       .  
    lu13              35          .   31901.83    5600.529                   .9401143                       .  
    lu13              36          .   32379.75    4382.242                   .9754071                       .  
    lu13              37          .   32789.39    3618.266                    .966019                       .  
    lu13              38          .   33180.29    4330.801                   .9519352                       .  
    lu13              39          .   33601.34    3237.637                   .9625324                       .  
    lu13              40          .   34060.55    3324.132                   .9738439                       .  
    lu13              41          .   34416.75    3960.095                   .9922664                       .  
    lu13              42          .   34867.67    4230.452                    .996143                       .  
    lu13              43          .   35240.69    4337.597                   1.010219                       .  
    lu13              44          .   35681.09    5382.168                   1.018597                       .  
    lu13              45          .   36070.72    4523.244                   1.032448                       .  
    lu13              46          .   36433.96    3417.688                   1.034066                       .  
    lu13              47          .   36898.37    4699.665                   1.009415                       .  
    lu13              48          .   37253.41    4661.029                   1.051509                       .  
    lu13              49          .   37730.25     3888.61                   1.017131                       .  
    lu13              50          .    38356.2    3569.488                   1.077165                       .  
    lu13              51          .   38994.11    3755.753                    1.05886                       .  
    lu13              52          .    39349.7    4579.539                   1.093213                       .  
    lu13              53          .   39773.17    3232.285                    1.06711                       .  
    lu13              54          .   40165.57     3660.99                   1.093827                       .  
    lu13              55          .   40741.11    4894.534                   1.132329                       .  
    lu13              56          .    41224.8    3104.944                   1.145384                       .  
    lu13              57          .   41687.66    2743.456                   1.092187                       .  
    lu13              58          .   42391.38    3408.813                   1.190266                       .  
    lu13              59          .   42897.79    3494.507                   1.112176                       .  
    lu13              60          .   43387.48     3099.67                    1.17267                       .  
    lu13              61          .   43916.51    5322.359                   1.164958                       .  
    lu13              62          .   44394.71    5832.143                   1.193188                       .  
    lu13              63          .   44808.86     4211.35                    1.17693                       .  
    lu13              64          .   45321.11    5101.552                    1.19598                       .  
    lu13              65          .   46042.34    3863.822                   1.212952                       .  
    lu13              66          .   46665.92    3568.145                   1.219923                       .  
    lu13              67          .   47474.51    3803.137                   1.236759                       .  
    lu13              68          .   48167.54    4000.812                   1.224832                       .  
    lu13              69          .   48705.02    3948.418                   1.234438                       .  
    lu13              70          .   49403.68    4257.135                   1.231115                       .  
    lu13              71          .   50192.74    3682.201                   1.306999                       .  
    lu13              72          .   50812.46    5654.604                   1.286905                       .  
    lu13              73          .   51545.21    4320.185                   1.281372                       .  
    lu13              74          .   52353.63    5120.292                   1.312635                       .  
    lu13              75          .   53312.18     3789.71                   1.301485                       .  
    lu13              76          .   54246.08     3894.92                   1.317548                       .  
    lu13              77          .   55201.39    5864.897                   1.352631                       .  
    lu13              78          .   56106.43    2939.017                   1.342008                       .  
    lu13              79          .   57032.98    3976.708                   1.320194                       .  
    lu13              80          .   57733.37    4300.793                   1.344328                       .  
    lu13              81          .   58605.27    4996.394                   1.398695                       .  
    lu13              82          .   59647.07    5697.996                   1.368344                       .  
    lu13              83          .   60495.56    5611.235                   1.443279                       .  
    lu13              84          .   61684.96    3833.266                   1.402349                       .  
    lu13              85          .   62830.06    3475.902                   1.397359                       .  
    lu13              86          .   63973.47    3987.095                   1.456818                       .  
    lu13              87          .   65464.38    4743.538                    1.44433                       .  
    lu13              88          .   66856.52    4460.803                   1.453446                       .  
    lu13              89          .   68266.55    4887.868                   1.547597                       .  
    lu13              90          .   70449.59    5572.761                   1.585701                       .  
    lu13              91          .   72164.48    3867.825                   1.524869                       .  
    lu13              92          .   74335.65     3978.04                   1.635825                       .  
    lu13              93          .    76497.7    3750.647                   1.671834                       .  
    lu13              94          .   79504.05    4014.749                    1.67192                       .  
    lu13              95          .   83525.98    5446.334                   1.693252                       .  
    lu13              96          .   87826.34    4205.254                   1.747205                       .  
    lu13              97          .   92573.17    3668.107                   1.802817                       .  
    lu13              98          .   99787.13    5705.158                   1.937255                       .  
    lu13              99          .   113603.9    4492.092                   2.079682                       .  
    lu13             100          .   178929.3    5295.783                   2.561767                       .  
    mx00               1          .   1774.706    562.0368                    .514764                       .  
