    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q  
    lu07               1          .    7976.99    4851.067                   .7401212                       .  
    lu07               2          .   11720.26    4364.597                   .7210602                       .  
    lu07               3          .   13343.24     4241.24                    .759521                       .  
    lu07               4          .   14331.28    4979.501                   .6979086                       .  
    lu07               5          .   15121.47    3746.205                   .7433571                       .  
    lu07               6          .   15915.58     3955.08                   .7247223                       .  
    lu07               7          .   16815.14      3875.5                   .7098617                       .  
    lu07               8          .   17599.06    4320.587                   .7437618                       .  
    lu07               9          .   18253.76    2932.578                    .733238                       .  
    lu07              10          .   18678.32    5408.672                   .8046721                       .  
    lu07              11          .   19092.44    3726.254                   .7813855                       .  
    lu07              12          .      19597     4019.42                   .7532485                       .  
    lu07              13          .   20154.85    4105.692                   .7665763                       .  
    lu07              14          .   20489.22    2851.944                   .7828757                       .  
    lu07              15          .   20831.25    2666.457                   .7996402                       .  
    lu07              16          .   21397.84     4379.61                    .736875                       .  
    lu07              17          .   21991.67    5023.331                   .8250795                       .  
    lu07              18          .   22373.57    3272.462                   .8004561                       .  
    lu07              19          .   22688.27     2708.08                   .8136722                       .  
    lu07              20          .   23156.61    3794.939                   .8633322                       .  
    lu07              21          .    23564.3    3001.881                   .8352898                       .  
    lu07              22          .   23910.89    4880.473                   .8889421                       .  
    lu07              23          .   24321.92    4294.572                   .8620281                       .  
    lu07              24          .   24884.08    4207.127                   .8685302                       .  
    lu07              25          .   25333.55    3517.536                   .8111473                       .  
    lu07              26          .   25553.16     2597.69                   .8951814                       .  
    lu07              27          .   25766.51    3853.921                   .8920081                       .  
    lu07              28          .   26075.36    4134.308                   .9204171                       .  
    lu07              29          .   26732.06    3388.901                   .9605393                       .  
    lu07              30          .   27253.62     4003.23                   .9836584                       .  
    lu07              31          .    27500.6    4358.122                   .9535224                       .  
    lu07              32          .   27866.24    3046.065                   .9425527                       .  
    lu07              33          .   28162.83    3855.909                   .9800532                       .  
    lu07              34          .   28510.81    3212.506                   .9700579                       .  
    lu07              35          .   28951.77    4248.131                   1.013635                       .  
    lu07              36          .   29254.11    2492.209                   1.006793                       .  
    lu07              37          .   29585.39    3080.266                   .9801686                       .  
    lu07              38          .   29959.49    3738.415                   .9690715                       .  
    lu07              39          .   30215.53    3553.675                   1.023448                       .  
    lu07              40          .   30445.43    2977.229                   .9740863                       .  
    lu07              41          .   30795.67    2754.448                   .9776061                       .  
    lu07              42          .   31297.72    3774.943                   1.084507                       .  
    lu07              43          .   31570.29    2631.025                   1.055704                       .  
    lu07              44          .   31902.43    3172.433                   1.071176                       .  
    lu07              45          .   32191.49    2755.725                   1.059572                       .  
    lu07              46          .   32618.84    4716.514                   1.051804                       .  
    lu07              47          .      33197     2966.04                   1.038707                       .  
    lu07              48          .    33700.5    3876.485                   1.011329                       .  
    lu07              49          .   34120.88    3323.126                   1.031223                       .  
    lu07              50          .   34552.28    2566.315                   1.160078                       .  
    lu07              51          .   34848.48     3233.22                   1.141605                       .  
    lu07              52          .   35132.86    2965.216                   1.115751                       .  
    lu07              53          .   35508.23    3818.319                   1.068861                       .  
    lu07              54          .   36156.03    2573.408                    1.07739                       .  
    lu07              55          .   36784.71    4364.013                   1.017576                       .  
    lu07              56          .   37301.75    3414.174                    1.07276                       .  
    lu07              57          .   37838.36    4144.058                   1.116984                       .  
    lu07              58          .   38330.52    3379.786                   1.134004                       .  
    lu07              59          .   38743.05    3912.495                   1.095955                       .  
    lu07              60          .   39015.31    2668.908                   1.164833                       .  
    lu07              61          .   39499.41    3727.136                    1.24603                       .  
    lu07              62          .   39906.34    3244.516                   1.203735                       .  
    lu07              63          .   40296.75    3984.848                    1.24462                       .  
    lu07              64          .   40789.23    3793.505                   1.165731                       .  
    lu07              65          .   41121.01     4207.92                    1.19255                       .  
    lu07              66          .   41566.69    3970.554                   1.217565                       .  
    lu07              67          .   41963.16    3449.097                   1.184683                       .  
    lu07              68          .    42403.8    3319.902                   1.264147                       .  
    lu07              69          .   42937.55    3303.246                   1.212161                       .  
    lu07              70          .   43619.95    3750.505                   1.243263                       .  
    lu07              71          .   44274.64    3575.853                   1.203582                       .  
    lu07              72          .   44707.79    2900.096                   1.261187                       .  
    lu07              73          .   45178.49    4237.492                   1.273432                       .  
    lu07              74          .   45792.66    3616.901                    1.26312                       .  
    lu07              75          .   46642.45    5319.913                   1.337158                       .  
    lu07              76          .   47289.78    2618.357                   1.295898                       .  
    lu07              77          .   47711.43     3283.51                   1.358158                       .  
    lu07              78          .   48151.68    6724.616                   1.317683                       .  
    lu07              79          .   48933.98    3546.608                   1.355541                       .  
    lu07              80          .   49783.84    3319.093                   1.314328                       .  
    lu07              81          .   50769.81    5379.635                   1.347522                       .  
    lu07              82          .   51862.06    3537.757                   1.403618                       .  
    lu07              83          .   53116.48    3313.518                   1.395206                       .  
    lu07              84          .   54135.63    2238.798                   1.395903                       .  
    lu07              85          .   55018.01    4471.868                     1.5498                       .  
    lu07              86          .   56003.64    5249.649                   1.425173                       .  
    lu07              87          .   57418.96    4758.705                   1.422273                       .  
    lu07              88          .   58545.59    5264.275                    1.49658                       .  
    lu07              89          .   59740.46    2755.381                   1.585181                       .  
    lu07              90          .   61392.78    3842.186                   1.723121                       .  
    lu07              91          .    64017.3    3216.969                   1.495428                       .  
    lu07              92          .   66371.71    3422.049                   1.560855                       .  
    lu07              93          .    69001.5     3950.53                   1.733809                       .  
    lu07              94          .   71588.95    4918.731                   1.773236                       .  
    lu07              95          .   74955.94    4528.726                     1.7564                       .  
    lu07              96          .   81580.76     3893.96                   1.809549                       .  
    lu07              97          .   90749.95     4786.42                   2.041026                       .  
    lu07              98          .   101001.4    5199.761                   2.226806                       .  
    lu07              99          .   117239.5    8906.275                   2.256231                       .  
    lu07             100          .   164862.8     5605.36                   2.510476                       .  
    lu10               1          .   7011.444    6961.285                   .7626122                       .  
    lu10               2          .   11848.73    6594.646                    .744248                       .  
    lu10               3          .   13910.14    5347.695                   .7266429                       .  
    lu10               4          .   15312.63    5710.353                   .7418836                       .  
    lu10               5          .   16402.86    5065.637                   .7393731                       .  
    lu10               6          .   17261.56    6351.894                   .7755045                       .  
    lu10               7          .   18079.72    4883.943                   .7757121                       .  
    lu10               8          .   18630.62    6021.258                   .7435318                       .  
    lu10               9          .   19196.59    4717.397                   .7483686                       .  
    lu10              10          .   19698.54    5305.557                   .7759837                       .  
    lu10              11          .   20180.62    5946.321                    .774023                       .  
    lu10              12          .   20739.16    5133.044                   .7932333                       .  
    lu10              13          .   21396.66    4296.639                   .7583543                       .  
    lu10              14          .   21844.07    4301.497                   .8017369                       .  
    lu10              15          .   22145.45      4823.6                   .7767403                       .  
    lu10              16          .   22648.24    5113.649                   .8006669                       .  
    lu10              17          .   23113.69    4220.948                   .8410351                       .  
