"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","1985","1985","KRW","Won","6","Millions",,,88129700,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","1986","1986","KRW","Won","6","Millions",,,102985800,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","1987","1987","KRW","Won","6","Millions",,,121697800,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","1988","1988","KRW","Won","6","Millions",,,145994700,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","1989","1989","KRW","Won","6","Millions",,,165801800,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","1990","1990","KRW","Won","6","Millions",,,200556200,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","1991","1991","KRW","Won","6","Millions",,,242481100,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","1992","1992","KRW","Won","6","Millions",,,277540800,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","1993","1993","KRW","Won","6","Millions",,,315181300,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","1994","1994","KRW","Won","6","Millions",,,372493400,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","1995","1995","KRW","Won","6","Millions",,,436988800,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","1996","1996","KRW","Won","6","Millions",,,490850900,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","1997","1997","KRW","Won","6","Millions",,,542001800,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","1998","1998","KRW","Won","6","Millions",,,537215300,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","1999","1999","KRW","Won","6","Millions",,,591453000,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","2000","2000","KRW","Won","6","Millions",,,651634400,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","2001","2001","KRW","Won","6","Millions",,,707021300,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","2002","2002","KRW","Won","6","Millions",,,784741300,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","2003","2003","KRW","Won","6","Millions",,,837365000,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","2004","2004","KRW","Won","6","Millions",,,908439200,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","2005","2005","KRW","Won","6","Millions",,,957447800,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","2006","2006","KRW","Won","6","Millions",,,1005601500,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","2007","2007","KRW","Won","6","Millions",,,1089660200,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","2008","2008","KRW","Won","6","Millions",,,1154216500,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","2009","2009","KRW","Won","6","Millions",,,1205347700,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","2010","2010","KRW","Won","6","Millions",,,1322611200,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","2011","2011","KRW","Won","6","Millions",,,1388937200,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","2012","2012","KRW","Won","6","Millions",,,1440111400,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","2013","2013","KRW","Won","6","Millions",,,1500819100,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","2014","2014","KRW","Won","6","Millions",,,1562928900,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","2015","2015","KRW","Won","6","Millions",,,1658020400,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","2016","2016","KRW","Won","6","Millions",,,1740779600,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","2017","2017","KRW","Won","6","Millions",,,1835698200,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","2018","2018","KRW","Won","6","Millions",,,1898192600,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","2019","2019","KRW","Won","6","Millions",,,1924498100,,
"KOR","Korea","B1_GA","Gross domestic product (output approach)","C","Current prices","2020","2020","KRW","Won","6","Millions",,,1933152400,"P","Provisional value"
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1972","1972","NZD","New Zealand Dollar","6","Millions",,,7872,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1973","1973","NZD","New Zealand Dollar","6","Millions",,,9201,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1974","1974","NZD","New Zealand Dollar","6","Millions",,,10110,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1975","1975","NZD","New Zealand Dollar","6","Millions",,,11388,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1976","1976","NZD","New Zealand Dollar","6","Millions",,,13964,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1977","1977","NZD","New Zealand Dollar","6","Millions",,,15643,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1978","1978","NZD","New Zealand Dollar","6","Millions",,,17730,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1979","1979","NZD","New Zealand Dollar","6","Millions",,,20696,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1980","1980","NZD","New Zealand Dollar","6","Millions",,,24086,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1981","1981","NZD","New Zealand Dollar","6","Millions",,,29328,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1982","1982","NZD","New Zealand Dollar","6","Millions",,,33178,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1983","1983","NZD","New Zealand Dollar","6","Millions",,,36989,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1984","1984","NZD","New Zealand Dollar","6","Millions",,,41785,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1985","1985","NZD","New Zealand Dollar","6","Millions",,,48249,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1986","1986","NZD","New Zealand Dollar","6","Millions",,,57953,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1987","1987","NZD","New Zealand Dollar","6","Millions",,,65228,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1988","1988","NZD","New Zealand Dollar","6","Millions",,,70137,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1989","1989","NZD","New Zealand Dollar","6","Millions",,,74212,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1990","1990","NZD","New Zealand Dollar","6","Millions",,,76127,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1991","1991","NZD","New Zealand Dollar","6","Millions",,,75967,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1992","1992","NZD","New Zealand Dollar","6","Millions",,,78335,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1993","1993","NZD","New Zealand Dollar","6","Millions",,,84575,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1994","1994","NZD","New Zealand Dollar","6","Millions",,,90600,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1995","1995","NZD","New Zealand Dollar","6","Millions",,,96236,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1996","1996","NZD","New Zealand Dollar","6","Millions",,,101101,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1997","1997","NZD","New Zealand Dollar","6","Millions",,,104815,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1998","1998","NZD","New Zealand Dollar","6","Millions",,,106826,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","1999","1999","NZD","New Zealand Dollar","6","Millions",,,113229,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","2000","2000","NZD","New Zealand Dollar","6","Millions",,,119839,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","2001","2001","NZD","New Zealand Dollar","6","Millions",,,128712,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","2002","2002","NZD","New Zealand Dollar","6","Millions",,,135181,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","2003","2003","NZD","New Zealand Dollar","6","Millions",,,144502,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","2004","2004","NZD","New Zealand Dollar","6","Millions",,,154559,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","2005","2005","NZD","New Zealand Dollar","6","Millions",,,162937,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","2006","2006","NZD","New Zealand Dollar","6","Millions",,,172004,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","2007","2007","NZD","New Zealand Dollar","6","Millions",,,186673,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","2008","2008","NZD","New Zealand Dollar","6","Millions",,,189406,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","2009","2009","NZD","New Zealand Dollar","6","Millions",,,194307,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","2010","2010","NZD","New Zealand Dollar","6","Millions",,,203342,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","2011","2011","NZD","New Zealand Dollar","6","Millions",,,213025,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","2012","2012","NZD","New Zealand Dollar","6","Millions",,,217489,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","2013","2013","NZD","New Zealand Dollar","6","Millions",,,232793,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","2014","2014","NZD","New Zealand Dollar","6","Millions",,,242670,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","2015","2015","NZD","New Zealand Dollar","6","Millions",,,255340,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","2016","2016","NZD","New Zealand Dollar","6","Millions",,,271422,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","2017","2017","NZD","New Zealand Dollar","6","Millions",,,291264,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","2018","2018","NZD","New Zealand Dollar","6","Millions",,,306721,,
"NZL","New Zealand","B1_GA","Gross domestic product (output approach)","C","Current prices","2019","2019","NZD","New Zealand Dollar","6","Millions",,,323142,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","1990","1990","PLN","Zloty","6","Millions",,,62747.416,"E","Estimated value"
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","1991","1991","PLN","Zloty","6","Millions",,,90584.61,"E","Estimated value"
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","1992","1992","PLN","Zloty","6","Millions",,,128731.481,"E","Estimated value"
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","1993","1993","PLN","Zloty","6","Millions",,,174465.437,"E","Estimated value"
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","1994","1994","PLN","Zloty","6","Millions",,,252098.301,"E","Estimated value"
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","1995","1995","PLN","Zloty","6","Millions",,,345060,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","1996","1996","PLN","Zloty","6","Millions",,,431897,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","1997","1997","PLN","Zloty","6","Millions",,,522582,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","1998","1998","PLN","Zloty","6","Millions",,,607103,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","1999","1999","PLN","Zloty","6","Millions",,,674530,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2000","2000","PLN","Zloty","6","Millions",,,748483,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2001","2001","PLN","Zloty","6","Millions",,,781548,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2002","2002","PLN","Zloty","6","Millions",,,812214,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2003","2003","PLN","Zloty","6","Millions",,,847152,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2004","2004","PLN","Zloty","6","Millions",,,933091,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2005","2005","PLN","Zloty","6","Millions",,,990530,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2006","2006","PLN","Zloty","6","Millions",,,1069431,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2007","2007","PLN","Zloty","6","Millions",,,1187508,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2008","2008","PLN","Zloty","6","Millions",,,1285571,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2009","2009","PLN","Zloty","6","Millions",,,1372025,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2010","2010","PLN","Zloty","6","Millions",,,1446844,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2011","2011","PLN","Zloty","6","Millions",,,1565251,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2012","2012","PLN","Zloty","6","Millions",,,1623442,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2013","2013","PLN","Zloty","6","Millions",,,1646724,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2014","2014","PLN","Zloty","6","Millions",,,1711244,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2015","2015","PLN","Zloty","6","Millions",,,1801112,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2016","2016","PLN","Zloty","6","Millions",,,1863487,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2017","2017","PLN","Zloty","6","Millions",,,1989835,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2018","2018","PLN","Zloty","6","Millions",,,2121555,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2019","2019","PLN","Zloty","6","Millions",,,2293199,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2020","2020","PLN","Zloty","6","Millions",,,2326656,,
"POL","Poland","B1_GA","Gross domestic product (output approach)","C","Current prices","2021","2021","PLN","Zloty","6","Millions",,,2603107,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1972","1972","EUR","Euro","6","Millions",,,22842.852,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1973","1973","EUR","Euro","6","Millions",,,27539.562,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1974","1974","EUR","Euro","6","Millions",,,33724.898,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1975","1975","EUR","Euro","6","Millions",,,39598.081,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1976","1976","EUR","Euro","6","Millions",,,47651.739,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1977","1977","EUR","Euro","6","Millions",,,60463.095,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1978","1978","EUR","Euro","6","Millions",,,74004.336,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1979","1979","EUR","Euro","6","Millions",,,86570.429,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1980","1980","EUR","Euro","6","Millions",,,100299.224,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1981","1981","EUR","Euro","6","Millions",,,112538.099,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1982","1982","EUR","Euro","6","Millions",,,129416.657,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1983","1983","EUR","Euro","6","Millions",,,147359.922,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1984","1984","EUR","Euro","6","Millions",,,166285.832,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1985","1985","EUR","Euro","6","Millions",,,184770.92,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1986","1986","EUR","Euro","6","Millions",,,211536.949,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1987","1987","EUR","Euro","6","Millions",,,236542.843,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1988","1988","EUR","Euro","6","Millions",,,263349.903,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1989","1989","EUR","Euro","6","Millions",,,295099.646,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1990","1990","EUR","Euro","6","Millions",,,328695.793,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1991","1991","EUR","Euro","6","Millions",,,360440.276,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1992","1992","EUR","Euro","6","Millions",,,388202.626,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1993","1993","EUR","Euro","6","Millions",,,401630.354,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1994","1994","EUR","Euro","6","Millions",,,427155.977,"E","Estimated value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,460588,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,489203,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,519268,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,555993,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,595723,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,647851,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,700993,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,749552,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,802266,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,859437,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,927357,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,1003823,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,1075539,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,1109541,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,1069323,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,1072709,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,1063763,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,1031099,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,1020348,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,1032158,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,1077590,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,1113840,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,1161867,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,1203259,,
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1244375,"P","Provisional value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2020","2020","EUR","Euro","6","Millions",,,1121948,"P","Provisional value"
"ESP","Spain","B1_GA","Gross domestic product (output approach)","C","Current prices","2021","2021","EUR","Euro","6","Millions",,,1202994,"P","Provisional value"
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","1980","1980","CHF","Swiss Franc","6","Millions",,,205542.88,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","1981","1981","CHF","Swiss Franc","6","Millions",,,220656.647,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","1982","1982","CHF","Swiss Franc","6","Millions",,,233768.963,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","1983","1983","CHF","Swiss Franc","6","Millions",,,240831.333,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","1984","1984","CHF","Swiss Franc","6","Millions",,,257403.422,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","1985","1985","CHF","Swiss Franc","6","Millions",,,272919.042,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","1986","1986","CHF","Swiss Franc","6","Millions",,,286427.521,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","1987","1987","CHF","Swiss Franc","6","Millions",,,297351.115,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","1988","1988","CHF","Swiss Franc","6","Millions",,,315665.825,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","1989","1989","CHF","Swiss Franc","6","Millions",,,340726.64,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","1990","1990","CHF","Swiss Franc","6","Millions",,,369509.226,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","1991","1991","CHF","Swiss Franc","6","Millions",,,385929.295,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","1992","1992","CHF","Swiss Franc","6","Millions",,,393956.52,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","1993","1993","CHF","Swiss Franc","6","Millions",,,402596.439,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","1994","1994","CHF","Swiss Franc","6","Millions",,,412537.285,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","1995","1995","CHF","Swiss Franc","6","Millions",,,417579.199,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","1996","1996","CHF","Swiss Franc","6","Millions",,,420822.455,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","1997","1997","CHF","Swiss Franc","6","Millions",,,428309.625,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","1998","1998","CHF","Swiss Franc","6","Millions",,,440568.637,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","1999","1999","CHF","Swiss Franc","6","Millions",,,448437.466,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","2000","2000","CHF","Swiss Franc","6","Millions",,,472595.737,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","2001","2001","CHF","Swiss Franc","6","Millions",,,484723.494,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","2002","2002","CHF","Swiss Franc","6","Millions",,,483439.959,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","2003","2003","CHF","Swiss Franc","6","Millions",,,488937.338,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","2004","2004","CHF","Swiss Franc","6","Millions",,,504278.198,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","2005","2005","CHF","Swiss Franc","6","Millions",,,523662.569,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","2006","2006","CHF","Swiss Franc","6","Millions",,,556438.829,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","2007","2007","CHF","Swiss Franc","6","Millions",,,592442.267,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","2008","2008","CHF","Swiss Franc","6","Millions",,,617696.476,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","2009","2009","CHF","Swiss Franc","6","Millions",,,607377.277,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","2010","2010","CHF","Swiss Franc","6","Millions",,,629325.24,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","2011","2011","CHF","Swiss Franc","6","Millions",,,641200.305,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","2012","2012","CHF","Swiss Franc","6","Millions",,,648980.519,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","2013","2013","CHF","Swiss Franc","6","Millions",,,660648.765,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","2014","2014","CHF","Swiss Franc","6","Millions",,,672818.206,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","2015","2015","CHF","Swiss Franc","6","Millions",,,675735.646,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","2016","2016","CHF","Swiss Franc","6","Millions",,,685440.984,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","2017","2017","CHF","Swiss Franc","6","Millions",,,693694.125,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","2018","2018","CHF","Swiss Franc","6","Millions",,,719271.624,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","2019","2019","CHF","Swiss Franc","6","Millions",,,727212.146,,
"CHE","Switzerland","B1_GA","Gross domestic product (output approach)","C","Current prices","2020","2020","CHF","Swiss Franc","6","Millions",,,706241.809,,
