"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2006","2006","JPY","Yen","6","Millions",,,71598900,,
"JPN","Japan","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2007","2007","JPY","Yen","6","Millions",,,72474300,,
"JPN","Japan","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2008","2008","JPY","Yen","6","Millions",,,73812100,,
"JPN","Japan","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2009","2009","JPY","Yen","6","Millions",,,73270300,,
"JPN","Japan","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2010","2010","JPY","Yen","6","Millions",,,73843100,,
"JPN","Japan","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2011","2011","JPY","Yen","6","Millions",,,73786400,,
"JPN","Japan","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2012","2012","JPY","Yen","6","Millions",,,74819600,,
"JPN","Japan","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2013","2013","JPY","Yen","6","Millions",,,75283600,,
"JPN","Japan","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2014","2014","JPY","Yen","6","Millions",,,75696400,,
"JPN","Japan","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2015","2015","JPY","Yen","6","Millions",,,74870500,,
"JPN","Japan","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2016","2016","JPY","Yen","6","Millions",,,73875000,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1970","1970","KRW","Won","6","Millions",,,192100,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1971","1971","KRW","Won","6","Millions",,,236100,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1972","1972","KRW","Won","6","Millions",,,268700,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1973","1973","KRW","Won","6","Millions",,,314300,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1974","1974","KRW","Won","6","Millions",,,438300,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1975","1975","KRW","Won","6","Millions",,,565700,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1976","1976","KRW","Won","6","Millions",,,695600,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1977","1977","KRW","Won","6","Millions",,,927900,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1978","1978","KRW","Won","6","Millions",,,1254700,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1979","1979","KRW","Won","6","Millions",,,1575200,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1980","1980","KRW","Won","6","Millions",,,2271600,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1981","1981","KRW","Won","6","Millions",,,2995200,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1982","1982","KRW","Won","6","Millions",,,3601100,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1983","1983","KRW","Won","6","Millions",,,3991500,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1984","1984","KRW","Won","6","Millions",,,4529700,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1985","1985","KRW","Won","6","Millions",,,4989900,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1986","1986","KRW","Won","6","Millions",,,5715200,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1987","1987","KRW","Won","6","Millions",,,6514600,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1988","1988","KRW","Won","6","Millions",,,7626200,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1989","1989","KRW","Won","6","Millions",,,9062400,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1990","1990","KRW","Won","6","Millions",,,12225600,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1991","1991","KRW","Won","6","Millions",,,16021700,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1992","1992","KRW","Won","6","Millions",,,20302700,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1993","1993","KRW","Won","6","Millions",,,25691100,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1994","1994","KRW","Won","6","Millions",,,32552000,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1995","1995","KRW","Won","6","Millions",,,38264900,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1996","1996","KRW","Won","6","Millions",,,45272300,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1997","1997","KRW","Won","6","Millions",,,54016300,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1998","1998","KRW","Won","6","Millions",,,57777200,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1999","1999","KRW","Won","6","Millions",,,59452700,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2000","2000","KRW","Won","6","Millions",,,66738700,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2001","2001","KRW","Won","6","Millions",,,71499300,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2002","2002","KRW","Won","6","Millions",,,75950500,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2003","2003","KRW","Won","6","Millions",,,81113800,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2004","2004","KRW","Won","6","Millions",,,85102500,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2005","2005","KRW","Won","6","Millions",,,89669700,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2006","2006","KRW","Won","6","Millions",,,93217100,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2007","2007","KRW","Won","6","Millions",,,96589300,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2008","2008","KRW","Won","6","Millions",,,101823200,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2009","2009","KRW","Won","6","Millions",,,104325800,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2010","2010","KRW","Won","6","Millions",,,109744700,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2011","2011","KRW","Won","6","Millions",,,115516000,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2012","2012","KRW","Won","6","Millions",,,121997000,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2013","2013","KRW","Won","6","Millions",,,127220400,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2014","2014","KRW","Won","6","Millions",,,130536400,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2015","2015","KRW","Won","6","Millions",,,132808000,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2016","2016","KRW","Won","6","Millions",,,137143900,,
"KOR","Korea","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2017","2017","KRW","Won","6","Millions",,,142236700,"P","Provisional value"
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,252.05,,
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,264.9284,,
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,274.2943,,
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,284.2926,,
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,289.6218,,
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,317.6728,,
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,337.3324,,
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,363.6777,,
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,372.5038,,
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,381.9021,,
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,394.9417,,
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,414.5899,,
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,431.292,,
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,457.4247,,
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,481.9893,,
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,511.6797,,
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,544.2843,,
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,574.8292,,
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,785.8725,,
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,998.1609,,
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,1052.8379,,
"LUX","Luxembourg","P31CP041","Actual rentals for housing","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,1089.4247,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,968.1335,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,987.3693,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,1023.1291,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,1096.9256,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,1170.1078,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,1312.6373,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,1454.6896,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,1592.125,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,1637.7319,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,1684.9816,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,1731.8238,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,1785.8373,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,1864.7706,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,1957.5755,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,2030.0189,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,2080.6971,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,2138.1445,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,2245.7038,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,2193.8949,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,2142.0334,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,2249.3353,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,2328.3534,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,1563.0212,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,1615.3228,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,1661.6372,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,1742.3504,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,1841.9863,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,2068.7444,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,2261.2454,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,2434.6422,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,2534.5386,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,2635.0131,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,2752.1862,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,2895.4253,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,3009.3906,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,3183.2469,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,3257.7796,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,3423.9437,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,3552.6971,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,3816.5417,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,3996.5355,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,4138.7255,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,4334.3068,,
"LUX","Luxembourg","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,4404.4512,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","1993","1993","MXN","Mexican Peso","6","Millions",,,53866.557,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","1994","1994","MXN","Mexican Peso","6","Millions",,,61604.879,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","1995","1995","MXN","Mexican Peso","6","Millions",,,57396.375,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","1996","1996","MXN","Mexican Peso","6","Millions",,,105937.137,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","1997","1997","MXN","Mexican Peso","6","Millions",,,150705.655,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","1998","1998","MXN","Mexican Peso","6","Millions",,,194922.713,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","1999","1999","MXN","Mexican Peso","6","Millions",,,254625.624,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","2000","2000","MXN","Mexican Peso","6","Millions",,,290425.351,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","2001","2001","MXN","Mexican Peso","6","Millions",,,317832.011,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","2002","2002","MXN","Mexican Peso","6","Millions",,,344063.202,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","2003","2003","MXN","Mexican Peso","6","Millions",,,340278.945,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","2004","2004","MXN","Mexican Peso","6","Millions",,,286979.038,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","2005","2005","MXN","Mexican Peso","6","Millions",,,304964.092,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","2006","2006","MXN","Mexican Peso","6","Millions",,,328637.421,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","2007","2007","MXN","Mexican Peso","6","Millions",,,351082.226,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","2008","2008","MXN","Mexican Peso","6","Millions",,,425143.079,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","2009","2009","MXN","Mexican Peso","6","Millions",,,259512.864,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","2010","2010","MXN","Mexican Peso","6","Millions",,,274867.543,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","2011","2011","MXN","Mexican Peso","6","Millions",,,293035.862,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","2012","2012","MXN","Mexican Peso","6","Millions",,,313695.151,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","2013","2013","MXN","Mexican Peso","6","Millions",,,303655.471,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","2014","2014","MXN","Mexican Peso","6","Millions",,,322017.529,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","2015","2015","MXN","Mexican Peso","6","Millions",,,338882.762,,
"MEX","Mexico","P31CP041","Actual rentals for housing","C","Current prices","2016","2016","MXN","Mexican Peso","6","Millions",,,355624.734,"P","Provisional value"
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","1993","1993","MXN","Mexican Peso","6","Millions",,,142643.799,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","1994","1994","MXN","Mexican Peso","6","Millions",,,166162.828,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","1995","1995","MXN","Mexican Peso","6","Millions",,,227126.18,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","1996","1996","MXN","Mexican Peso","6","Millions",,,294046.337,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","1997","1997","MXN","Mexican Peso","6","Millions",,,359863.642,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","1998","1998","MXN","Mexican Peso","6","Millions",,,445881.168,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","1999","1999","MXN","Mexican Peso","6","Millions",,,510202.26,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2000","2000","MXN","Mexican Peso","6","Millions",,,583959.99,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2001","2001","MXN","Mexican Peso","6","Millions",,,628049.822,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2002","2002","MXN","Mexican Peso","6","Millions",,,684031.695,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2003","2003","MXN","Mexican Peso","6","Millions",,,746421.807,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2004","2004","MXN","Mexican Peso","6","Millions",,,794923.726,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2005","2005","MXN","Mexican Peso","6","Millions",,,844189.822,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2006","2006","MXN","Mexican Peso","6","Millions",,,911079.853,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2007","2007","MXN","Mexican Peso","6","Millions",,,971761.857,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2008","2008","MXN","Mexican Peso","6","Millions",,,1050808.679,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2009","2009","MXN","Mexican Peso","6","Millions",,,1108542.352,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2010","2010","MXN","Mexican Peso","6","Millions",,,1183495.593,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2011","2011","MXN","Mexican Peso","6","Millions",,,1255837.402,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2012","2012","MXN","Mexican Peso","6","Millions",,,1307431.229,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2013","2013","MXN","Mexican Peso","6","Millions",,,1384863.21,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2014","2014","MXN","Mexican Peso","6","Millions",,,1450864.288,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2015","2015","MXN","Mexican Peso","6","Millions",,,1506759.729,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2016","2016","MXN","Mexican Peso","6","Millions",,,1566502.948,"P","Provisional value"
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1993","1993","MXN","Mexican Peso","6","Millions",,,239559.518,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1994","1994","MXN","Mexican Peso","6","Millions",,,274945.866,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1995","1995","MXN","Mexican Peso","6","Millions",,,342012.693,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1996","1996","MXN","Mexican Peso","6","Millions",,,481185.567,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1997","1997","MXN","Mexican Peso","6","Millions",,,619579.868,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1998","1998","MXN","Mexican Peso","6","Millions",,,769517.298,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","1999","1999","MXN","Mexican Peso","6","Millions",,,923111.372,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2000","2000","MXN","Mexican Peso","6","Millions",,,1079581.455,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2001","2001","MXN","Mexican Peso","6","Millions",,,1158094.329,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2002","2002","MXN","Mexican Peso","6","Millions",,,1254366.623,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2003","2003","MXN","Mexican Peso","6","Millions",,,1334795.505,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2004","2004","MXN","Mexican Peso","6","Millions",,,1367275.003,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2005","2005","MXN","Mexican Peso","6","Millions",,,1471105.672,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2006","2006","MXN","Mexican Peso","6","Millions",,,1570380.633,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2007","2007","MXN","Mexican Peso","6","Millions",,,1687087.219,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2008","2008","MXN","Mexican Peso","6","Millions",,,1861673.471,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2009","2009","MXN","Mexican Peso","6","Millions",,,1715919.178,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2010","2010","MXN","Mexican Peso","6","Millions",,,1847397.637,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2011","2011","MXN","Mexican Peso","6","Millions",,,1958990.394,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2012","2012","MXN","Mexican Peso","6","Millions",,,1984133.554,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2013","2013","MXN","Mexican Peso","6","Millions",,,2094733.87,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2014","2014","MXN","Mexican Peso","6","Millions",,,2246069.67,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2015","2015","MXN","Mexican Peso","6","Millions",,,2244939.972,,
"MEX","Mexico","P31CP040","Housing, water, electricity, gas and other fuels","C","Current prices","2016","2016","MXN","Mexican Peso","6","Millions",,,2377665.332,"P","Provisional value"
"NLD","Netherlands","P31CP041","Actual rentals for housing","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,9611,,
"NLD","Netherlands","P31CP041","Actual rentals for housing","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,10148,,
"NLD","Netherlands","P31CP041","Actual rentals for housing","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,10520,,
"NLD","Netherlands","P31CP041","Actual rentals for housing","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,10857,,
"NLD","Netherlands","P31CP041","Actual rentals for housing","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,11243,,
"NLD","Netherlands","P31CP041","Actual rentals for housing","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,11604,,
"NLD","Netherlands","P31CP041","Actual rentals for housing","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,12030,,
